Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
533,MediaCom,Singapore,Media Agency,Singapore,,"Non-profit, public sector & education",8.0
533,Starcom,Karachi,Media Agency,Pakistan,,"Media & Publishing, Soft Drinks",8.0
533,Wavemaker,Budapest,Media Agency,Hungary,,"Financial Services, Retail",8.0
533,Mutato,Buenos Aires,Creative Agency,Argentina,X,Alcoholic Drinks,8.0
533,Clemenger BBDO,Wellington,Creative Agency,New Zealand,,"Non-profit, public sector & education",8.0
533,Saatchi & Saatchi,Auckland,Creative Agency,New Zealand,,"Alcoholic Drinks, Automotive, Non-profit, public sector & education",8.0
533,Headvertising,Bucharest,Creative Agency,Romania,X,Financial Services,8.0
533,Kaleidoscope Proximity,Bucharest,Creative Agency,Romania,X,Financial Services,8.0
533,Zenith,Bucharest,Media Agency,Romania,,Financial Services,8.0
533,Nononononoyes,Tel Aviv,Creative Agency,Israel,X,"Automotive, Financial Services, Technology & Electronics",8.0
533,MullenLowe Delta,Guayaquil,Creative Agency,Ecuador,,Alcoholic Drinks,8.0
533,Reprise,Quito,Media Agency,Ecuador,,Household & Domestic,8.0
533,Orson,San José,Digital/Specialist Agency,Costa Rica,X,Retail,8.0
533,Media Publikum,Ljubljana,Media Agency,Slovenia,X,"Alcoholic Drinks, Food",8.0
533,OMD,Zagreb,Media Agency,Croatia,,Telecoms & Utilities,8.0
533,Pro Media Group,Zagreb,Media Agency,Croatia,X,"Retail, Soft Drinks, Telecoms & Utilities",8.0
533,Punto Ogilvy,Montevideo,Creative Agency,Uruguay,,"Alcoholic Drinks, Non-profit, public sector & education",8.0
533,Ogilvy Media,Colombo,Creative Agency,Sri Lanka,,Financial Services,8.0
587,UM,Bogotá,Media Agency,Colombia,,"Business & Industrial, Media & Publishing",7.9
587,Spark Foundry,Lima,Media Agency,Peru,,Telecoms & Utilities,7.9
589,Goodstuff Communications,London,Media Agency,UK,X,"Retail, Soft Drinks",7.7
589,People Initiative,Istanbul,Media Agency,Turkey,,"Automotive, Telecoms & Utilities",7.7
589,Agencja Warszawa,Warsaw,Digital/Specialist Agency,Poland,X,Retail,7.7
589,BBDO,Paris,Creative Agency,France,,Technology & Electronics,7.7
589,Innocean Worldwide,Berlin,Creative Agency,Germany,X,Automotive,7.7
589,Isobar,Paris,Digital/Specialist Agency,France,,Toiletries & Cosmetics,7.7
589,McCann,Düsseldorf,Creative Agency,Germany,,Toiletries & Cosmetics,7.7
596,OPN,Istanbul,Creative Agency,Turkey,X,"Food, Retail",7.6
597,Excell Ogilvy,Tegucigalpa,Creative Agency,Honduras,,Transport & Tourism,7.4
597,MullenLowe,São Paulo,Creative Agency,Brazil,,Food,7.4
597,OMD,San Juan,Media Agency,Puerto Rico,,Financial Services,7.4
597,P4 Ogilvy,Panama City,Creative Agency,Panama,,"Alcoholic Drinks, Retail",7.4
597,Weber Shandwick,Mexico City,Digital/Specialist Agency,Mexico,,Technology & Electronics,7.4
602,Clemenger BBDO,Sydney,Creative Agency,Australia,,Leisure & Entertainment,7.3
603,Swim,Lima,Media Agency,Peru,,Retail,7.2
604,Affect,Moscow,Digital/Specialist Agency,Russia,X,Food,7.1
604,BT/A,Toronto,Creative Agency,Canada,X,Financial Services,7.1
606,Just,Warsaw,Creative Agency,Poland,X,"Alcoholic Drinks, Pharma & Healthcare",7.0
607,Wunderman Thompson,Buenos Aires,Creative Agency,Argentina,,Telecoms & Utilities,6.9
607,Ogilvy,Johannesburg,Creative Agency,South Africa,,Toiletries & Cosmetics,6.9
609,Karmarama,London,Creative Agency,UK,,"Non-profit, public sector & education",6.7
609,M&C Saatchi,London,Creative Agency,UK,X,"Non-profit, public sector & education",6.7
609,Third Shift,Colombo,Media Agency,Sri Lanka,X,Financial Services,6.7
612,Pure New Media,Istanbul,Digital/Specialist Agency,Turkey,X,"Business & Industrial, Technology & Electronics",6.6
612,Assembly,Los Angeles,Media Agency,USA,,"Non-profit, public sector & education",6.6
612,Edelman,Washington DC,Digital/Specialist Agency,USA,X,Automotive,6.6
612,HAYMAKER,Los Angeles,Creative Agency,USA,X,"Non-profit, public sector & education",6.6
612,Mindshare,New York,Media Agency,USA,,Food,6.6
612,OMD,Miami,Media Agency,USA,,Retail,6.6
612,Tribal Worldwide,New York,Digital/Specialist Agency,USA,,Pharma & Healthcare,6.6
619,MediaCom,Shanghai,Media Agency,China (Mainland),,Food,6.4
620,Cheil Worldwide,Seoul,Creative Agency,South Korea,X,"Financial Services, Retail",6.3
621,FutureBright,Istanbul,Creative Agency,Turkey,X,"Financial Services, Food",6.2
622,Hylink,Beijing,Digital/Specialist Agency,China (Mainland),X,"Automotive, Soft Drinks",6.0
622,Innokids,Beijing,Creative Agency,China (Mainland),X,Technology & Electronics,6.0
622,Max Communication,Shanghai,Creative Agency,China (Mainland),X,"Alcoholic Drinks, Toiletries & Cosmetics",6.0
622,Pure Advertising,Beijing,Creative Agency,China (Mainland),X,Technology & Electronics,6.0
622,Serviceplan,Beijing,Creative Agency,China (Mainland),X,Pharma & Healthcare,6.0
622,Dentsu Webchutney,Bangalore,Creative Agency,India,,Retail,6.0
622,Ogilvy,Bangalore,Creative Agency,India,,"Clothing & Accessories, Technology & Electronics",6.0
622,Rediffusion,Mumbai,Creative Agency,India,X,Automotive,6.0
622,Anomaly,London,Creative Agency,UK,,Transport & Tourism,6.0
622,TMW Unlimited,London,Digital/Specialist Agency,UK,X,Transport & Tourism,6.0
622,Acne,Berlin,Creative Agency,Germany,X,Technology & Electronics,6.0
622,Aufbruch-Scheven-Kroke,Düsseldorf,Creative Agency,Germany,X,Telecoms & Utilities,6.0
622,DDB,Düsseldorf,Creative Agency,Germany,,Household & Domestic,6.0
622,Grabarz XCT,Hamburg,Digital/Specialist Agency,Germany,X,Retail,6.0
622,Mediaplus,Munich,Media Agency,Germany,X,"Non-profit, public sector & education, Soft Drinks",6.0
622,Rosenbauer Solbach,Hamburg,Digital/Specialist Agency,Germany,X,Business & Industrial,6.0
622,Saatchi & Saatchi,Düsseldorf,Creative Agency,Germany,,Technology & Electronics,6.0
622,Scholz & Friends,Hamburg,Creative Agency,Germany,,Financial Services,6.0
622,AKQA,São Paulo,Creative Agency,Brazil,,Clothing & Accessories,6.0
622,Actis Wunderman,Moscow,Digital/Specialist Agency,Russia,,Business & Industrial,6.0
622,FUEL,Moscow,Creative Agency,Russia,X,Automotive,6.0
622,Seven,Moscow,Digital/Specialist Agency,Russia,X,"Food, Toiletries & Cosmetics",6.0
622,Voskhod,Ekaterinburg,Creative Agency,Russia,X,"Financial Services, Technology & Electronics",6.0
622,Arena Media,Paris,Media Agency,France,,Retail,6.0
622,DAN PARIS,Paris,Digital/Specialist Agency,France,,Financial Services,6.0
622,DDB,Paris,Creative Agency,France,,"Automotive, Non-profit, public sector & education",6.0
622,Innocean Worldwide,Paris,Creative Agency,France,X,"Non-profit, public sector & education",6.0
622,Rosapark,Paris,Creative Agency,France,,Automotive,6.0
622,OMD,Sydney,Media Agency,Australia,,Retail,6.0
622,VMLY&R,Sydney,Creative Agency,Australia,,Retail,6.0
622,whiteGREY,Sydney,Creative Agency,Australia,,Automotive,6.0
622,Agüita de Limón,Mexico City,Digital/Specialist Agency,Mexico,X,Technology & Electronics,6.0
622,Archer Troy,Mexico City,Creative Agency,Mexico,X,"Media & Publishing, Retail",6.0
622,Havas Media,Mexico City,Media Agency,Mexico,,"Food, Soft Drinks",6.0
622,Herrero,Mexico City,Creative Agency,Mexico,X,Financial Services,6.0
622,Isobar,Mexico City,Digital/Specialist Agency,Mexico,,"Media & Publishing, Soft Drinks",6.0
622,Mirum,Mexico City,Digital/Specialist Agency,Mexico,,Automotive,6.0
622,Recreo,Mexico City,Digital/Specialist Agency,Mexico,X,"Non-profit, public sector & education",6.0
622,Residencia,Mexico City,Digital/Specialist Agency,Mexico,X,Technology & Electronics,6.0
622,Totem Marketing Group,Mexico City,Creative Agency,Mexico,X,Media & Publishing,6.0
622,Vizeum,Mexico City,Media Agency,Mexico,,Technology & Electronics,6.0
622,Wavemaker,Mexico City,Media Agency,Mexico,,Automotive,6.0
622,DLVBBDO,Milan,Creative Agency,Italy,,"Non-profit, public sector & education",6.0
622,Enfants Terribles,Milan,Creative Agency,Italy,X,Household & Domestic,6.0
622,MediaCom,Milan,Media Agency,Italy,,Soft Drinks,6.0
622,Carat,Madrid,Media Agency,Spain,,Alcoholic Drinks,6.0
622,CHINA,Madrid,Creative Agency,Spain,X,Clothing & Accessories,6.0
622,La Despensa Ingredientes Creativos,Madrid,Creative Agency,Spain,X,Retail,6.0
622,Ogilvy,Madrid,Creative Agency,Spain,,Transport & Tourism,6.0
622,PS21,Madrid,Creative Agency,Spain,X,Alcoholic Drinks,6.0
622,Spark Foundry,Madrid,Media Agency,Spain,,Telecoms & Utilities,6.0
622,BBDO,Lisbon,Creative Agency,Portugal,,Retail,6.0
622,Isobar,Lisbon,Digital/Specialist Agency,Portugal,,Food,6.0
622,TBWA\Lisbon,Lisbon,Creative Agency,Portugal,,Retail,6.0
622,DDB,Hong Kong SAR,Creative Agency,China (Mainland),,Retail,6.0
622,Grey,Hong Kong SAR,Creative Agency,China (Mainland),,Transport & Tourism,6.0
622,Mindshare,Hong Kong SAR,Media Agency,China (Mainland),,Transport & Tourism,6.0
622,OMD,Hong Kong SAR,Media Agency,China (Mainland),,Retail,6.0
622,Brain,Warsaw,Creative Agency,Poland,X,Financial Services,6.0
622,Brasil,Warsaw,Creative Agency,Poland,,Soft Drinks,6.0
622,Carat,Warsaw,Media Agency,Poland,,Technology & Electronics,6.0
622,GONG,Gliwice,Creative Agency,Poland,X,Financial Services,6.0
622,Isobar,Warsaw,Digital/Specialist Agency,Poland,,"Automotive, Pharma & Healthcare, Retail",6.0
622,Loyalty Point,Warsaw,Digital/Specialist Agency,Poland,X,Retail,6.0
622,Mediahub,Warsaw,Media Agency,Poland,,Financial Services,6.0
622,PZL,Warsaw,Creative Agency,Poland,X,Retail,6.0
622,Spacecamp,Warsaw,Digital/Specialist Agency,Poland,X,Retail,6.0
622,The Digitals,Warsaw,Digital/Specialist Agency,Poland,X,Alcoholic Drinks,6.0
622,Alfred,Amsterdam,Creative Agency,Netherlands,X,"Food, Retail",6.0
622,Initiative,Amsterdam,Media Agency,Netherlands,,"Food, Telecoms & Utilities",6.0
622,Searchresult,'s-Hertogenbosch,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education, Retail",6.0
622,GGK MullenLowe,Vienna,Creative Agency,Austria,,"Non-profit, public sector & education",6.0
622,Merlicek & Partners,Vienna,Creative Agency,Austria,X,Food,6.0
622,Mindshare,Vienna,Media Agency,Austria,,"Non-profit, public sector & education",6.0
622,VMLY&R,Vienna,Creative Agency,Austria,,Alcoholic Drinks,6.0
622,Wavemaker,Vienna,Media Agency,Austria,,Alcoholic Drinks,6.0
622,Arena Media,Istanbul,Media Agency,Turkey,,Telecoms & Utilities,6.0
622,CP+B,London,Creative Agency,UK,,Retail,6.0
622,Fikr’et,Istanbul,Creative Agency,Turkey,X,Retail,6.0
622,Güzel Sanatlar,Istanbul,Creative Agency,Turkey,X,Food,6.0
622,mbsays,Istanbul,Digital/Specialist Agency,Turkey,X,Food,6.0
622,Muhabbet CPC,Istanbul,Creative Agency,Turkey,X,Retail,6.0
622,Native Medya,Istanbul,Media Agency,Turkey,X,"Financial Services, Retail",6.0
622,On the Move,Istanbul,Creative Agency,Turkey,X,"Non-profit, public sector & education",6.0
622,Rabarba,Istanbul,Creative Agency,Turkey,X,Financial Services,6.0
622,Sobraz,Istanbul,Creative Agency,Turkey,X,Household & Domestic,6.0
622,The Gang Agency,Istanbul,Creative Agency,Turkey,X,Food,6.0
622,Tick Tock Boom,Istanbul,Digital/Specialist Agency,Turkey,X,Automotive,6.0
622,Havas Digital,Kiev,Digital/Specialist Agency,Ukraine,,Alcoholic Drinks,6.0
622,I am IDEA,Kiev,Creative Agency,Ukraine,X,Retail,6.0
622,Initiative,Kiev,Media Agency,Ukraine,,Alcoholic Drinks,6.0
622,NEOS,Kiev,Digital/Specialist Agency,Ukraine,X,"Soft Drinks, Tobacco",6.0
622,Oddee,Kiev,Creative Agency,Ukraine,X,"Food, Soft Drinks",6.0
622,Saatchi & Saatchi,Kiev,Creative Agency,Ukraine,,Soft Drinks,6.0
622,Starcom,Kiev,Media Agency,Ukraine,,Soft Drinks,6.0
622,TABASCO,Kiev,Creative Agency,Ukraine,X,Food,6.0
622,TBWA\Ukraine,Kiev,Creative Agency,Ukraine,,"Food, Retail",6.0
622,TWIGA Digital,Kiev,Digital/Specialist Agency,Ukraine,X,"Food, Leisure & Entertainment",6.0
622,Vizeum,Kiev,Media Agency,Ukraine,,Soft Drinks,6.0
622,Wavemaker,Kiev,Media Agency,Ukraine,,Toiletries & Cosmetics,6.0
622,FamousGrey,Brussels,Creative Agency,Belgium,,"Media & Publishing, Non-profit, public sector & education",6.0
622,Adexpres,Prague,Digital/Specialist Agency,Czech Republic,,Retail,6.0
622,AETNA,Brno,Creative Agency,Czech Republic,X,"Non-profit, public sector & education",6.0
622,VCCP,Prague,Creative Agency,Czech Republic,,Retail,6.0
622,Fantastica,Bogotá,Creative Agency,Colombia,X,Alcoholic Drinks,6.0
622,J3,Bogotá,Media Agency,Colombia,,Toiletries & Cosmetics,6.0
622,La Fábrica,Bogotá,Creative Agency,Colombia,X,Alcoholic Drinks,6.0
622,Los Goodfellas,Bogotá,Creative Agency,Colombia,X,Leisure & Entertainment,6.0
622,MediaCom,Bogotá,Media Agency,Colombia,,Food,6.0
622,OWAK,Bogotá,Digital/Specialist Agency,Colombia,X,Toiletries & Cosmetics,6.0
622,TBWA\Colombia,Bogotá,Creative Agency,Colombia,,"Non-profit, public sector & education",6.0
622,DYU,Santiago,Creative Agency,Chile,X,"Household & Domestic, Soft Drinks",6.0
622,MediaCom,Santiago,Media Agency,Chile,,"Alcoholic Drinks, Food",6.0
622,Opera,Santiago,Creative Agency,Chile,X,Media & Publishing,6.0
622,McCann,Sofia,Creative Agency,Bulgaria,,Soft Drinks,6.0
622,Red Lion,Sofia,Creative Agency,Bulgaria,,Pharma & Healthcare,6.0
622,Brand Ache,Lahore,Digital/Specialist Agency,Pakistan,X,"Non-profit, public sector & education",6.0
622,Core Media,Islamabad,Media Agency,Pakistan,X,Telecoms & Utilities,6.0
622,East River,Karachi,Digital/Specialist Agency,Pakistan,X,Food,6.0
622,Empact,Karachi,Digital/Specialist Agency,Pakistan,X,Household & Domestic,6.0
622,Fourays,Karachi,Creative Agency,Pakistan,X,Food,6.0
622,MullenLowe Rauf,Karachi,Creative Agency,Pakistan,,Household & Domestic,6.0
622,On Ground,Karachi,Digital/Specialist Agency,Pakistan,X,Food,6.0
622,Talking Point,Karachi,Creative Agency,Pakistan,X,"Soft Drinks, Toiletries & Cosmetics",6.0
622,Human Dialog,Budapest,Digital/Specialist Agency,Hungary,X,"Non-profit, public sector & education",6.0
622,Intren,Budapest,Digital/Specialist Agency,Hungary,X,"Non-profit, public sector & education",6.0
622,Isobar,Budapest,Digital/Specialist Agency,Hungary,,"Non-profit, public sector & education",6.0
622,Spice Communication,Budapest,Creative Agency,Hungary,X,Financial Services,6.0
622,Zenith,Budapest,Media Agency,Hungary,,"Alcoholic Drinks, Toiletries & Cosmetics",6.0
622,GUT,Buenos Aires,Creative Agency,Argentina,X,Technology & Electronics,6.0
622,VMLY&R,Auckland,Creative Agency,New Zealand,,"Non-profit, public sector & education",6.0
622,BOB THE ROBOT,Helsinki,Creative Agency,Finland,X,"Retail, Soft Drinks",6.0
622,Folk,Helsinki,Creative Agency,Finland,X,Retail,6.0
622,Virta,Helsinki,Media Agency,Finland,,Retail,6.0
622,Wörks,Helsinki,Creative Agency,Finland,X,Retail,6.0
622,Carne,Lima,Creative Agency,Peru,,Food,6.0
622,Circus Grey,Lima,Creative Agency,Peru,,Retail,6.0
622,Planner de Medios,Lima,Media Agency,Peru,X,Food,6.0
622,Sr Burns,Lima,Digital/Specialist Agency,Peru,X,Food,6.0
622,Initiative,Bucharest,Media Agency,Romania,,Telecoms & Utilities,6.0
622,Kubis Interactive,Bucharest,Digital/Specialist Agency,Romania,X,"Alcoholic Drinks, Toiletries & Cosmetics",6.0
622,Mercury360,Bucharest,Creative Agency,Romania,X,"Non-profit, public sector & education",6.0
622,Publicis,Bucharest,Creative Agency,Romania,,Telecoms & Utilities,6.0
622,Bruckner Yaar Levi,Tel Aviv,Creative Agency,Israel,X,Food,6.0
622,Dimension Publishing,Tel Aviv,Creative Agency,Israel,X,Food,6.0
622,Manch,Tel Aviv,Creative Agency,Israel,X,Retail,6.0
622,Reuveni Pridan,Tel Aviv,Creative Agency,Israel,,Soft Drinks,6.0
622,Ogilvy,Guayaquil,Creative Agency,Ecuador,,"Food, Soft Drinks",6.0
622,Santuario,Quito,Creative Agency,Ecuador,X,Household & Domestic,6.0
622,Direct Media,Belgrade,Media Agency,Serbia,X,Soft Drinks,6.0
622,OMD,Belgrade,Media Agency,Serbia,,"Retail, Telecoms & Utilities",6.0
622,AM Komunikacije,Ljubljana,Media Agency,Slovenia,X,Retail,6.0
622,Formitas,Ljubljana,Creative Agency,Slovenia,,Retail,6.0
622,iProm,Ljubljana,Digital/Specialist Agency,Slovenia,X,Food,6.0
622,Mediodrom,Ljubljana,Digital/Specialist Agency,Slovenia,X,Telecoms & Utilities,6.0
622,Pristop Media,Ljubljana,Media Agency,Slovenia,X,Telecoms & Utilities,6.0
622,Sonce.net,Ljubljana,Digital/Specialist Agency,Slovenia,X,Telecoms & Utilities,6.0
622,404,Zagreb,Creative Agency,Croatia,X,"Financial Services, Telecoms & Utilities",6.0
622,Deogardian,Zagreb,Digital/Specialist Agency,Croatia,X,Telecoms & Utilities,6.0
622,Amén,Montevideo,Creative Agency,Uruguay,X,"Non-profit, public sector & education, Retail",6.0
622,Grey,Montevideo,Creative Agency,Uruguay,,"Non-profit, public sector & education",6.0
622,Phoenix Ogilvy,Colombo,Creative Agency,Sri Lanka,,Financial Services,6.0
622,Fishermen Integrated,Subang Jaya,Digital/Specialist Agency,Malaysia,X,"Retail, Transport & Tourism",6.0
785,Spark Foundry,Toronto,Media Agency,Canada,,Food,5.7
786,Impact BBDO,Cairo,Creative Agency,Egypt,,Food,5.6
786,McCann Health,Dubai,Creative Agency,United Arab Emirates,,Pharma & Healthcare,5.6
786,Publicis,Dubai,Creative Agency,United Arab Emirates,,Food,5.6
786,TBWA\RAAD,Beirut,Creative Agency,Lebanon,,"Non-profit, public sector & education",5.6
786,Wavemaker,Dubai,Media Agency,United Arab Emirates,,Soft Drinks,5.6
791,BBDO,Jakarta,Creative Agency,Indonesia,,Toiletries & Cosmetics,5.3
791,Golin,Jakarta,Digital/Specialist Agency,Indonesia,,Toiletries & Cosmetics,5.3
791,iProspect,Auckland,Digital/Specialist Agency,New Zealand,,Financial Services,5.3
791,McCann,Bangkok,Creative Agency,Thailand,,Business & Industrial,5.3
791,Mindshare,Kuala Lumpur,Media Agency,Malaysia,,Telecoms & Utilities,5.3
791,Ogilvy,Sydney,Creative Agency,Australia,,Retail,5.3
791,Ogilvy,Ho Chi Minh City,Creative Agency,Vietnam,,Soft Drinks,5.3
791,The Media Store,Melbourne,Media Agency,Australia,X,"Non-profit, public sector & education",5.3
791,The Monkeys,Melbourne,Creative Agency,Australia,,"Non-profit, public sector & education",5.3
791,UM,Jakarta,Media Agency,Indonesia,,Toiletries & Cosmetics,5.3
801,Dentsu,Beijing,Creative Agency,China (Mainland),,Retail,5.1
801,Plasenta,Istanbul,Digital/Specialist Agency,Turkey,,"Leisure & Entertainment, Telecoms & Utilities",5.1
803,Frubis,Bogotá,Digital/Specialist Agency,Colombia,X,Financial Services,5.0
804,Carat,Buenos Aires,Media Agency,Argentina,,Automotive,4.9
804,Commonwealth//McCann,Buenos Aires,Creative Agency,Argentina,,Automotive,4.9
804,E / OU MRM,São Paulo,Digital/Specialist Agency,Brazil,,Transport & Tourism,4.9
804,Geometry,Panama City,Digital/Specialist Agency,Panama,,Retail,4.9
804,Lopito lleana Howie,Guaynabo,Creative Agency,Puerto Rico,X,Telecoms & Utilities,4.9
804,McCann,Panama City,Creative Agency,Panama,,"Financial Services, Non-profit, public sector & education",4.9
810,MediaCom,Paris,Media Agency,France,,"Automotive, Food",4.7
811,Zoom İletişim,Istanbul,Media Agency,Turkey,X,Household & Domestic,4.6
811,Joe Public,Johannesburg,Creative Agency,South Africa,X,Retail,4.6
811,Ogilvy,Cape Town,Creative Agency,South Africa,,"Alcoholic Drinks, Retail",4.6
814,Wunderman Thompson,São Paulo,Creative Agency,Brazil,,"Household & Domestic, Soft Drinks",4.5
814,Nomades,Mexico City,Creative Agency,Mexico,X,Alcoholic Drinks,4.5
814,Starcom,Mexico City,Media Agency,Mexico,,Alcoholic Drinks,4.5
814,Geometry,Buenos Aires,Digital/Specialist Agency,Argentina,,Automotive,4.5
818,FCB,Chicago,Creative Agency,USA,,Automotive,4.4
818,FCB,San Francisco,Creative Agency,USA,,Household & Domestic,4.4
818,Haworth,Minneapolis,Media Agency,USA,X,Retail,4.4
818,Momentum,Tokyo,Digital/Specialist Agency,Japan,,Pharma & Healthcare,4.4
818,OMD,Chicago,Media Agency,USA,,Soft Drinks,4.4
818,Pathway,New York,Media Agency,USA,,Pharma & Healthcare,4.4
818,UM,Tokyo,Media Agency,Japan,,Pharma & Healthcare,4.4
825,Brand Articulations,Amsterdam,Creative Agency,Netherlands,X,Clothing & Accessories,4.3
825,Casanova//McCann,Los Angeles,Creative Agency,USA,,"Non-profit, public sector & education",4.3
825,Good People Content,Cairo,Creative Agency,Egypt,X,Soft Drinks,4.3
825,McCann,Toronto,Creative Agency,Canada,,"Non-profit, public sector & education",4.3
825,PHD,Jakarta,Media Agency,Indonesia,,Media & Publishing,4.3
825,Possible,New York,Creative Agency,USA,,Clothing & Accessories,4.3
825,Publicis.Sapient,Seattle,Digital/Specialist Agency,USA,,Clothing & Accessories,4.3
825,R/GA,Los Angeles,Digital/Specialist Agency,USA,,Leisure & Entertainment,4.3
825,RedComm,Jakarta,Digital/Specialist Agency,Indonesia,X,Media & Publishing,4.3
825,UM,Tel Aviv,Media Agency,Israel,,Retail,4.3
825,Mindshare,Bogotá,Media Agency,Colombia,,"Financial Services, Food",4.3
825,Barrows,Toronto,Digital/Specialist Agency,Canada,,Toiletries & Cosmetics,4.3
825,B&T,Prague,Creative Agency,Czech Republic,,Toiletries & Cosmetics,4.3
838,Commonwealth//McCann,Detroit,Creative Agency,USA,,Automotive,4.2
838,EGAMI,New York,Creative Agency,USA,X,Toiletries & Cosmetics,4.2
838,Epsilon,Chicago,Digital/Specialist Agency,USA,,Pharma & Healthcare,4.2
838,FCB Health,New York,Digital/Specialist Agency,USA,,"Non-profit, public sector & education",4.2
838,GroupeConnect,Boston,Digital/Specialist Agency,USA,,Financial Services,4.2
838,Gyro,Chicago,Creative Agency,USA,,"Non-profit, public sector & education",4.2
838,Haberman,Minneapolis,Creative Agency,USA,X,Food,4.2
838,Intouch Solutions,Chicago,Digital/Specialist Agency,USA,X,"Non-profit, public sector & education",4.2
838,Mekanism,New York,Creative Agency,USA,X,Leisure & Entertainment,4.2
838,MRM//McCann,Salt Lake City,Digital/Specialist Agency,USA,,Technology & Electronics,4.2
838,Partners + Napier,New York,Creative Agency,USA,X,Retail,4.2
838,Preacher,Austin,Creative Agency,USA,X,Food,4.2
838,Publicis Health Media,New York,Media Agency,USA,,"Non-profit, public sector & education",4.2
838,Soulsight,Chicago,Creative Agency,USA,X,Alcoholic Drinks,4.2
838,Spark Foundry,New York,Media Agency,USA,,"Non-profit, public sector & education",4.2
838,Stella Rising,New York,Media Agency,USA,X,Food,4.2
838,TPN Retail,San Francisco,Digital/Specialist Agency,USA,X,Household & Domestic,4.2
838,VM1,New York,Media Agency,USA,,Telecoms & Utilities,4.2
838,VMLY&R,Kansas City,Creative Agency,USA,,Transport & Tourism,4.2
838,We Are Unlimited,Chicago,Creative Agency,USA,,Retail,4.2
838,Weber Shandwick,New York,Digital/Specialist Agency,USA,,Pharma & Healthcare,4.2
859,Findasense,Lima,Creative Agency,Peru,X,Soft Drinks,4.1
860,EGGSHELL,Hangzhou,Creative Agency,China (Mainland),X,Media & Publishing,4.0
860,Hylink,Guangzhou,Digital/Specialist Agency,China (Mainland),X,"Non-profit, public sector & education",4.0
860,Match,Shanghai,Creative Agency,China (Mainland),X,Technology & Electronics,4.0
860,Ogilvy,Shenzhen,Creative Agency,China (Mainland),,Technology & Electronics,4.0
860,Edelman,Gurgaon,Digital/Specialist Agency,India,X,Pharma & Healthcare,4.0
860,Famous Innovations,Mumbai,Creative Agency,India,X,Technology & Electronics,4.0
860,FCB,Mumbai,Creative Agency,India,,Automotive,4.0
860,PHD,Mumbai,Media Agency,India,,Pharma & Healthcare,4.0
860,Publicis,Mumbai,Creative Agency,India,,Media & Publishing,4.0
860,WATConsult,Mumbai,Digital/Specialist Agency,India,,"Non-profit, public sector & education",4.0
860,Wunderman Thompson,Mumbai,Creative Agency,India,,"Clothing & Accessories, Household & Domestic",4.0
860,Ekino,London,Creative Agency,UK,,Alcoholic Drinks,4.0
860,Havas Media,London,Media Agency,UK,,Alcoholic Drinks,4.0
860,Carat,Frankfurt,Media Agency,Germany,,Technology & Electronics,4.0
860,MediaCom,Düsseldorf,Media Agency,Germany,,Business & Industrial,4.0
860,Mediaplus,Berlin,Media Agency,Germany,X,"Financial Services, Transport & Tourism",4.0
860,Wunderman,Munich,Digital/Specialist Agency,Germany,,Technology & Electronics,4.0
860,Wunderman,Zurich,Digital/Specialist Agency,Switzerland,,Technology & Electronics,4.0
860,B/Ferraz,São Paulo,Creative Agency,Brazil,X,Alcoholic Drinks,4.0
860,Bullet,São Paulo,Creative Agency,Brazil,X,Clothing & Accessories,4.0
860,Dentsu,São Paulo,Creative Agency,Brazil,,Food,4.0
860,Ailove,Moscow,Digital/Specialist Agency,Russia,X,Retail,4.0
860,Cheil,Moscow,Creative Agency,Russia,X,Technology & Electronics,4.0
860,DADA Agency,Moscow,Creative Agency,Russia,X,Retail,4.0
860,Depot WPF,Moscow,Creative Agency,Russia,X,Food,4.0
860,Geometry,Moscow,Digital/Specialist Agency,Russia,,Telecoms & Utilities,4.0
860,Leto,Moscow,Digital/Specialist Agency,Russia,X,Retail,4.0
860,VMLY&R,Moscow,Creative Agency,Russia,,"Non-profit, public sector & education",4.0
860,Wavemaker,Moscow,Media Agency,Russia,,"Business & Industrial, Toiletries & Cosmetics",4.0
860,Zebra Hero,Moscow,Creative Agency,Russia,X,Retail,4.0
860,Zenith,Moscow,Media Agency,Russia,,"Food, Toiletries & Cosmetics",4.0
860,Fullsix,Paris,Digital/Specialist Agency,France,,Media & Publishing,4.0
860,Mindshare,Paris,Media Agency,France,,Food,4.0
860,TBWA\Corporate,Paris,Creative Agency,France,,"Non-profit, public sector & education",4.0
860,Camp Jefferson,Toronto,Digital/Specialist Agency,Canada,X,Telecoms & Utilities,4.0
860,Mosaic,Toronto,Creative Agency,Canada,X,Alcoholic Drinks,4.0
860,TAXI,Toronto,Creative Agency,Canada,X,Retail,4.0
860,Touché!,Toronto,Media Agency,Canada,,Retail,4.0
860,Vizeum,Toronto,Media Agency,Canada,,Alcoholic Drinks,4.0
860,(anónimo),Mexico City,Creative Agency,Mexico,X,Alcoholic Drinks,4.0
860,Grupo Cinco,Monterrey,Creative Agency,Mexico,X,Household & Domestic,4.0
860,Idee,Mexico City,Creative Agency,Mexico,X,Food,4.0
860,Kontrabando,Mexico City,Digital/Specialist Agency,Mexico,X,Alcoholic Drinks,4.0
860,Mescalina,Mexico City,Creative Agency,Mexico,X,Food,4.0
860,Proeza,Mexico City,Creative Agency,Mexico,X,Food,4.0
