Rank,Brand,Product Category,Points,,
586,Jüdisches Filmfestival Wien,Leisure & Entertainment,9.2,,
586,Gösser,Alcoholic Drinks,9.2,,
586,De Lijn,Transport & Tourism,9.2,,
586,Nostalgie,Media & Publishing,9.2,,
586,Febelfin,Financial Services,9.2,,
595,S Group,Retail,9.1,,
595,Staropramen,Alcoholic Drinks,9.1,,
595,Drogerie Teta,Pharma & Healthcare,9.1,,
595,Obědy pro děti,"Non-profit, public sector & education",9.1,,
595,RWE,Telecoms & Utilities,9.1,,
595,Air Bank,Financial Services,9.1,,
595,Raiffeisen Bank,Financial Services,9.1,,
595,iGO Navigáció,Business & Industrial,9.1,,
595,"Walking Dead, The",Leisure & Entertainment,9.1,,
595,Topjoy,Soft Drinks,9.1,,
595,Bátor Tábor Alapítvány,"Non-profit, public sector & education",9.1,,
595,OMSZA,"Non-profit, public sector & education",9.1,,
595,Byggmax,Business & Industrial,9.1,,
595,Hemimont,Leisure & Entertainment,9.1,,
595,Sofia International Film Festival,Leisure & Entertainment,9.1,,
595,Ciucaș,Alcoholic Drinks,9.1,,
595,Bank Mizrahi-Tefahot,Financial Services,9.1,,
595,Veet,Toiletries & Cosmetics,9.1,,
595,MSD,Pharma & Healthcare,9.1,,
595,Delta,Clothing & Accessories,9.1,,
595,Emojew,Leisure & Entertainment,9.1,,
595,Afikim,Transport & Tourism,9.1,,
595,Caesarstone Sdot-Yam,Business & Industrial,9.1,,
595,Hrvatski Telekom,Telecoms & Utilities,9.1,,
595,Saponia,Business & Industrial,9.1,,
595,Donat Mg,Soft Drinks,9.1,,
595,First National Bank,Financial Services,9.1,,
622,HBO,Media & Publishing,9.0,,
622,Premier Inn,Transport & Tourism,9.0,,
622,Macmillan Cancer Support,"Non-profit, public sector & education",9.0,,
622,Trelleborg Marine Systems,Business & Industrial,9.0,,
622,Hotel Jen,Transport & Tourism,9.0,,
622,First Great Western,Transport & Tourism,9.0,,
622,Wagamama,Retail,9.0,,
622,TSB,Financial Services,9.0,,
622,SCA,Pharma & Healthcare,9.0,,
622,Robinsons,Soft Drinks,9.0,,
632,Airbnb,Transport & Tourism,8.7,,
633,Kissan,Food,8.6,,
633,Royal Automobile Club of Australia,Automotive,8.6,,
635,Scotiabank,Financial Services,8.5,,
635,Koodo Mobile,Telecoms & Utilities,8.5,,
635,Boston Pizza International,Retail,8.5,,
638,Guardian News and Media,Media & Publishing,8.4,,
638,Harrison's Fund,"Non-profit, public sector & education",8.4,,
638,Royal Mail,Telecoms & Utilities,8.4,,
638,Capital One,Financial Services,8.4,,
638,Internet Matters,Technology & Electronics,8.4,,
638,AS Watson Retail,Retail,8.4,,
638,Downy,Household & Domestic,8.4,,
638,Chivas 18,Alcoholic Drinks,8.4,,
638,Lost Animal Souls Shelter Society,"Non-profit, public sector & education",8.4,,
638,ICA,Retail,8.4,,
638,BRIS,"Non-profit, public sector & education",8.4,,
638,Fedrigoni,Business & Industrial,8.4,,
650,"Sun, The",Media & Publishing,7.9,,
650,Comcast,Telecoms & Utilities,7.9,,
650,Fiesta,Food,7.9,,
650,Smithwicks,Alcoholic Drinks,7.9,,
654,KappAhl,Retail,7.7,,
654,Zespri,Food,7.7,,
654,Owlet Baby Care,Pharma & Healthcare,7.7,,
654,Popeyes Louisiana Kitchen,Retail,7.7,,
654,Inmarko,Food,7.7,,
659,Velocity Frequent Flyer,Transport & Tourism,7.6,,
659,Tata Prima,Business & Industrial,7.6,,
659,Good Shepherd Microfinance,Financial Services,7.6,,
662,Wall's,Food,7.4,,
662,Marmite,Food,7.4,,
662,Barclays,Financial Services,7.4,,
662,"Prince's Trust, The","Non-profit, public sector & education",7.4,,
662,Sport Club do Recife,Leisure & Entertainment,7.4,,
662,Motorola,Telecoms & Utilities,7.4,,
662,Club Social,Food,7.4,,
662,Nextel,Telecoms & Utilities,7.4,,
662,Vivo,Telecoms & Utilities,7.4,,
662,TIM,Telecoms & Utilities,7.4,,
672,Gucci,Toiletries & Cosmetics,7.3,,
672,Aquaventure,Transport & Tourism,7.3,,
672,Nido FortiGrow,Food,7.3,,
672,Park Hyatt Dubai,Transport & Tourism,7.3,,
672,24th Men's Handball World Championship,Leisure & Entertainment,7.3,,
672,Arabian Contracting Services,Business & Industrial,7.3,,
672,Nutella,Food,7.3,,
672,Dubai Cares,"Non-profit, public sector & education",7.3,,
680,Nivea,Toiletries & Cosmetics,7.1,,
680,Lost Dogs Home,"Non-profit, public sector & education",7.1,,
680,Cure Brain Cancer Foundation,"Non-profit, public sector & education",7.1,,
680,FRUCOR Beverages,Soft Drinks,7.1,,
680,Allianz,Financial Services,7.1,,
680,Officeworks,Retail,7.1,,
686,Thornton & Ross,Pharma & Healthcare,7.0,,
686,BrewDog,Alcoholic Drinks,7.0,,
686,Berwin Leighton Paisner,Business & Industrial,7.0,,
686,Citroën,Automotive,7.0,,
686,Firmus Energy,Telecoms & Utilities,7.0,,
686,MoveHub,Business & Industrial,7.0,,
686,Laphroaig,Alcoholic Drinks,7.0,,
686,Manchester Dogs' Home,"Non-profit, public sector & education",7.0,,
686,easyJet,Transport & Tourism,7.0,,
686,Ad Council,"Non-profit, public sector & education",7.0,,
686,Think!,"Non-profit, public sector & education",7.0,,
686,HNTV,Media & Publishing,7.0,,
686,Chimelong Safari Park,Transport & Tourism,7.0,,
686,BULL,Business & Industrial,7.0,,
686,Sohu,Media & Publishing,7.0,,
686,BenQ,Business & Industrial,7.0,,
686,SINA,Media & Publishing,7.0,,
686,Meters/bonwe,Clothing & Accessories,7.0,,
686,Isabelle,Retail,7.0,,
686,Mazda,Automotive,7.0,,
686,Dawn,Household & Domestic,7.0,,
686,360,Financial Services,7.0,,
686,Dove Chocolate,Food,7.0,,
686,Buick,Automotive,7.0,,
686,Mizone,Soft Drinks,7.0,,
686,Procter & Gamble,Household & Domestic,7.0,,
686,China-Dolls Center for Rare Disorders,"Non-profit, public sector & education",7.0,,
686,Taishin International Bank,Financial Services,7.0,,
714,Asociación Defensora de Animales,"Non-profit, public sector & education",6.9,,
715,Restaurants International,Retail,6.8,,
715,Extra Cold South African Breweries,Alcoholic Drinks,6.8,,
715,Ebro Foods,Food,6.8,,
715,Loterías y Apuestas del Estado,Leisure & Entertainment,6.8,,
715,Campofrío,Food,6.8,,
715,Dewar's,Alcoholic Drinks,6.8,,
715,Hawkers,Clothing & Accessories,6.8,,
715,Edición Recuerda,"Non-profit, public sector & education",6.8,,
715,Asociación Española contra el Cáncer,"Non-profit, public sector & education",6.8,,
715,Government of India,"Non-profit, public sector & education",6.8,,
715,Sensodyne,Toiletries & Cosmetics,6.8,,
715,Sawamninjah,"Non-profit, public sector & education",6.8,,
727,Amazon Kindle,Media & Publishing,6.7,,
728,Commerzbank,Financial Services,6.6,,
728,Media Markt,Retail,6.6,,
728,Freie Demokratische Partei,"Non-profit, public sector & education",6.6,,
731,AIDS Concern,"Non-profit, public sector & education",6.5,,
731,Sapporo Ichiban,Food,6.5,,
731,Wonder Core,Leisure & Entertainment,6.5,,
731,au,Telecoms & Utilities,6.5,,
731,LU,Food,6.5,,
731,Eco Emballages,Household & Domestic,6.5,,
731,Delipaper,Household & Domestic,6.5,,
731,SOSH,Telecoms & Utilities,6.5,,
731,Parc zoologique de Paris,"Non-profit, public sector & education",6.5,,
731,Brother,Business & Industrial,6.5,,
731,Carambar,Food,6.5,,
731,Système U,Retail,6.5,,
731,MAM Baby,Pharma & Healthcare,6.5,,
731,Peugeot,Automotive,6.5,,
731,Aldeas infantiles SOS México,"Non-profit, public sector & education",6.5,,
731,Dos Equis,Alcoholic Drinks,6.5,,
731,Naranja Y Limonada,Soft Drinks,6.5,,
731,Infinia,Business & Industrial,6.5,,
731,Lysoform,Toiletries & Cosmetics,6.5,,
731,PowerAde,Soft Drinks,6.5,,
731,Aguila,Alcoholic Drinks,6.5,,
731,Atrápalo,Transport & Tourism,6.5,,
731,Tulipán,Business & Industrial,6.5,,
731,Missing Children Argentina,"Non-profit, public sector & education",6.5,,
731,Club La Nación,Retail,6.5,,
731,Serviclub,Telecoms & Utilities,6.5,,
731,Tarjeta Naranja,Financial Services,6.5,,
758,Paso de los Toros,Soft Drinks,6.4,,
758,Chhanv Foundation,"Non-profit, public sector & education",6.4,,
758,Clean & Clear,Toiletries & Cosmetics,6.4,,
758,Kalyan Silks,Retail,6.4,,
758,Surf,Household & Domestic,6.4,,
758,pepperfry.com,Retail,6.4,,
758,YouTube,Media & Publishing,6.4,,
758,Colombian Ministry of Defense,"Non-profit, public sector & education",6.4,,
758,Chocoramo,Food,6.4,,
758,Lan,Transport & Tourism,6.4,,
758,Avianca,Transport & Tourism,6.4,,
758,Gatorade,Soft Drinks,6.4,,
758,Erradicacion del Pez León,"Non-profit, public sector & education",6.4,,
758,Arturo Calle,Retail,6.4,,
758,Almacenes Éxito,Retail,6.4,,
758,Sprite,Soft Drinks,6.4,,
758,La Cuarta,Media & Publishing,6.4,,
758,Abcdin,Retail,6.4,,
758,Glacéau Vitamin Water,Soft Drinks,6.4,,
758,Empresas Carozzi,Food,6.4,,
758,Red Salud UC,Pharma & Healthcare,6.4,,
758,Banco de Crédito e Inversiones,Financial Services,6.4,,
758,Unimarc,Retail,6.4,,
758,Chilehuevos,Food,6.4,,
758,LanPass,Financial Services,6.4,,
758,Soy mucho mejor que voS,Leisure & Entertainment,6.4,,
758,Cancer Society of New Zealand,"Non-profit, public sector & education",6.4,,
758,AMI,Financial Services,6.4,,
758,Sacred Hill Vineyard,Alcoholic Drinks,6.4,,
758,2degrees,Telecoms & Utilities,6.4,,
758,Banco Falabella,Financial Services,6.4,,
758,Liga Peruana De Lucha Contra El Cáncer,Pharma & Healthcare,6.4,,
758,Interbank,Financial Services,6.4,,
758,Gloria,Food,6.4,,
758,Intercorp,Financial Services,6.4,,
758,Inca Kola,Soft Drinks,6.4,,
758,Enjuague Bolívar,Household & Domestic,6.4,,
758,Telefónica,Telecoms & Utilities,6.4,,
758,Panetón Blancaa Flor,Food,6.4,,
758,Supermaxi,Retail,6.4,,
758,Academia Guitig,Business & Industrial,6.4,,
758,Girasol,Food,6.4,,
758,Cruz Roja Junta Provincial de Guayas,"Non-profit, public sector & education",6.4,,
758,Pozo Millonario,Leisure & Entertainment,6.4,,
758,República del Cacao,Food,6.4,,
758,Manicho Dúo,Food,6.4,,
758,Auto Pits,Automotive,6.4,,
758,Organización Cuidemos el Aire,"Non-profit, public sector & education",6.4,,
758,Cristal,Alcoholic Drinks,6.4,,
758,Protecto,Household & Domestic,6.4,,
758,Dos Pinos,Business & Industrial,6.4,,
758,Territorio de Zaguates,"Non-profit, public sector & education",6.4,,
758,Banco Azteca,Financial Services,6.4,,
758,Bienchilero.com,Retail,6.4,,
758,Salus,Soft Drinks,6.4,,
758,Televisión para Abonados,Media & Publishing,6.4,,
758,UTE,Telecoms & Utilities,6.4,,
758,Osito Lu,Food,6.4,,
758,Patricia,Soft Drinks,6.4,,
758,Uruguay Natural,Transport & Tourism,6.4,,
758,Ministerio de Transporte y Obras Públicas,"Non-profit, public sector & education",6.4,,
758,WestJet Airlines,Transport & Tourism,6.4,,
758,Moms Demand Action,"Non-profit, public sector & education",6.4,,
758,Art Series Hotels,Transport & Tourism,6.4,,
758,Whiskas,Household & Domestic,6.4,,
758,University of Queensland,"Non-profit, public sector & education",6.4,,
758,Dettol,Toiletries & Cosmetics,6.4,,
825,Uniqlo,Clothing & Accessories,6.3,,
825,Wyevale Garden Centres,Retail,6.3,,
825,"Outnet, The",Retail,6.3,,
825,Public Health England,"Non-profit, public sector & education",6.3,,
825,Ardbeg Single Malt Whisky,Alcoholic Drinks,6.3,,
825,Virgin Media,Media & Publishing,6.3,,
825,Royal British Legion,"Non-profit, public sector & education",6.3,,
825,Mothercare,Retail,6.3,,
825,Uncle Ben's,Food,6.3,,
825,Women for Women International,"Non-profit, public sector & education",6.3,,
825,ORBIS International,"Non-profit, public sector & education",6.3,,
825,Manulife,Financial Services,6.3,,
825,Malay Mail,Media & Publishing,6.3,,
825,Measat Broadcast Network Systems,Media & Publishing,6.3,,
825,Lipton,Soft Drinks,6.3,,
825,Lassa,Automotive,6.3,,
825,sahibinden.com,Retail,6.3,,
825,Aras Kargo,Telecoms & Utilities,6.3,,
825,Tadelle,Food,6.3,,
825,Şekerbank,Financial Services,6.3,,
825,Superfresh,Food,6.3,,
825,Pınar Çocuk Sütü,Food,6.3,,
825,Molfix,Household & Domestic,6.3,,
825,Arabam.com,Retail,6.3,,
825,Finansbank,Financial Services,6.3,,
825,Algida,Food,6.3,,
825,Barncancerfonden,"Non-profit, public sector & education",6.3,,
825,Apotek Hjärtat,Pharma & Healthcare,6.3,,
825,Eton Shirts,Clothing & Accessories,6.3,,
825,Tjänstemännens Centralorganisation,"Non-profit, public sector & education",6.3,,
825,Björn Borg,Clothing & Accessories,6.3,,
825,National Environment Agency,"Non-profit, public sector & education",6.3,,
825,Ministry of Communications and Information,"Non-profit, public sector & education",6.3,,
858,Anchor Newdale,Food,6.2,,
858,Eye Donation Society,"Non-profit, public sector & education",6.2,,
858,"Spoils of Babylon, The",Media & Publishing,6.2,,
858,Juvéderm,Pharma & Healthcare,6.2,,
858,Jack in the Box,Retail,6.2,,
858,GE Capital,Technology & Electronics,6.2,,
858,Priceline.com,Transport & Tourism,6.2,,
858,PotashCorp,Business & Industrial,6.2,,
858,Lowe's Home Improvement,Retail,6.2,,
858,Robitussin,Pharma & Healthcare,6.2,,
858,Adobe,Technology & Electronics,6.2,,
858,Poise,Pharma & Healthcare,6.2,,
858,Citodi,Telecoms & Utilities,6.2,,
858,Hello bank!,Financial Services,6.2,,
858,Business France,Business & Industrial,6.2,,
873,Social Wolves,Business & Industrial,6.1,,
873,Związek Powstańców Warszawskich,"Non-profit, public sector & education",6.1,,
873,Lisner,Food,6.1,,
873,Podziel się Posiłkiem,Food,6.1,,
873,Cyfrowy Polsat,Leisure & Entertainment,6.1,,
873,Animex,Food,6.1,,
873,Prudential,Financial Services,6.1,,
873,Moderna Investment,Financial Services,6.1,,
873,Zubr,Alcoholic Drinks,6.1,,
873,AMBRA,Alcoholic Drinks,6.1,,
873,Lech,Alcoholic Drinks,6.1,,
873,Robijn,Household & Domestic,6.1,,
873,Dienst Publiek en Communicatie & Ministerie van Volksgezondheid Welzijn en Sport,"Non-profit, public sector & education",6.1,,
873,Andrélon,Household & Domestic,6.1,,
873,Österreichisches Rotes Kreuz,"Non-profit, public sector & education",6.1,,
873,Technisches Museum Wien,"Non-profit, public sector & education",6.1,,
873,Caritas Österreich,"Non-profit, public sector & education",6.1,,
873,easybank,Financial Services,6.1,,
873,Centrum ter preventie van Zelfdoding,"Non-profit, public sector & education",6.1,,
873,Slovak Telekom,Telecoms & Utilities,6.1,,
873,Koloman Kertész Bagala,Media & Publishing,6.1,,
873,Khlibnyi Dar,Alcoholic Drinks,6.1,,
873,Bukovel Resort,Transport & Tourism,6.1,,
873,Kozats’ka Rada,Alcoholic Drinks,6.1,,
873,Baschinskiy,Food,6.1,,
873,Martini,Alcoholic Drinks,6.1,,
873,Rich,Soft Drinks,6.1,,
873,Lybar,Leisure & Entertainment,6.1,,
873,ČSOB Pojišťovna,Financial Services,6.1,,
873,Bubbles,Retail,6.1,,
873,Catalfam Dolo,Pharma & Healthcare,6.1,,
873,Emirates,Transport & Tourism,6.1,,
873,Univer,Food,6.1,,
873,NN,Telecoms & Utilities,6.1,,
873,Operaház,"Non-profit, public sector & education",6.1,,
873,HELEN,Telecoms & Utilities,6.1,,
873,Metsä Wood,Business & Industrial,6.1,,
873,Carlsberg,Alcoholic Drinks,6.1,,
873,Mtel,Telecoms & Utilities,6.1,,
873,Mobil,Telecoms & Utilities,6.1,,
873,UniCredit,Financial Services,6.1,,
873,Neumarkt,Alcoholic Drinks,6.1,,
873,Rom,Food,6.1,,
873,Jacobs,Food,6.1,,
873,OMV Petrom,Business & Industrial,6.1,,
873,Yes,Leisure & Entertainment,6.1,,
873,Mifal HaPayis,Leisure & Entertainment,6.1,,
873,Bank Leumi,Financial Services,6.1,,
873,IATF,"Non-profit, public sector & education",6.1,,
873,Estée Lauder,Toiletries & Cosmetics,6.1,,
873,Osem,Food,6.1,,
873,Milko Industries,Food,6.1,,
873,Green Park,Business & Industrial,6.1,,
873,Bereaved Families Forum Israeli-Palestinian favor Hello,"Non-profit, public sector & education",6.1,,
873,Meuhedet Health Fund,"Non-profit, public sector & education",6.1,,
873,Ožujsko,Alcoholic Drinks,6.1,,
873,Argeta,Food,6.1,,
873,Sberbank banka,Financial Services,6.1,,
931,NNIT,Telecoms & Utilities,6.0,,
931,Post Danmark,Telecoms & Utilities,6.0,,
931,Rema 1000,Retail,6.0,,
931,Tuborg,Alcoholic Drinks,6.0,,
931,Rådet for Sikker Trafik,"Non-profit, public sector & education",6.0,,
931,Forsvarets Personalestyrelse,"Non-profit, public sector & education",6.0,,
931,Call Me,Telecoms & Utilities,6.0,,
931,Sealord,Food,6.0,,
939,HSBC,Financial Services,5.8,,
940,Ngong Ping 360,Transport & Tourism,5.6,,
940,Cancer Council Australia,"Non-profit, public sector & education",5.6,,
940,Times Square,Retail,5.6,,
940,Hawley and Hazel,Toiletries & Cosmetics,5.6,,
940,Sponsor Sports Drink,Soft Drinks,5.6,,
940,Zee News,Media & Publishing,5.6,,
946,Virgin Mobile,Telecoms & Utilities,5.4,,
946,Cheerios,Food,5.4,,
946,Maker's Mark,Alcoholic Drinks,5.4,,
949,ViaOpta,Pharma & Healthcare,5.3,,
949,Bit-International Travel Fair,Business & Industrial,5.3,,
949,Post-its,Business & Industrial,5.3,,
949,Hailo,Technology & Electronics,5.3,,
949,SisalPay,Leisure & Entertainment,5.3,,
949,Barefoot Wine,Alcoholic Drinks,5.3,,
949,Magnum,Food,5.3,,
949,Prince,Food,5.3,,
949,Deichmann,Retail,5.3,,
958,Oral-B,Household & Domestic,5.1,,
958,Hammerhead Navigation,Leisure & Entertainment,5.1,,
958,Chiquita,Food,5.1,,
958,JIBO,Retail,5.1,,
958,Juniper Networks,Technology & Electronics,5.1,,
958,Merries,Household & Domestic,5.1,,
958,Guitar Center,Retail,5.1,,
965,NBC Universal,Media & Publishing,5.0,,
965,Stichting Alzheimer,"Non-profit, public sector & education",5.0,,
965,Marico,Toiletries & Cosmetics,5.0,,
965,Porsche,Automotive,5.0,,
965,Watsons,Retail,5.0,,
965,Paper Planes,Leisure & Entertainment,5.0,,
971,Beam Suntory,Alcoholic Drinks,4.8,,
971,Carlton United Breweries,Alcoholic Drinks,4.8,,
971,Kishokai Medical,Pharma & Healthcare,4.8,,
971,"Department of Health, Victoria","Non-profit, public sector & education",4.8,,
971,Boost Mobile,Telecoms & Utilities,4.8,,
971,SSUP Group,Toiletries & Cosmetics,4.8,,
971,Band-Aid,Pharma & Healthcare,4.8,,
971,AIA,Financial Services,4.8,,
971,Brooke Bond,Soft Drinks,4.8,,
980,Best Western International,Leisure & Entertainment,4.7,,
980,Recreational Equipment,Retail,4.7,,
980,Big Heart Pet Brands,Food,4.7,,
980,Thomas',Food,4.7,,
980,Super Gato,Household & Domestic,4.7,,
980,9Lives,Household & Domestic,4.7,,
980,Pringles,Food,4.7,,
980,Capri-Sun,Food,4.7,,
980,Pennzoil,Business & Industrial,4.7,,
980,Spirit Airlines,Transport & Tourism,4.7,,
980,Call of Duty,Leisure & Entertainment,4.7,,
980,CarbonStory,"Non-profit, public sector & education",4.7,,
980,Allstate,Financial Services,4.7,,
980,Brown-Forman,Alcoholic Drinks,4.7,,
980,Plan Norway,"Non-profit, public sector & education",4.7,,
980,DBS Bank,Financial Services,4.7,,
980,Invisalign,Pharma & Healthcare,4.7,,
980,AARP,"Non-profit, public sector & education",4.7,,
980,Danish Defence Recruitment,"Non-profit, public sector & education",4.7,,
980,Canadian Imperial Bank of Commerce,Financial Services,4.7,,
980,MetLife,Financial Services,4.7,,
980,Cirko Film,Leisure & Entertainment,4.7,,
980,UNUM,Financial Services,4.7,,
980,LeTaq,Food,4.7,,
980,Ruter,Transport & Tourism,4.7,,
980,Leukaemia & Blood Foundation of New Zealand,"Non-profit, public sector & education",4.7,,
1006,Teatreneu,Leisure & Entertainment,4.6,,
1007,Slow-Mag,Pharma & Healthcare,4.5,,
1007,1Life,Financial Services,4.5,,
1007,Ster-Kinekor,Leisure & Entertainment,4.5,,
1007,Gas Natural Fenosa,Telecoms & Utilities,4.5,,
1007,Grupo Mahou-San Miguel,Alcoholic Drinks,4.5,,
1007,Eneko Goia 2015,"Non-profit, public sector & education",4.5,,
1007,Tous,Clothing & Accessories,4.5,,
1007,Ron Santa Teresa,Alcoholic Drinks,4.5,,
1007,Solvia Servicios Inmobiliarios,Business & Industrial,4.5,,
1007,Navidul,Food,4.5,,
1007,Bell's,Alcoholic Drinks,4.5,,
1007,Haven Night Shelter,"Non-profit, public sector & education",4.5,,
1019,Subaru,Automotive,4.3,,
1019,Toronto Raptors,Leisure & Entertainment,4.3,,
1019,Tangerine,Food,4.3,,
1019,Heart & Stroke Foundation of Canada,"Non-profit, public sector & education",4.3,,
1019,OKA,Transport & Tourism,4.3,,
1019,Ivanhoé Cambridge,Retail,4.3,,
1019,Quebec Pork,"Non-profit, public sector & education",4.3,,
1019,Ready Crisp,Food,4.3,,
1019,Sick Kids,Pharma & Healthcare,4.3,,
1019,La Presse Limitée,Media & Publishing,4.3,,
1029,Allergan,Pharma & Healthcare,4.2,,
1029,Toys 'R' Us,Retail,4.2,,
1029,Well,Retail,4.2,,
1029,Wasps Rugby Football Club,Leisure & Entertainment,4.2,,
1029,Quilliam Foundation,"Non-profit, public sector & education",4.2,,
1029,Costa,Retail,4.2,,
1029,National Trust,"Non-profit, public sector & education",4.2,,
1029,BT,Telecoms & Utilities,4.2,,
1029,MoneySuperMarket,Financial Services,4.2,,
1029,Lloyds Bank,Financial Services,4.2,,
1029,Stockholms Stadsmission,"Non-profit, public sector & education",4.2,,
1029,Hjärnfonden,"Non-profit, public sector & education",4.2,,
1029,Popagandafestivalen,Leisure & Entertainment,4.2,,
1029,Oatly,Food,4.2,,
1029,Storstockholms Lokaltrafik,Transport & Tourism,4.2,,
1029,Systembolaget,Retail,4.2,,
1045,La Poste,Telecoms & Utilities,4.1,,
1045,Qosmos,Technology & Electronics,4.1,,
1045,Tilkee,Media & Publishing,4.1,,
1048,Big Bazaar,Retail,3.8,,
1048,Levi's,Clothing & Accessories,3.8,,
1048,Design Facepack,Toiletries & Cosmetics,3.8,,
1051,Link,Telecoms & Utilities,3.6,,
1051,Herbal Essences,Toiletries & Cosmetics,3.6,,
1051,Lurpak,Food,3.6,,
1051,California Garden,Food,3.6,,
1051,DAC,Household & Domestic,3.6,,
1051,Persil,Toiletries & Cosmetics,3.6,,
1051,Saudi Telecom Company,Telecoms & Utilities,3.6,,
1051,Nimble,Financial Services,3.6,,
1051,Perth Racing,Leisure & Entertainment,3.6,,
1051,NSW Government,"Non-profit, public sector & education",3.6,,
1051,NRMA Insurance,Financial Services,3.6,,
1062,Autohome,Retail,3.5,,
1062,Jinmailang,Food,3.5,,
1062,Ping An Bank,Financial Services,3.5,,
1062,SAIC,Automotive,3.5,,
1062,Nippon Paint China,Household & Domestic,3.5,,
1062,Suning,Household & Domestic,3.5,,
1062,KFC,Retail,3.5,,
1062,CCTV Advertising Center,Media & Publishing,3.5,,
1062,Mengniu Dairy,Food,3.5,,
1062,Kang Shi Fu,Food,3.5,,
1062,SUPOR,Household & Domestic,3.5,,
1062,Momo,Leisure & Entertainment,3.5,,
1062,Suzhou Qionglong Mountain Scenery Precinct,Transport & Tourism,3.5,,
1062,Friends Of Nature,"Non-profit, public sector & education",3.5,,
1062,JD,Retail,3.5,,
1062,700Bike,Automotive,3.5,,
1062,Inner Mongolia Yili Industrial Group Limited,Business & Industrial,3.5,,
1062,GOME Electrical Appliances,Retail,3.5,,
1062,MG,Automotive,3.5,,
1062,RIO,Media & Publishing,3.5,,
1062,BBK Electronics,Technology & Electronics,3.5,,
1062,Inbev China,Alcoholic Drinks,3.5,,
1062,Ctrip,Transport & Tourism,3.5,,
1085,Tiger Beer,Alcoholic Drinks,3.4,,
1086,CD,Toiletries & Cosmetics,3.3,,
1086,Aspirin,Pharma & Healthcare,3.3,,
1086,Norwegian Seafood Council,Business & Industrial,3.3,,
1086,Dr. Oetker,Food,3.3,,
1086,Deutscher Fußball-Bund,Leisure & Entertainment,3.3,,
1086,Marine Nationale,"Non-profit, public sector & education",3.3,,
1086,Mikado,Food,3.3,,
1086,Zeiss,Pharma & Healthcare,3.3,,
1086,La Redoute,Clothing & Accessories,3.3,,
1086,Promovacances,Transport & Tourism,3.3,,
1086,Nutrition & Santé,Pharma & Healthcare,3.3,,
1086,Voyages SNCF,Transport & Tourism,3.3,,
1086,ORPI,Business & Industrial,3.3,,
1086,Sidral Mundet,Soft Drinks,3.3,,
1086,Emulsión de Scott,Pharma & Healthcare,3.3,,
1086,Garnier,Toiletries & Cosmetics,3.3,,
1086,Nido,Food,3.3,,
1086,Koleston,Toiletries & Cosmetics,3.3,,
1086,Crunch,Food,3.3,,
1086,Segundamano.mx,Media & Publishing,3.3,,
1086,Via Ciudadana,"Non-profit, public sector & education",3.3,,
1086,Izzi,Telecoms & Utilities,3.3,,
1086,Titan y Frontier Pro-4X 2014,Automotive,3.3,,
1086,Volaris,Transport & Tourism,3.3,,
1086,Institucional,Retail,3.3,,
1111,We by Ser,Soft Drinks,3.2,,
1111,Gancia One,Alcoholic Drinks,3.2,,
1111,Cerveza Andes,Alcoholic Drinks,3.2,,
1111,Villa del Sur,Soft Drinks,3.2,,
1111,Shot,Food,3.2,,
1111,Meridonal Seguros,Financial Services,3.2,,
1111,Vea,Retail,3.2,,
1111,ICICI Bank,Financial Services,3.2,,
1111,JSW Cement,Business & Industrial,3.2,,
1111,aer,Automotive,3.2,,
1111,Cremaffin,Pharma & Healthcare,3.2,,
1111,Inorbit Malls,Retail,3.2,,
1111,Zing Digital,Media & Publishing,3.2,,
1111,Roadster Life,Clothing & Accessories,3.2,,
1111,Tata Gluco,Food,3.2,,
1111,Salaam Baalak Trust,"Non-profit, public sector & education",3.2,,
1111,OneTouch,Toiletries & Cosmetics,3.2,,
1111,Active Wheel,Household & Domestic,3.2,,
1111,Close up,Toiletries & Cosmetics,3.2,,
1111,Tanishq,Retail,3.2,,
1111,Indian Super League,Leisure & Entertainment,3.2,,
1111,Bancolombia,Financial Services,3.2,,
1111,Pony Malta,Soft Drinks,3.2,,
1111,Cyzone,Toiletries & Cosmetics,3.2,,
1111,Dogourmet,Household & Domestic,3.2,,
1111,Club Colombia,Retail,3.2,,
1111,Puro,Alcoholic Drinks,3.2,,
1111,Mitre 10,Retail,3.2,,
1111,Tip Top,Food,3.2,,
1111,Bank of New Zealand,Financial Services,3.2,,
1111,Foodstuffs,Retail,3.2,,
1111,Boundary Road Brewery,Alcoholic Drinks,3.2,,
1111,MINI,Automotive,3.2,,
1111,Nacional de Chocolate,Food,3.2,,
1111,Isuzu,Automotive,3.2,,
1111,Hola es Lola,Media & Publishing,3.2,,
1111,Farmacias Fischel,Pharma & Healthcare,3.2,,
1111,Supermatch,Leisure & Entertainment,3.2,,
1111,Pan de Pita Bimbo,Food,3.2,,
1111,Farmashop,Retail,3.2,,
1111,Smirnoff,Alcoholic Drinks,3.2,,
1111,Bimbo,Food,3.2,,
1111,Anda,Financial Services,3.2,,
1111,Intendencia de Montevideo,"Non-profit, public sector & education",3.2,,
1111,Teletón,"Non-profit, public sector & education",3.2,,
1111,Yuhan,Toiletries & Cosmetics,3.2,,
1111,Korean Air,Transport & Tourism,3.2,,
1111,SK Telecom,Telecoms & Utilities,3.2,,
1111,Vita Milk Tea,Soft Drinks,3.2,,
1111,KKBOX,Leisure & Entertainment,3.2,,
