Rank,Brand,Product Category,Points,,
574,SOS Children's Villages,"Non-profit, public sector & education",8.2,,
574,Play,Telecoms & Utilities,8.2,,
574,Żywiec,Alcoholic Drinks,8.2,,
574,Prażubr,Alcoholic Drinks,8.2,,
574,Wolyn,Media & Publishing,8.2,,
574,Carrefour,Retail,8.2,,
574,Alivia,"Non-profit, public sector & education",8.2,,
574,Protect and Save the Children,"Non-profit, public sector & education",8.2,,
574,Wakker Dier Foundation,"Non-profit, public sector & education",8.2,,
574,Tourismuverband Seefeld,Transport & Tourism,8.2,,
574,Kelly,Food,8.2,,
574,Kindertraum Foundation,Business & Industrial,8.2,,
574,2ememain.be,Business & Industrial,8.2,,
574,Special Olympics Summer Games,"Non-profit, public sector & education",8.2,,
574,VRT,Media & Publishing,8.2,,
574,České spořitelny,Financial Services,8.2,,
574,Pilsner Urquell,Alcoholic Drinks,8.2,,
574,Freedom of animals,Pharma & Healthcare,8.2,,
574,LEGO Technic,Leisure & Entertainment,8.2,,
574,Bone Marrow Donation Programme,Pharma & Healthcare,8.2,,
574,Ministry of Communications and Information (MCI),"Non-profit, public sector & education",8.2,,
574,National Agency of Road Safety,"Non-profit, public sector & education",8.2,,
574,Tosh,Technology & Electronics,8.2,,
574,Huawei P9,Telecoms & Utilities,8.2,,
574,Tigo,Telecoms & Utilities,8.2,,
574,TOP Terra,Household & Domestic,8.2,,
574,Cusezar,Business & Industrial,8.2,,
574,Davivienda,Financial Services,8.2,,
574,Neutrogena,Toiletries & Cosmetics,8.2,,
574,4G ETB,Telecoms & Utilities,8.2,,
574,Banco de Chile,Financial Services,8.2,,
574,Corporacion del Trasplante,Pharma & Healthcare,8.2,,
574,Construmart,Business & Industrial,8.2,,
574,Mivina,Food,8.2,,
574,Commonwealth of companies with the head of projet initiator in Kyiv - Sergiy Kharchyuk,Business & Industrial,8.2,,
574,Suntrade,Business & Industrial,8.2,,
574,Bukovel,"Non-profit, public sector & education",8.2,,
574,Postbank,Financial Services,8.2,,
574,Lisiak Zo Sadu,Alcoholic Drinks,8.2,,
574,MIBANCO,Financial Services,8.2,,
574,Ponle Corazon,"Non-profit, public sector & education",8.2,,
574,Plaza Vea,Business & Industrial,8.2,,
574,Lavaggi,Business & Industrial,8.2,,
574,Maestro,Retail,8.2,,
574,Diariamente ali,Media & Publishing,8.2,,
574,Panetón D'Onofrio,Food,8.2,,
574,Neste Corporation,Food,8.2,,
574,Electrical warehouses,Business & Industrial,8.2,,
574,Bezek International,Telecoms & Utilities,8.2,,
574,The Phoenix,Business & Industrial,8.2,,
574,Shufersal,Retail,8.2,,
574,Milco,Food,8.2,,
574,Bezeq,Telecoms & Utilities,8.2,,
574,Maccabi Healthcare Services,Pharma & Healthcare,8.2,,
574,Wissotzky Green,Soft Drinks,8.2,,
574,ELEM for youth in distress,Business & Industrial,8.2,,
574,Shanti House,"Non-profit, public sector & education",8.2,,
574,Champion Motors,Automotive,8.2,,
574,Assuta Medical Centers,Pharma & Healthcare,8.2,,
574,Tornado air conditioners,Technology & Electronics,8.2,,
574,Super-Pharm,Pharma & Healthcare,8.2,,
574,Edenia,Leisure & Entertainment,8.2,,
574,Bergenbier,Alcoholic Drinks,8.2,,
574,Dorna,Leisure & Entertainment,8.2,,
574,Gandul.info,"Non-profit, public sector & education",8.2,,
574,Atomica Films,Media & Publishing,8.2,,
574,INS,Business & Industrial,8.2,,
574,Papa John's,Retail,8.2,,
574,Pilsen,Alcoholic Drinks,8.2,,
574,Iskon,Media & Publishing,8.2,,
574,Republic Bank,Financial Services,8.2,,
574,Nevex,Media & Publishing,8.2,,
574,La Fabril,Food,8.2,,
574,Tuenti,Telecoms & Utilities,8.2,,
574,Banco Guayaquil credit cards,Financial Services,8.2,,
574,Brisk Iced Tea,Soft Drinks,8.2,,
574,Criollo,Food,8.2,,
574,Olimpia,Household & Domestic,8.2,,
652,ŠkoFIN,Financial Services,7.9,,
653,Baileys,Alcoholic Drinks,7.8,,
653,Tate Britain,Leisure & Entertainment,7.8,,
653,babylon,Pharma & Healthcare,7.8,,
653,Project Literacy,"Non-profit, public sector & education",7.8,,
653,Oasis,Clothing & Accessories,7.8,,
653,Peperami,Food,7.8,,
653,Hennessy,Alcoholic Drinks,7.8,,
660,Fitness First,Pharma & Healthcare,7.6,,
660,Hammerson Gift Cards,Retail,7.6,,
660,Tesco,Retail,7.6,,
660,HCL Technologies,Technology & Electronics,7.6,,
660,Ribena,Soft Drinks,7.6,,
660,iD Mobile,Telecoms & Utilities,7.6,,
660,Direct Line,Financial Services,7.6,,
660,The National Art Pass,"Non-profit, public sector & education",7.6,,
660,Channel 4,Media & Publishing,7.6,,
669,Fanta,Soft Drinks,7.4,,
669,BBVA,Financial Services,7.4,,
671,TD Bank,Financial Services,7.3,,
672,Kronenbourg 1664,Alcoholic Drinks,7.1,,
672,AXA,Financial Services,7.1,,
672,BBC Global News Ltd,Media & Publishing,7.1,,
672,Max Factor,Toiletries & Cosmetics,7.1,,
672,NHS CCG Brighton & Hove,"Non-profit, public sector & education",7.1,,
672,Beefeater,Retail,7.1,,
672,RHS Campaign for School Gardening,"Non-profit, public sector & education",7.1,,
672,Groupon,Technology & Electronics,7.1,,
672,Tia Maria,Business & Industrial,7.1,,
672,Audazo,Clothing & Accessories,7.1,,
672,AT&T,Telecoms & Utilities,7.1,,
672,Campofrío,Food,7.1,,
672,Reactine,Toiletries & Cosmetics,7.1,,
672,Provincial Council of Gipuzkoa,Financial Services,7.1,,
672,Svenson,Pharma & Healthcare,7.1,,
672,Promotur Turismo de Canarias,Transport & Tourism,7.1,,
672,Unoentrecienmil Foundation,"Non-profit, public sector & education",7.1,,
689,ABANCA,Financial Services,7.0,,
690,Cineplex Entertainment,Leisure & Entertainment,6.9,,
690,Interac Association,Financial Services,6.9,,
692,Telkom SA,Telecoms & Utilities,6.8,,
692,The Ad Council,"Non-profit, public sector & education",6.8,,
692,L'Oreal Paris True Match,Toiletries & Cosmetics,6.8,,
692,Doi Kham,Soft Drinks,6.8,,
692,Molto Fabric Conditioner,Toiletries & Cosmetics,6.8,,
692,JPGC Foundation,"Non-profit, public sector & education",6.8,,
698,UQ Mobile,Telecoms & Utilities,6.5,,
698,BRIS,"Non-profit, public sector & education",6.5,,
698,Electrolux,Technology & Electronics,6.5,,
698,Doggy AB,Food,6.5,,
698,Alandsbanken,Financial Services,6.5,,
698,Apoteket,Pharma & Healthcare,6.5,,
698,Kvinnojouren Ellinor,"Non-profit, public sector & education",6.5,,
698,Trygg-Hansa,Technology & Electronics,6.5,,
698,Wrigley Pacific,Food,6.5,,
698,Toyota RAV4,Automotive,6.5,,
698,Hahn,Food,6.5,,
698,TAL Insurance,Financial Services,6.5,,
698,GMHBA,Business & Industrial,6.5,,
698,Vodka Cruiser,Alcoholic Drinks,6.5,,
712,Globe Telecom,Telecoms & Utilities,6.4,,
712,Itaú Unibanco,Financial Services,6.4,,
712,Cervejaria Colorado,Alcoholic Drinks,6.4,,
712,Abrace,"Non-profit, public sector & education",6.4,,
712,Banco Bradesco,Financial Services,6.4,,
712,Bob's,Retail,6.4,,
712,Ifood.com Agencia de Restaurantes Online SA,Technology & Electronics,6.4,,
712,Toyota Etios,Automotive,6.4,,
712,Grupo Petrópolis,Alcoholic Drinks,6.4,,
712,La Crème,Food,6.4,,
712,Supercars,Automotive,6.4,,
712,UNSW International,"Non-profit, public sector & education",6.4,,
712,Guild Insurance,Financial Services,6.4,,
712,AIA Insurance Australia,Financial Services,6.4,,
712,The Egyptian Autistic Society,"Non-profit, public sector & education",6.4,,
712,Lipton Yellow Label,Soft Drinks,6.4,,
712,Unicef,"Non-profit, public sector & education",6.4,,
712,Unilever Personal Care,Toiletries & Cosmetics,6.4,,
712,Careem,Technology & Electronics,6.4,,
712,Miraco Carrier,Business & Industrial,6.4,,
712,Dubai Duty Free,Retail,6.4,,
712,Toyota After Sales,Automotive,6.4,,
712,Very.co.uk,Retail,6.4,,
712,Channel 5,Media & Publishing,6.4,,
712,The Open University,"Non-profit, public sector & education",6.4,,
712,Virgin Holidays,Transport & Tourism,6.4,,
712,National Trust,"Non-profit, public sector & education",6.4,,
712,Scope,"Non-profit, public sector & education",6.4,,
712,Royal London,Financial Services,6.4,,
712,Virgin Trains East Coast,Transport & Tourism,6.4,,
712,Hackett,Retail,6.4,,
712,Cadbury Crème Egg,Food,6.4,,
712,Co-op Funeralcare,Financial Services,6.4,,
712,PayPal,Financial Services,6.4,,
712,The RNLI,"Non-profit, public sector & education",6.4,,
712,E.ON,Telecoms & Utilities,6.4,,
712,Bacardi,Alcoholic Drinks,6.4,,
749,Interflora,Retail,6.3,,
749,Fleggaard,Retail,6.3,,
749,Council for Safe Traffic & TrygFonden,"Non-profit, public sector & education",6.3,,
749,Tuborg,Alcoholic Drinks,6.3,,
749,Silvan,Business & Industrial,6.3,,
749,hummel,Clothing & Accessories,6.3,,
749,Spies,Transport & Tourism,6.3,,
756,Outdoor Advertising Association of America,Business & Industrial,6.1,,
756,"Suave, Caress, TRESemme and Axe",Toiletries & Cosmetics,6.1,,
756,Milwaukee Public Museum,"Non-profit, public sector & education",6.1,,
756,Gain,Household & Domestic,6.1,,
756,Good THiNS,Food,6.1,,
756,Pearle Vision,Retail,6.1,,
756,Overwatch,Leisure & Entertainment,6.1,,
756,"Sip, Share and Win",Soft Drinks,6.1,,
756,New York Lottery,"Non-profit, public sector & education",6.1,,
756,Pop-Tarts,Food,6.1,,
756,Linzess,Pharma & Healthcare,6.1,,
756,FDA Center for Tobacco Products,"Non-profit, public sector & education",6.1,,
756,Unilever deodorants,Toiletries & Cosmetics,6.1,,
756,"Dove, Suave, TRESemme",Toiletries & Cosmetics,6.1,,
756,Mrs. Meyer's Clean Day,Household & Domestic,6.1,,
756,MilkPEP,Business & Industrial,6.1,,
756,Fitbit,Technology & Electronics,6.1,,
756,Subaru,Automotive,6.1,,
756,Canadian Tire,Retail,6.1,,
775,Sunkist,Retail,6.0,,
775,Hungama Digital Media Entertainment,Leisure & Entertainment,6.0,,
775,Life-Space,Pharma & Healthcare,6.0,,
775,Colombia Ministry of Environment & Wildbond,"Non-profit, public sector & education",6.0,,
775,Luxottica,Clothing & Accessories,6.0,,
775,Lux,Toiletries & Cosmetics,6.0,,
775,Facebook,Business & Industrial,6.0,,
775,Wyeth Nutrition,Pharma & Healthcare,6.0,,
775,Ballantine's,Alcoholic Drinks,6.0,,
775,Chevron,Automotive,6.0,,
775,Fundacion Juan Pablo Gutierrez Caceres,"Non-profit, public sector & education",6.0,,
775,Schweppes,Soft Drinks,6.0,,
775,Huawei P8,Telecoms & Utilities,6.0,,
775,Winny,Technology & Electronics,6.0,,
775,Natura,Toiletries & Cosmetics,6.0,,
775,Pacifico Seguros,Financial Services,6.0,,
775,Ministerio de Educacion de Colombia,"Non-profit, public sector & education",6.0,,
775,Rio 2016 Paralympic Games,Leisure & Entertainment,6.0,,
775,Elbphilharmonie Hamburg,Leisure & Entertainment,6.0,,
775,Astra,Alcoholic Drinks,6.0,,
775,SATURN,Technology & Electronics,6.0,,
775,Aktion Mensch,"Non-profit, public sector & education",6.0,,
797,Arçelik A.Ş.,Household & Domestic,5.8,,
797,Karaca,Retail,5.8,,
797,Odeabank,Financial Services,5.8,,
797,Profilo,Retail,5.8,,
797,Koton,Retail,5.8,,
797,Allianz Insurance,Financial Services,5.8,,
797,Mobile1,Telecoms & Utilities,5.8,,
804,Personal Telecom,Telecoms & Utilities,5.7,,
804,Lidl,Retail,5.7,,
804,Innogy,Telecoms & Utilities,5.7,,
807,Bon Pari,Food,5.6,,
807,Am.ru,Business & Industrial,5.6,,
807,L'Oreal and Viber Media,Toiletries & Cosmetics,5.6,,
807,VimpelCom,Telecoms & Utilities,5.6,,
807,Lotto,Leisure & Entertainment,5.6,,
807,Foodstuffs,Retail,5.6,,
807,Speights,Business & Industrial,5.6,,
807,Chorus,Technology & Electronics,5.6,,
807,Heart of the City,"Non-profit, public sector & education",5.6,,
807,Inland Revenue New Zealand,"Non-profit, public sector & education",5.6,,
807,Water Safety New Zealand,"Non-profit, public sector & education",5.6,,
807,FIDH,"Non-profit, public sector & education",5.6,,
807,Danone Eaux France,Soft Drinks,5.6,,
807,Lactel,Retail,5.6,,
807,Unapei,"Non-profit, public sector & education",5.6,,
807,Futuroscope,Leisure & Entertainment,5.6,,
807,Alpine,Automotive,5.6,,
807,ENGIE,Business & Industrial,5.6,,
807,Societe Generale,Media & Publishing,5.6,,
826,Starfield Hanam,Leisure & Entertainment,5.5,,
826,Pagoda Chinese,Food,5.5,,
826,Busan Metropolitan City,"Non-profit, public sector & education",5.5,,
826,TELE2,Telecoms & Utilities,5.5,,
826,Riopan,Transport & Tourism,5.5,,
826,Fundacion Walmart de Mexico y Centroamerica,Retail,5.5,,
826,Blim,Media & Publishing,5.5,,
826,UNEFON,Telecoms & Utilities,5.5,,
826,WK Kellogg Foundation,"Non-profit, public sector & education",5.5,,
826,La Mejor Jugueteria,Retail,5.5,,
826,Saba Buenas Noches Extra,Pharma & Healthcare,5.5,,
826,Wibe,Financial Services,5.5,,
826,Lentes guia,"Non-profit, public sector & education",5.5,,
826,Lecha San Marcos,Food,5.5,,
826,J. Garcia Lopez. Casas Funerarias,Business & Industrial,5.5,,
826,Nomina Bancomer,Financial Services,5.5,,
826,Indio,Alcoholic Drinks,5.5,,
826,Trident y Halls,Food,5.5,,
826,Nutricia - Bago,Pharma & Healthcare,5.5,,
826,Dr Lemon,Alcoholic Drinks,5.5,,
826,Finca Las Moras,Business & Industrial,5.5,,
826,Royal Canin,Household & Domestic,5.5,,
826,Danette,Food,5.5,,
826,"The ""Little Brothers of the Poor"" Association","Non-profit, public sector & education",5.5,,
826,Rutinoscorbin,Pharma & Healthcare,5.5,,
826,Orange Fiber Optic,Telecoms & Utilities,5.5,,
826,o.b.,Toiletries & Cosmetics,5.5,,
826,HGTV Home & Garden,Media & Publishing,5.5,,
826,Philips PowerPro Aqua,Household & Domestic,5.5,,
826,Królewski,Alcoholic Drinks,5.5,,
826,Gerber,Food,5.5,,
826,NJU Mobile,Telecoms & Utilities,5.5,,
826,BLIK,Leisure & Entertainment,5.5,,
826,Showmax.com,Leisure & Entertainment,5.5,,
826,Żywiec Zdrój,Soft Drinks,5.5,,
826,ULTIMO,Financial Services,5.5,,
826,My ING,Financial Services,5.5,,
826,Tymbark,Food,5.5,,
826,Scrapbox PL Enter,Business & Industrial,5.5,,
826,Pracuj.pl,Technology & Electronics,5.5,,
826,Lubella,Food,5.5,,
826,Good Girl (Carolina Herrera),Clothing & Accessories,5.5,,
826,Link4,Financial Services,5.5,,
826,Hartstiching,"Non-profit, public sector & education",5.5,,
826,Dutch Railways,Transport & Tourism,5.5,,
826,DEBRA Austria,"Non-profit, public sector & education",5.5,,
826,Bolero,Financial Services,5.5,,
826,Telenet,Telecoms & Utilities,5.5,,
826,Hohes C,Food,5.5,,
826,Wizz Tours,Transport & Tourism,5.5,,
826,Telekom Csoport,Telecoms & Utilities,5.5,,
826,Bátor Tábor Alapítvány,"Non-profit, public sector & education",5.5,,
826,Decathlon,Retail,5.5,,
826,Szallas.hu,Transport & Tourism,5.5,,
826,Országos Mentőszolgálat Alapítvány,"Non-profit, public sector & education",5.5,,
826,KLASA,Food,5.5,,
826,National Museum,"Non-profit, public sector & education",5.5,,
826,Wine fund,Alcoholic Drinks,5.5,,
826,Pojistovna Ceske Sporitelny,Financial Services,5.5,,
826,Strongbow,Alcoholic Drinks,5.5,,
826,BAE Systems,Business & Industrial,5.5,,
826,SingTel,Telecoms & Utilities,5.5,,
826,Popsy,Food,5.5,,
826,Today Condoms,Pharma & Healthcare,5.5,,
826,Finesse,Technology & Electronics,5.5,,
826,Raid,Household & Domestic,5.5,,
826,Banco Caja Social,Financial Services,5.5,,
826,Diageo,Alcoholic Drinks,5.5,,
826,Club Colombia,Alcoholic Drinks,5.5,,
826,Falabella,Retail,5.5,,
826,Pepsi Zero,Soft Drinks,5.5,,
826,TVN,Media & Publishing,5.5,,
826,Ripley,Retail,5.5,,
826,Paris,Retail,5.5,,
826,Bci Opensky,Financial Services,5.5,,
826,Fundacion Las Rosas,Pharma & Healthcare,5.5,,
826,Gasco GLP,Business & Industrial,5.5,,
826,Papas Fritas Marco Polo Rusticas,Food,5.5,,
826,Mega,Media & Publishing,5.5,,
905,Come back alive,"Non-profit, public sector & education",5.4,,
905,Polpharma,Pharma & Healthcare,5.4,,
905,Lesaffre,Food,5.4,,
905,Sandora,Soft Drinks,5.4,,
905,Le Boutique,Retail,5.4,,
905,Torchyn,Food,5.4,,
905,Zagorka,Alcoholic Drinks,5.4,,
905,Economedia,Media & Publishing,5.4,,
905,Mediapool,Media & Publishing,5.4,,
905,The Coca-Cola Company,Soft Drinks,5.4,,
905,Dobry anjel,"Non-profit, public sector & education",5.4,,
905,Zlaty Bazant,Alcoholic Drinks,5.4,,
905,Cristal,Alcoholic Drinks,5.4,,
905,Fruna,Food,5.4,,
905,Apu,Food,5.4,,
905,Sublime,Food,5.4,,
905,Elisa Corporation,Telecoms & Utilities,5.4,,
905,Fazer Leipomot OY,Food,5.4,,
905,Stadium Foundation / Olympic Stadium,Leisure & Entertainment,5.4,,
905,Strauss,Food,5.4,,
905,yes,Telecoms & Utilities,5.4,,
905,Pinuk,Toiletries & Cosmetics,5.4,,
905,Teperberg,Alcoholic Drinks,5.4,,
905,IsraCard,Financial Services,5.4,,
905,Leumi Card,Financial Services,5.4,,
905,Electra,Technology & Electronics,5.4,,
905,Domino's Pizza,Food,5.4,,
905,Shorashim Group,"Non-profit, public sector & education",5.4,,
905,MagneVie,Pharma & Healthcare,5.4,,
905,Radio Guerilla,Media & Publishing,5.4,,
905,Kaufland,Retail,5.4,,
905,ALFERS,Media & Publishing,5.4,,
905,NN Health Insurance,Financial Services,5.4,,
905,Dacia Duster,Automotive,5.4,,
905,Plantam Fapte Bune,"Non-profit, public sector & education",5.4,,
905,Celeia Milk,Soft Drinks,5.4,,
905,Housewife,Food,5.4,,
905,JoomBoos,Media & Publishing,5.4,,
905,Santa Teresa,Food,5.4,,
905,Sote Snack,Food,5.4,,
905,Tienda Inglesia,Retail,5.4,,
905,Jugos Watts,Soft Drinks,5.4,,
905,Telethon,"Non-profit, public sector & education",5.4,,
905,Ibupirac,Pharma & Healthcare,5.4,,
905,Cervecerias del Uruguay,Alcoholic Drinks,5.4,,
905,XXV International Film Festival,Media & Publishing,5.4,,
905,Mastercard debit de Banco Guayaquil,Financial Services,5.4,,
905,Bebelac Gold,Food,5.4,,
905,Biri Biri,Telecoms & Utilities,5.4,,
905,Guitig,Clothing & Accessories,5.4,,
905,Arroz Súper Extra,Food,5.4,,
956,Clarins,Toiletries & Cosmetics,5.2,,
956,Fischer,Technology & Electronics,5.2,,
956,Barbadillo Range,Business & Industrial,5.2,,
956,Just Eat Ireland,Technology & Electronics,5.2,,
956,Unieuro,Retail,5.2,,
956,Pallas Foods,Food,5.2,,
956,Smemoranda,Business & Industrial,5.2,,
956,DairyGold,Soft Drinks,5.2,,
956,Luminus,Business & Industrial,5.2,,
956,Maestrante,Business & Industrial,5.2,,
956,My Food,Food,5.2,,
956,Bebe Brumik,Food,5.2,,
956,Captain Morgan,Alcoholic Drinks,5.2,,
956,Black & Decker,Household & Domestic,5.2,,
956,Cisco Meraki,Technology & Electronics,5.2,,
956,TLC Marketing,Business & Industrial,5.2,,
972,Reply.ai,Technology & Electronics,5.1,,
972,Rede de Justiça,Business & Industrial,5.1,,
972,Softlogic Life,Business & Industrial,5.1,,
972,Dunkin' Donuts,Retail,5.1,,
976,Art Fund,"Non-profit, public sector & education",5.0,,
976,Benzac,Pharma & Healthcare,5.0,,
976,Nexplanon,Business & Industrial,5.0,,
976,Herbalife Nutrition,Food,5.0,,
976,Ontario Women’s Directorate,"Non-profit, public sector & education",5.0,,
976,Quidel,Pharma & Healthcare,5.0,,
976,Myrbetriq,Pharma & Healthcare,5.0,,
976,Great Barrier Reef,Transport & Tourism,5.0,,
976,Indian Association of Palliative Care,"Non-profit, public sector & education",5.0,,
985,Hippeas,Soft Drinks,4.9,,
985,LG Centum System,Technology & Electronics,4.9,,
985,Kampgrounds of America,Leisure & Entertainment,4.9,,
985,Unilever Food Solutions,Food,4.9,,
985,The Macallan,Business & Industrial,4.9,,
985,3% conference,Business & Industrial,4.9,,
985,Suited,Media & Publishing,4.9,,
985,Breeze,Household & Domestic,4.9,,
985,Szlachetna Paczka,"Non-profit, public sector & education",4.9,,
985,U Mobile,Telecoms & Utilities,4.9,,
985,Kbank Live,Financial Services,4.9,,
985,Passage du Desir,Business & Industrial,4.9,,
997,USA Network,Media & Publishing,4.7,,
997,ConAgra Foods,Food,4.7,,
997,Hoegaarden,Alcoholic Drinks,4.7,,
997,Mercy Ships Canada,"Non-profit, public sector & education",4.7,,
997,State Farm,Financial Services,4.7,,
997,Disney ABC Television Group,Media & Publishing,4.7,,
997,First American Education Finance,"Non-profit, public sector & education",4.7,,
997,El Corte Inglés,Retail,4.7,,
997,La Fallera,Food,4.7,,
997,eSports Vodafone,Telecoms & Utilities,4.7,,
997,Euromelanoma,"Non-profit, public sector & education",4.7,,
997,Vattenfall,Telecoms & Utilities,4.7,,
997,VIP Industries,Retail,4.7,,
997,KitKat,Food,4.7,,
997,Jacobs Monarch,Soft Drinks,4.7,,
997,Arby’s,Retail,4.7,,
997,Elle Magazine,Media & Publishing,4.7,,
997,Joe's Kansas City Bar-B-Que,Food,4.7,,
997,ACE Cash Express,Financial Services,4.7,,
997,Buscape Company,Retail,4.7,,
1017,CIL,Toiletries & Cosmetics,4.6,,
1017,Leon's Furniture,Business & Industrial,4.6,,
1017,Loto-Quebec,Leisure & Entertainment,4.6,,
1017,Breathe Right,Toiletries & Cosmetics,4.6,,
1017,Spotify,Media & Publishing,4.6,,
1022,Libresse,Business & Industrial,4.5,,
1022,Datsun,Automotive,4.5,,
1022,Jet,Transport & Tourism,4.5,,
1022,Clover,Food,4.5,,
1026,Smyths,Retail,4.4,,
1026,Café Royal,Food,4.4,,
1026,Sodastream,Soft Drinks,4.4,,
1026,Kofola,Soft Drinks,4.4,,
1026,National Museum of Art Antiga,"Non-profit, public sector & education",4.4,,
1026,Crowdrise,"Non-profit, public sector & education",4.4,,
1026,ROHTO Pharmaceutical,Pharma & Healthcare,4.4,,
1033,IM Swedish Development Partner,"Non-profit, public sector & education",4.3,,
1033,Visit Sweden,Transport & Tourism,4.3,,
1033,Telia,Telecoms & Utilities,4.3,,
1033,H&M Foundation,Toiletries & Cosmetics,4.3,,
1033,Nick's,Food,4.3,,
1038,Pride in London,"Non-profit, public sector & education",4.2,,
1038,Great Western Railway,Transport & Tourism,4.2,,
1038,P&G,Toiletries & Cosmetics,4.2,,
1038,Pets at Home,Retail,4.2,,
1038,Internet Matters,Business & Industrial,4.2,,
1038,Honda,Automotive,4.2,,
1038,Lynx,Toiletries & Cosmetics,4.2,,
1038,Heist,Media & Publishing,4.2,,
1038,Heathrow Airports,Transport & Tourism,4.2,,
1038,Royal National Theatre,Leisure & Entertainment,4.2,,
1038,Age UK Mobility,"Non-profit, public sector & education",4.2,,
1038,Honest Brew,Alcoholic Drinks,4.2,,
1038,what3words,Technology & Electronics,4.2,,
1038,Current Account Switch Service,Financial Services,4.2,,
1052,HP Lubricants,Automotive,4.1,,
1052,Colour Academy,Household & Domestic,4.1,,
1054,Sainsbury's,Retail,3.4,,
1054,The Royal British Legion,"Non-profit, public sector & education",3.4,,
1054,Epson,Technology & Electronics,3.4,,
1054,Hiersun,Clothing & Accessories,3.4,,
1054,Maxi-Peel,Toiletries & Cosmetics,3.4,,
1059,Bayer Consumer Care,Pharma & Healthcare,3.2,,
1059,OVI Hydration,Soft Drinks,3.2,,
1059,Black Hawk,Financial Services,3.2,,
1059,Challenger,Financial Services,3.2,,
1059,Kubota Tractor Australia,Business & Industrial,3.2,,
1059,PT Telekomunikasi Selular,Telecoms & Utilities,3.2,,
1059,Pepsi Twist,Soft Drinks,3.2,,
1059,General Motors do Brasil,Automotive,3.2,,
1059,GOL Linhas Aereas Inteligentes,Transport & Tourism,3.2,,
1059,Dorina Nowill Foundation for the Blind,"Non-profit, public sector & education",3.2,,
1059,Apple,Technology & Electronics,3.2,,
1059,TRESemme,Toiletries & Cosmetics,3.2,,
1059,Himalaya Herbals,Food,3.2,,
1059,Law Andak Dam,"Non-profit, public sector & education",3.2,,
1059,Chiclets,Food,3.2,,
1059,DCTCM,Transport & Tourism,3.2,,
1059,Panadol,Pharma & Healthcare,3.2,,
1059,Schweppes +C,Soft Drinks,3.2,,
1077,Prudential Corporation Asia,Financial Services,3.0,,
1077,F&N Beverages Marketing,Soft Drinks,3.0,,
1077,SM Cares,"Non-profit, public sector & education",3.0,,
1077,Goodday,Technology & Electronics,3.0,,
1077,Orange Clean,Household & Domestic,3.0,,
1077,Jaguar Land Rover,Automotive,3.0,,
1077,Zolotoy Standart,Toiletries & Cosmetics,3.0,,
1077,Avon Ultramatte,Toiletries & Cosmetics,3.0,,
1077,Ice Colors,Toiletries & Cosmetics,3.0,,
1077,Baton,Food,3.0,,
1077,Peruvian Red Cross,"Non-profit, public sector & education",3.0,,
1077,Cablevision Flow,Telecoms & Utilities,3.0,,
1077,Banco Industrial,Financial Services,3.0,,
1077,German Olympic Team,"Non-profit, public sector & education",3.0,,
1077,RIMOWA,Retail,3.0,,
1077,Sparkasse,Financial Services,3.0,,
1077,Youth against AIDS,"Non-profit, public sector & education",3.0,,
1077,S Oliver,Clothing & Accessories,3.0,,
1077,congstar,Telecoms & Utilities,3.0,,
1077,LoveScout24,Technology & Electronics,3.0,,
1077,Dr. Oetker,Food,3.0,,
1098,Canesten Gyne,Pharma & Healthcare,2.9,,
1098,Kotex,Pharma & Healthcare,2.9,,
1098,DBS Black Card iGO Rewards,Financial Services,2.9,,
1098,Dogadan,Soft Drinks,2.9,,
1098,LAV,Retail,2.9,,
1098,Detan,Household & Domestic,2.9,,
1098,Turkish Telecom,Telecoms & Utilities,2.9,,
1098,AXA Insurance,Financial Services,2.9,,
1098,Sutas Ayran,Food,2.9,,
1098,egos,Toiletries & Cosmetics,2.9,,
1098,icim,Business & Industrial,2.9,,
1098,Zubizu,Pharma & Healthcare,2.9,,
1098,Mehmetcik Foundation,Financial Services,2.9,,
1098,Meyhanedeyiz.biz,Retail,2.9,,
1098,Eti Crax,Food,2.9,,
1098,Beymen,Retail,2.9,,
1098,Ulker Teremyag,Food,2.9,,
1098,Dimes,Food,2.9,,
1098,Prima,Retail,2.9,,
1098,Garanti Bankası,Financial Services,2.9,,
1098,Tadelle,Food,2.9,,
1098,Neredekal.com,Technology & Electronics,2.9,,
1120,STD Petrovich,Automotive,2.8,,
1120,Barney,Food,2.8,,
1120,INSIS,Telecoms & Utilities,2.8,,
1120,Viciunai Group,Food,2.8,,
1120,Dolmio,Food,2.8,,
1120,Media Markt,Retail,2.8,,
1120,GSK Healthcare,Pharma & Healthcare,2.8,,
1120,ASB Bank,Financial Services,2.8,,
1120,AA Insurance,Financial Services,2.8,,
1120,Trade Me,Technology & Electronics,2.8,,
1120,Fonterra,Soft Drinks,2.8,,
1120,Lindt & Sprungli,Food,2.8,,
1120,GMF,Transport & Tourism,2.8,,
1120,Peugeot,Automotive,2.8,,
1120,SoCoo'c,"Non-profit, public sector & education",2.8,,
1120,Ubisoft,Technology & Electronics,2.8,,
1120,Jinchampon,Business & Industrial,2.8,,
1120,Fishgram 15,Technology & Electronics,2.8,,
1120,Hyundai Card,Financial Services,2.8,,
1120,Salchichon Chimex,Retail,2.8,,
1120,Toyota,Automotive,2.8,,
1120,Museo Memoria y Tolerancia,Leisure & Entertainment,2.8,,
1120,Marie Stopes Mexico,"Non-profit, public sector & education",2.8,,
