Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
927,Y&R Warsaw,,Creative Agency,Poland,,Food,6.1
927,Carat Amsterdam,,Media Agency,Netherlands,,Household & Domestic,6.1
927,Etcetera,,Creative Agency,Netherlands,X,Food,6.1
927,Roorda Reclamebureau,,Creative Agency,Netherlands,X,"Non-profit, public sector & education",6.1
927,Selmore Creative Agency,,Creative Agency,Netherlands,X,Automotive,6.1
927,Social Embassy,,Digital/Specialist Agency,Netherlands,,Household & Domestic,6.1
927,kratkys.net,,Creative Agency,Austria,X,"Non-profit, public sector & education",6.1
927,MARCO Marketing + Communication,,Creative Agency,Austria,X,"Non-profit, public sector & education",6.1
927,TUNNEL23,,Digital/Specialist Agency,Austria,X,Telecoms & Utilities,6.1
927,Ogilvy & Mather Brussels,,Creative Agency,Belgium,,"Non-profit, public sector & education",6.1
927,Istopolitana Ogilvy,,Creative Agency,Slovakia,,Media & Publishing,6.1
927,MUW Saatchi & Saatchi,,Creative Agency,Slovakia,,Telecoms & Utilities,6.1
927,A-Group Advertising Agency,,Creative Agency,Ukraine,X,Soft Drinks,6.1
927,Banda Agency,,Creative Agency,Ukraine,X,Food,6.1
927,Carat Kiev,,Media Agency,Ukraine,,Soft Drinks,6.1
927,Fedoriv.com,,Creative Agency,Ukraine,X,Retail,6.1
927,Havas Engage Kiev,,Creative Agency,Ukraine,,Soft Drinks,6.1
927,Havas Media Kiev,,Media Agency,Ukraine,,Alcoholic Drinks,6.1
927,Postmen DA,,Digital/Specialist Agency,Ukraine,X,Transport & Tourism,6.1
927,TBWA\Kiev,,Creative Agency,Ukraine,,Retail,6.1
927,UM Kiev,,Media Agency,Ukraine,,Retail,6.1
927,Lion Communications,,Creative Agency,Czech Republic,,Telecoms & Utilities,6.1
927,MÉDEA,,Creative Agency,Czech Republic,X,"Leisure & Entertainment, Soft Drinks",6.1
927,OgilvyOne Prague,,Digital/Specialist Agency,Czech Republic,,Leisure & Entertainment,6.1
927,VCCP Prague,,Creative Agency,Czech Republic,,"Alcoholic Drinks, Leisure & Entertainment",6.1
927,Havas Media Budapest,,Media Agency,Hungary,,Transport & Tourism,6.1
927,Mátai és Végh Kreatívműhely,,Creative Agency,Hungary,X,"Non-profit, public sector & education",6.1
927,VivaKi Budapest,,Digital/Specialist Agency,Hungary,,Pharma & Healthcare,6.1
927,Hasan & Partners,,Creative Agency,Finland,X,Business & Industrial,6.1
927,N2 Marketing,,Creative Agency,Finland,X,Telecoms & Utilities,6.1
927,Voitto,,Media Agency,Finland,X,"Automotive, Business & Industrial",6.1
927,Carat Sofia,,Media Agency,Bulgaria,,Telecoms & Utilities,6.1
927,Noble Graphics,,Creative Agency,Bulgaria,X,Alcoholic Drinks,6.1
927,OMD Sofia,,Media Agency,Bulgaria,,"Alcoholic Drinks, Clothing & Accessories",6.1
927,reforma,,Creative Agency,Bulgaria,X,Telecoms & Utilities,6.1
927,Cohn&Jansen JWT,,Creative Agency,Romania,,Food,6.1
927,Digital Star,,Digital/Specialist Agency,Romania,X,"Retail, Transport & Tourism",6.1
927,New Black,,Digital/Specialist Agency,Romania,X,Retail,6.1
927,Afak Trio,,Creative Agency,Israel,X,Food,6.1
927,Eldar Group,,Creative Agency,Israel,X,Business & Industrial,6.1
927,Glickman Nettler Samsonov,,Creative Agency,Israel,X,"Non-profit, public sector & education, Transport & Tourism",6.1
927,IMN-ADV,,Creative Agency,Israel,,"Non-profit, public sector & education",6.1
927,Degordian,,Digital/Specialist Agency,Croatia,X,Financial Services,6.1
927,McCann/Fahrenheit,,Creative Agency,Croatia,,Soft Drinks,6.1
927,Luna/TBWA,,Creative Agency,Slovenia,,"Leisure & Entertainment, Telecoms & Utilities",6.1
927,Pristop Media,,Media Agency,Slovenia,X,"Food, Retail",6.1
927,Publicis FMX,,Media Agency,Slovenia,,Financial Services,6.1
927,Publicis Ljubljana,,Creative Agency,Slovenia,,Food,6.1
927,Saatchi & Saatchi Ljubljana,,Creative Agency,Slovenia,,Financial Services,6.1
985,EnVision,,Creative Agency,Denmark,X,"Non-profit, public sector & education",6.0
985,Jangaard Mark,,Creative Agency,Denmark,X,Telecoms & Utilities,6.0
985,Ogilvy & Mather Copenhagen,,Creative Agency,Denmark,,"Non-profit, public sector & education",6.0
985,"Wibroe, Duckert & Partners",,Creative Agency,Denmark,X,Alcoholic Drinks,6.0
989,ZenithOptimedia Kiev,,Media Agency,Ukraine,,"Alcoholic Drinks, Food",5.8
990,Digitz,,Digital/Specialist Agency,Pakistan,X,Soft Drinks,5.6
990,Havas Riverorchid Notch,,Creative Agency,Vietnam,,Soft Drinks,5.6
990,Hill & Knowlton Strategies Sydney,,Digital/Specialist Agency,Australia,,"Non-profit, public sector & education",5.6
990,Jagran Solutions,,Digital/Specialist Agency,India,X,Business & Industrial,5.6
990,PHD Kuala Lumpur,,Media Agency,Malaysia,,Retail,5.6
990,Red Fuse Communications Hong Kong,,Creative Agency,Hong Kong,,Toiletries & Cosmetics,5.6
996,Weber Shandwick New York,,Digital/Specialist Agency,USA,,"Alcoholic Drinks, Telecoms & Utilities",5.5
996,Clear Tag,,Digital/Specialist Agency,United Arab Emirates,X,Telecoms & Utilities,5.5
996,Face to Face,,Creative Agency,Egypt,X,Soft Drinks,5.5
996,Grey Dubai,,Creative Agency,United Arab Emirates,,"Financial Services, Toiletries & Cosmetics",5.5
996,C-Section,,Creative Agency,Turkey,X,Telecoms & Utilities,5.5
1001,Havas Worldwide Sydney,,Creative Agency,Australia,,Telecoms & Utilities,5.4
1001,Jaywing,,Digital/Specialist Agency,UK,X,"Food, Soft Drinks",5.4
1001,One Green Bean,,Digital/Specialist Agency,Australia,X,Telecoms & Utilities,5.4
1001,Tribal Worldwide Toronto,,Digital/Specialist Agency,Canada,,Food,5.4
1005,PHD Toronto,,Media Agency,Canada,,"Non-profit, public sector & education, Retail",5.3
1005,ZenithOptimedia Montreal,,Media Agency,Canada,,Leisure & Entertainment,5.3
1005,ARWorks,,Digital/Specialist Agency,Hungary,X,Pharma & Healthcare,5.3
1005,Dieste Dallas,,Digital/Specialist Agency,USA,,"Non-profit, public sector & education",5.3
1005,23red,,Creative Agency,UK,X,"Non-profit, public sector & education",5.3
1005,BLINK Milan,,Creative Agency,Italy,X,Leisure & Entertainment,5.3
1005,MY PR,,Digital/Specialist Agency,Italy,X,Business & Industrial,5.3
1005,Stein Promotions,,Digital/Specialist Agency,Germany,X,Alcoholic Drinks,5.3
1005,Verve,,Digital/Specialist Agency,Ireland,X,Soft Drinks,5.3
1005,Wellen,,Creative Agency,Czech Republic,X,Telecoms & Utilities,5.3
1005,whynot!,,Digital/Specialist Agency,UK,X,Alcoholic Drinks,5.3
1016,CS Space,,Digital/Specialist Agency,USA,X,Media & Publishing,5.1
1016,Insights in Marketing,,Digital/Specialist Agency,USA,X,Food,5.1
1016,Meat,,Creative Agency,UK,X,Toiletries & Cosmetics,5.1
1016,MullenLowe Profero Toronto,,Digital/Specialist Agency,Canada,,"Non-profit, public sector & education",5.1
1016,Truth,,Digital/Specialist Agency,USA,X,Media & Publishing,5.1
1016,UM Toronto,,Media Agency,Canada,,"Non-profit, public sector & education",5.1
1016,FunMobility,,Digital/Specialist Agency,USA,,Food,5.1
1016,iconmobile New York,,Digital/Specialist Agency,USA,,Household & Domestic,5.1
1016,Razorfish Portland,,Digital/Specialist Agency,USA,,Leisure & Entertainment,5.1
1016,SCLBITS,,Digital/Specialist Agency,Mexico,X,Soft Drinks,5.1
1016,Jungle Media,,Media Agency,Canada,,Retail,5.1
1016,Octagon Singapore,,Digital/Specialist Agency,Singapore,,Financial Services,5.1
1016,Inventarte,,Digital/Specialist Agency,Peru,X,Retail,5.1
1016,Dentsu Bangkok,,Creative Agency,Thailand,,Household & Domestic,5.1
1016,John McNeil Studio,,Creative Agency,USA,X,Technology & Electronics,5.1
1016,RainFactory,,Digital/Specialist Agency,USA,X,Retail,5.1
1032,Be On,,Creative Agency,Denmark,X,Food,5.0
1032,DDB Copenhagen,,Creative Agency,Denmark,,Retail,5.0
1032,Edelman Amsterdam,,Digital/Specialist Agency,Netherlands,X,Alcoholic Drinks,5.0
1032,InsightGroup,,Media Agency,Denmark,,Retail,5.0
1032,Isobar London,,Digital/Specialist Agency,UK,,Food,5.0
1032,Madison Media,,Media Agency,India,X,Toiletries & Cosmetics,5.0
1032,Mnet Mobile,,Digital/Specialist Agency,Australia,X,Automotive,5.0
1032,PHD San Juan,,Media Agency,USA,,Toiletries & Cosmetics,5.0
1032,Play Communications,,Digital/Specialist Agency,Australia,,"Non-profit, public sector & education",5.0
1032,Posterscope New York,,Media Agency,USA,,Financial Services,5.0
1032,Resolution Copenhagen,,Media Agency,Denmark,,Retail,5.0
1032,SOCiETY,,Digital/Specialist Agency,Australia,X,Alcoholic Drinks,5.0
1032,Story Lab,,Digital/Specialist Agency,UK,,Food,5.0
1032,Stun Creative,,Creative Agency,USA,X,Automotive,5.0
1032,UM Studios,,Media Agency,USA,,Automotive,5.0
1032,Crossmedia,,Media Agency,Germany,X,Retail,5.0
1032,elbkind,,Creative Agency,Germany,X,Food,5.0
1032,Engel und Zimmermann,,Creative Agency,Germany,X,Food,5.0
1032,Mediaplus Munich,,Media Agency,Germany,X,Food,5.0
1051,Cossette Media,,Media Agency,Canada,,"Food, Telecoms & Utilities",4.8
1051,Métrica Comunicación,,Creative Agency,Peru,X,Automotive,4.8
1051,Ogilvy & Mather Santiago,,Creative Agency,Chile,,"Non-profit, public sector & education",4.8
1051,RAYA,,Digital/Specialist Agency,Chile,X,Retail,4.8
1051,PR Shop,,Digital/Specialist Agency,New Zealand,X,Alcoholic Drinks,4.8
1051,ZenithOptimedia Auckland,,Media Agency,New Zealand,,Alcoholic Drinks,4.8
1051,Dagmar CA&A,,Creative Agency,Ecuador,X,"Non-profit, public sector & education",4.8
1051,Leo Burnett Change London,,Digital/Specialist Agency,UK,,"Non-profit, public sector & education",4.8
1051,Grey Mumbai,,Creative Agency,India,,Automotive,4.8
1051,JWT Bangkok,,Creative Agency,Thailand,,Toiletries & Cosmetics,4.8
1051,Lifelounge,,Digital/Specialist Agency,Australia,X,"Non-profit, public sector & education",4.8
1051,McCann Sydney,,Creative Agency,Australia,,Financial Services,4.8
1051,"Monkeys, The",,Creative Agency,Australia,X,Telecoms & Utilities,4.8
1051,OgilvyOne Sydney,,Digital/Specialist Agency,Australia,,Technology & Electronics,4.8
1065,Barkley,,Creative Agency,USA,X,Transport & Tourism,4.7
1065,Barkley Kalpak Agency,,Digital/Specialist Agency,USA,X,Technology & Electronics,4.7
1065,EVB,,Creative Agency,USA,X,Household & Domestic,4.7
1065,HS Ad New York,,Creative Agency,USA,X,Technology & Electronics,4.7
1065,Ideas Collide,,Creative Agency,USA,X,Leisure & Entertainment,4.7
1065,JWT San José,,Creative Agency,Costa Rica,,Household & Domestic,4.7
1065,LeadDog Marketing Group,,Digital/Specialist Agency,USA,X,Retail,4.7
1065,Momentum New York,,Digital/Specialist Agency,USA,,Financial Services,4.7
1065,Ncompass International,,Digital/Specialist Agency,USA,X,Leisure & Entertainment,4.7
1065,Red Agency,,Digital/Specialist Agency,USA,,Alcoholic Drinks,4.7
1065,Wasserman New York,,Digital/Specialist Agency,USA,X,Telecoms & Utilities,4.7
1065,41? 29!,,Digital/Specialist Agency,Turkey,,"Household & Domestic, Toiletries & Cosmetics",4.7
1065,Cohn & Wolfe Istanbul,,Digital/Specialist Agency,Turkey,,Technology & Electronics,4.7
1065,Publicis Modem Istanbul,,Digital/Specialist Agency,Turkey,,Financial Services,4.7
1065,Voden,,Digital/Specialist Agency,Turkey,X,Technology & Electronics,4.7
1065,GPR,,Digital/Specialist Agency,Sri Lanka,X,Technology & Electronics,4.7
1065,Hakuhodo Media Partners,,Media Agency,Japan,,Leisure & Entertainment,4.7
1065,BBDO Hong Kong,,Creative Agency,Hong Kong,,Financial Services,4.7
1065,BBDO Toronto,,Creative Agency,Canada,,Food,4.7
1065,Cheil Worldwide Madrid,,Creative Agency,Spain,X,"Non-profit, public sector & education",4.7
1065,Fusion,,Creative Agency,Japan,X,Food,4.7
1065,Geometry Global Sao Paulo,,Digital/Specialist Agency,Brazil,,Automotive,4.7
1065,Innoraft,,Digital/Specialist Agency,India,X,Technology & Electronics,4.7
1065,McCann Oslo,,Creative Agency,Norway,,Transport & Tourism,4.7
1065,Ogilvy PR Beijing,,Digital/Specialist Agency,China (Mainland),,Transport & Tourism,4.7
1065,OgilvyOne Copenhagen,,Digital/Specialist Agency,Denmark,,"Non-profit, public sector & education",4.7
1065,Proximity Toronto,,Digital/Specialist Agency,Canada,,Food,4.7
1065,Rivet Toronto,,Creative Agency,Canada,,Financial Services,4.7
1065,SapientNitro Gurgaon,,Digital/Specialist Agency,India,,Financial Services,4.7
1065,ThomasARTS,,Creative Agency,USA,X,"Non-profit, public sector & education",4.7
1065,Trigger,,Digital/Specialist Agency,Norway,X,"Non-profit, public sector & education",4.7
1065,Wilde Agency,,Digital/Specialist Agency,USA,X,Financial Services,4.7
1065,Wunderman Los Angeles,,Digital/Specialist Agency,USA,,Pharma & Healthcare,4.7
1065,Wunderman Seattle,,Digital/Specialist Agency,USA,,Telecoms & Utilities,4.7
1099,FUTU Creative,,Digital/Specialist Agency,Poland,X,Retail,4.6
1099,Kalicińscy.com,,Creative Agency,Poland,X,Retail,4.6
1099,Men At Work,,Creative Agency,Poland,X,Alcoholic Drinks,4.6
1099,Posterscope Warsaw,,Media Agency,Poland,,Media & Publishing,4.6
1099,Sztengreber,,Digital/Specialist Agency,Poland,X,Retail,4.6
1099,touchideas,,Digital/Specialist Agency,Poland,X,Business & Industrial,4.6
1099,UM Warsaw,,Media Agency,Poland,,Financial Services,4.6
1099,Value Media,,Media Agency,Poland,X,"Financial Services, Pharma & Healthcare",4.6
1099,"Cyranos McCann, The",,Creative Agency,Spain,,Leisure & Entertainment,4.6
1099,Media.at,,Media Agency,Austria,X,"Financial Services, Leisure & Entertainment",4.6
1099,Media1,,Media Agency,Austria,X,Leisure & Entertainment,4.6
1099,Starcom Mediavest Group Vienna,,Media Agency,Austria,,Alcoholic Drinks,4.6
1099,Mindshare Kiev,,Media Agency,Ukraine,,Toiletries & Cosmetics,4.6
1099,Qreachers,,Media Agency,Ukraine,X,"Non-profit, public sector & education",4.6
1099,MediaCom Prague,,Media Agency,Czech Republic,,"Financial Services, Telecoms & Utilities",4.6
1099,MORIS Design,,Digital/Specialist Agency,Czech Republic,X,Pharma & Healthcare,4.6
1099,Motion Media,,Digital/Specialist Agency,Czech Republic,X,Alcoholic Drinks,4.6
1099,UM Prague,,Media Agency,Czech Republic,,Alcoholic Drinks,4.6
1099,Benedict & Helfer,,Creative Agency,Hungary,X,Business & Industrial,4.6
1099,Isobar Budapest,,Digital/Specialist Agency,Hungary,,Leisure & Entertainment,4.6
1099,Kraftwork,,Digital/Specialist Agency,Hungary,X,Soft Drinks,4.6
1099,Oditech-Stúdió,,Digital/Specialist Agency,Hungary,X,Soft Drinks,4.6
1099,Posterscope Budapest,,Media Agency,Hungary,,Leisure & Entertainment,4.6
1099,Rewart,,Creative Agency,Hungary,X,Soft Drinks,4.6
1099,Manifesto Consulting,,Digital/Specialist Agency,Finland,X,Business & Industrial,4.6
1099,Initiative Bucharest,,Media Agency,Romania,,Telecoms & Utilities,4.6
1099,OMD Bucharest,,Media Agency,Romania,,"Automotive, Soft Drinks",4.6
1099,Starcom Mediavest Group Bucharest,,Media Agency,Romania,,"Alcoholic Drinks, Transport & Tourism",4.6
1099,Renderspace,,Digital/Specialist Agency,Slovenia,X,Soft Drinks,4.6
1099,Valicon,,Digital/Specialist Agency,Slovenia,X,Soft Drinks,4.6
1129,House of Brave,,Creative Agency,South Africa,X,Financial Services,4.5
1129,MullenLowe Johannesburg,,Creative Agency,South Africa,,Pharma & Healthcare,4.5
1129,Arena Media Madrid,,Media Agency,Spain,,Telecoms & Utilities,4.5
1129,Del Campo Saatchi & Saatchi Madrid,,Creative Agency,Spain,,Automotive,4.5
1129,Dimensión,,Creative Agency,Spain,X,"Non-profit, public sector & education",4.5
1129,El Ruso de Rocky,,Creative Agency,Spain,X,Alcoholic Drinks,4.5
1129,Joe Public Johannesburg,,Creative Agency,South Africa,X,"Non-profit, public sector & education",4.5
1129,M&C Saatchi Abel Cape Town,,Creative Agency,South Africa,X,"Non-profit, public sector & education",4.5
1129,NATIVE VML,,Digital/Specialist Agency,South Africa,,"Financial Services, Media & Publishing",4.5
1138,OMD Bogotá,,Media Agency,Colombia,,"Business & Industrial, Soft Drinks, Transport & Tourism",4.4
1139,Bensimon Byrne,,Creative Agency,Canada,X,"Alcoholic Drinks, Financial Services",4.3
1139,Cundari Toronto,,Creative Agency,Canada,X,Automotive,4.3
1139,DDB Vancouver,,Creative Agency,Canada,,"Business & Industrial, Non-profit, public sector & education",4.3
1139,FCB Toronto,,Creative Agency,Canada,,Food,4.3
1139,High Road Communications,,Digital/Specialist Agency,Canada,X,Retail,4.3
1139,JWT Toronto,,Creative Agency,Canada,,Pharma & Healthcare,4.3
1145,Epsilon London,,Digital/Specialist Agency,UK,X,Leisure & Entertainment,4.2
1145,McCann London,,Creative Agency,UK,,Retail,4.2
1145,Verbalisation,,Creative Agency,UK,X,"Non-profit, public sector & education",4.2
1145,Ehrenstråhle DDB,,Creative Agency,Sweden,,Transport & Tourism,4.2
1145,Kärnhuset,,Creative Agency,Sweden,X,"Non-profit, public sector & education",4.2
1145,Saatchi & Saatchi Stockholm,,Creative Agency,Sweden,,Leisure & Entertainment,4.2
1145,Volontaire,,Creative Agency,Sweden,X,"Non-profit, public sector & education",4.2
1152,Edelman Chicago,,Digital/Specialist Agency,USA,X,Food,4.1
1152,Sogec Marketing,,Digital/Specialist Agency,France,X,Telecoms & Utilities,4.1
1154,Grey Guangzhou,,Creative Agency,China (Mainland),,Toiletries & Cosmetics,4.0
1155,Geometry Global Budapest,,Digital/Specialist Agency,Hungary,,Alcoholic Drinks,3.8
1155,BBDO Kuala Lumpur,,Creative Agency,Malaysia,,Clothing & Accessories,3.8
1155,Leo Burnett Ho Chi Minh City,,Creative Agency,Vietnam,,Technology & Electronics,3.8
1155,MullenLowe Ho Chi Minh City,,Creative Agency,Vietnam,,Business & Industrial,3.8
1155,MullenLowe Manila,,Creative Agency,Philippines,,Toiletries & Cosmetics,3.8
1155,TBWA\Shanghai,,Creative Agency,China (Mainland),,Clothing & Accessories,3.8
1161,Excel İletişim Danışmanlığı,,Digital/Specialist Agency,Turkey,X,"Soft Drinks, Toiletries & Cosmetics",3.7
1161,Marina Maher Communications,,Digital/Specialist Agency,USA,,"Household & Domestic, Pharma & Healthcare",3.7
1161,Bowl,,Digital/Specialist Agency,Chile,X,Toiletries & Cosmetics,3.7
1161,ZenithOptimedia Santiago,,Media Agency,Chile,,Toiletries & Cosmetics,3.7
1165,Allegorie,,Creative Agency,Algeria,X,Automotive,3.6
1165,Foxtrapp,,Digital/Specialist Agency,United Arab Emirates,X,Toiletries & Cosmetics,3.6
1165,Fuse Dubai,,Media Agency,United Arab Emirates,,"Household & Domestic, Toiletries & Cosmetics",3.6
1165,Horizon FCB Dubai,,Creative Agency,United Arab Emirates,,Toiletries & Cosmetics,3.6
1165,Initiative Dubai,,Media Agency,United Arab Emirates,,Food,3.6
1165,Interesting Times,,Digital/Specialist Agency,Lebanon,X,Toiletries & Cosmetics,3.6
1165,Magna Global Dubai,,Media Agency,Egypt,,Transport & Tourism,3.6
1165,OMD Algiers,,Media Agency,Algeria,,Automotive,3.6
1165,PHD Dubai,,Media Agency,United Arab Emirates,,Food,3.6
1165,Thampi Digital Dubai,,Digital/Specialist Agency,United Arab Emirates,X,Food,3.6
1165,UM Qatar,,Media Agency,Qatar,,Leisure & Entertainment,3.6
1165,Weber Shandwick Dubai,,Digital/Specialist Agency,United Arab Emirates,,Food,3.6
1165,Y&R Dubai,,Creative Agency,United Arab Emirates,,Soft Drinks,3.6
1165,303Lowe Perth,,Creative Agency,Australia,,Leisure & Entertainment,3.6
1165,Publicis Mojo,,Creative Agency,Australia,,Transport & Tourism,3.6
1180,Exterion Media,,Media Agency,UK,X,"Non-profit, public sector & education",3.5
1180,PHD New York,,Media Agency,USA,,Household & Domestic,3.5
1180,Allyes,,Digital/Specialist Agency,China (Mainland),,Leisure & Entertainment,3.5
1180,Beijing C&I Advertising Company Limited,,Creative Agency,China (Mainland),X,Automotive,3.5
1180,Bitauto,,Digital/Specialist Agency,China (Mainland),X,Automotive,3.5
1180,Fen-Z Digital,,Digital/Specialist Agency,China (Mainland),X,Automotive,3.5
1180,Gorgeous Marketing,,Creative Agency,China (Mainland),X,Household & Domestic,3.5
1180,Grey Beijing,,Creative Agency,China (Mainland),,Soft Drinks,3.5
1180,Hakuhodo Beijing,,Creative Agency,China (Mainland),,Media & Publishing,3.5
1180,Herun Media,,Media Agency,China (Mainland),X,Media & Publishing,3.5
1180,Hylink,,Digital/Specialist Agency,China (Mainland),X,Automotive,3.5
1180,Initiative Beijing,,Media Agency,China (Mainland),,Media & Publishing,3.5
1180,JWT Beijing,,Creative Agency,China (Mainland),,Retail,3.5
1180,LeTV,,Digital/Specialist Agency,China (Mainland),X,Household & Domestic,3.5
1180,NIM Digital,,Media Agency,China (Mainland),,Financial Services,3.5
1180,oookini,,Creative Agency,China (Mainland),X,Leisure & Entertainment,3.5
1180,SapientNitro Shanghai,,Digital/Specialist Agency,China (Mainland),,Household & Domestic,3.5
1180,Shinesocial,,Creative Agency,China (Mainland),X,Soft Drinks,3.5
1180,SHOW-MIND,,Creative Agency,China (Mainland),X,Technology & Electronics,3.5
1180,Social Touch,,Digital/Specialist Agency,China (Mainland),X,Toiletries & Cosmetics,3.5
1180,Sohu,,Digital/Specialist Agency,China (Mainland),X,Retail,3.5
1180,Sougou,,Creative Agency,China (Mainland),X,Transport & Tourism,3.5
1180,Think3 Beijing,,Digital/Specialist Agency,China (Mainland),X,Food,3.5
1180,Trio Isobar,,Digital/Specialist Agency,China (Mainland),,Retail,3.5
1204,Orange Council,,Creative Agency,Germany,X,Business & Industrial,3.3
1204,plan.net,,Digital/Specialist Agency,Germany,X,Retail,3.3
1204,trommsdorff + drüner innovation + marketing consultants,,Digital/Specialist Agency,Germany,X,Soft Drinks,3.3
1204,UM Frankfurt,,Media Agency,Germany,,Retail,3.3
1204,Weigertpirouzwolf,,Creative Agency,Germany,X,Toiletries & Cosmetics,3.3
1204,Blue 449 Paris,,Media Agency,UK,,Clothing & Accessories,3.3
1204,Cospirit,,Digital/Specialist Agency,France,X,Telecoms & Utilities,3.3
1204,Gyro Paris,,Digital/Specialist Agency,France,X,Pharma & Healthcare,3.3
1204,Havas Worldwide Paris,,Creative Agency,France,,"Non-profit, public sector & education",3.3
1204,Publicis Dialog Paris,,Digital/Specialist Agency,France,,Transport & Tourism,3.3
1204,Romance,,Creative Agency,France,,Food,3.3
1204,Ache Producciones,,Creative Agency,Mexico,X,Automotive,3.3
1204,Arrechedera y Claverol,,Creative Agency,Mexico,X,Telecoms & Utilities,3.3
1204,Blue Hive México City,,Creative Agency,Mexico,,Automotive,3.3
1204,Commonwealth/McCann Mexico City,,Creative Agency,Mexico,,Automotive,3.3
1204,JWT Mexico City,,Creative Agency,Mexico,,Food,3.3
1204,McCann Mexico City,,Creative Agency,Mexico,,Food,3.3
1204,Publicis Mexico City,,Creative Agency,Mexico,,Toiletries & Cosmetics,3.3
1204,Underdog,,Digital/Specialist Agency,Mexico,X,"Non-profit, public sector & education",3.3
1223,Del Campo Saatchi & Saatchi Buenos Aires,,Creative Agency,Argentina,,Alcoholic Drinks,3.2
1223,DON Buenos Aires,,Creative Agency,Argentina,X,Soft Drinks,3.2
1223,Brave New World Communications,,Creative Agency,India,X,Clothing & Accessories,3.2
1223,Creativeland Asia,,Creative Agency,India,X,Automotive,3.2
1223,Happy Creative Services,,Creative Agency,India,X,Retail,3.2
1223,Interface Communications Mumbai,,Creative Agency,India,X,Automotive,3.2
1223,Cyan Visibilidad de Marca,,Digital/Specialist Agency,Colombia,X,Alcoholic Drinks,3.2
1223,Momentum Bogotá,,Digital/Specialist Agency,Colombia,,Automotive,3.2
1223,Alta,,Digital/Specialist Agency,Chile,X,Clothing & Accessories,3.2
1223,Arena Media Santiago,,Media Agency,Chile,,Retail,3.2
1223,Briones y Associados,,Digital/Specialist Agency,Chile,X,Pharma & Healthcare,3.2
1223,Carat Santiago,,Media Agency,Chile,,Clothing & Accessories,3.2
1223,Clear Channel Santiago,,Media Agency,Chile,X,Technology & Electronics,3.2
1223,Initiative Santiago,,Media Agency,Chile,,Food,3.2
1223,Mindshare Santiago,,Media Agency,Chile,,Retail,3.2
1223,Tironi,,Digital/Specialist Agency,Chile,X,Retail,3.2
1223,Catch,,Digital/Specialist Agency,New Zealand,X,Telecoms & Utilities,3.2
1223,justONE,,Digital/Specialist Agency,New Zealand,X,Retail,3.2
1223,MediaCom Auckland,,Media Agency,New Zealand,,"Financial Services, Food, Soft Drinks",3.2
1223,Ogilvy & Mather Auckland,,Creative Agency,New Zealand,,"Food, Soft Drinks",3.2
1223,Socialites,,Digital/Specialist Agency,New Zealand,X,"Non-profit, public sector & education",3.2
1223,Spark Digital,,Digital/Specialist Agency,New Zealand,X,Telecoms & Utilities,3.2
1223,Steven Fernandez Media,,Media Agency,New Zealand,X,"Non-profit, public sector & education",3.2
1223,Crea FCB,,Creative Agency,Costa Rica,,Food,3.2
1223,Cámara TBWA,,Creative Agency,Uruguay,,Retail,3.2
1223,FCB Montevideo,,Creative Agency,Uruguay,,Food,3.2
1223,Havas Worldwide Gurisa,,Creative Agency,Uruguay,,Financial Services,3.2
1223,Larsen; Laudrup & Lerby,,Creative Agency,Uruguay,X,"Non-profit, public sector & education",3.2
1223,Berlin Rosen,,Digital/Specialist Agency,USA,X,"Non-profit, public sector & education",3.2
1223,Geometry Global Toronto,,Digital/Specialist Agency,Canada,,Food,3.2
1223,Globacore,,Digital/Specialist Agency,Canada,X,Transport & Tourism,3.2
1223,Harbinger Ideas,,Digital/Specialist Agency,Canada,X,Food,3.2
1223,Mosaic Toronto,,Digital/Specialist Agency,Canada,X,Transport & Tourism,3.2
1223,Post Visual,,Creative Agency,South Korea,,Toiletries & Cosmetics,3.2
1223,Red Innova,,Creative Agency,South Korea,X,Telecoms & Utilities,3.2
1223,Havas Worldwide Hong Kong,,Creative Agency,Hong Kong,,Toiletries & Cosmetics,3.2
1223,Publicis Hong Kong,,Creative Agency,Hong Kong,,Food,3.2
1260,Fishermen,,Digital/Specialist Agency,Malaysia,X,Financial Services,3.1
1260,MediaCLIQ,,Media Agency,Malaysia,X,"Financial Services, Food",3.1
1260,Publicis Kuala Lumpur,,Creative Agency,Malaysia,,Food,3.1
1260,Brandit,,Digital/Specialist Agency,Turkey,X,Food,3.1
1260,Effect Halka,,Digital/Specialist Agency,Turkey,X,Financial Services,3.1
1260,Innocean Worldwide İstanbul,,Creative Agency,Turkey,X,Automotive,3.1
1260,Krombera,,Digital/Specialist Agency,Turkey,X,Retail,3.1
1260,Lokal İstanbul,,Creative Agency,Turkey,X,Toiletries & Cosmetics,3.1
1260,McCann İstanbul,,Creative Agency,Turkey,,Financial Services,3.1
1260,MEC Istanbul,,Media Agency,Turkey,,Automotive,3.1
1260,MediaCom Istanbul,,Media Agency,Turkey,,Automotive,3.1
1260,Medina Turgul DDB,,Creative Agency,Turkey,,Financial Services,3.1
1260,MedyaEvi,,Digital/Specialist Agency,Turkey,X,Retail,3.1
1260,Ogilvy & Mather Istanbul,,Creative Agency,Turkey,,Telecoms & Utilities,3.1
1260,Pradma,,Digital/Specialist Agency,Turkey,X,Household & Domestic,3.1
