Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
1,McCann,New Delhi,Creative Agency,India,,"Clothing & Accessories, Financial Services, Household & Domestic, Non-profit, public sector & education, Pharma & Healthcare",135.3
2,MediaCom,London,Media Agency,UK,,"Automotive, Food, Household & Domestic, Non-profit, public sector & education, Retail",123.5
3,Ogilvy,Mumbai,Creative Agency,India,,"Automotive, Financial Services, Food, Media & Publishing, Non-profit, public sector & education, Pharma & Healthcare, Retail, Soft Drinks, Telecoms & Utilities, Toiletries & Cosmetics, Transport & Tourism",118.5
4,Carat,London,Media Agency,UK,,"Alcoholic Drinks, Financial Services, Non-profit, public sector & education",109.5
5,Colenso BBDO,Auckland,Creative Agency,New Zealand,,"Alcoholic Drinks, Financial Services, Food, Household & Domestic, Soft Drinks, Telecoms & Utilities",103.3
6,BBH,London,Creative Agency,UK,,"Automotive, Business & Industrial, Financial Services, Food, Telecoms & Utilities",98.6
7,adam&eveDDB,London,Creative Agency,UK,,"Financial Services, Food, Retail",92.2
8,McCann,New York,Creative Agency,USA,,"Financial Services, Household & Domestic, Non-profit, public sector & education",86.2
9,TBWA\RAAD,Dubai,Creative Agency,United Arab Emirates,,"Automotive, Household & Domestic, Leisure & Entertainment, Telecoms & Utilities",77.8
10,The Womb,Mumbai,Creative Agency,India,X,Media & Publishing,75.2
11,CHE Proximity,Sydney,Creative Agency,Australia,,"Pharma & Healthcare, Transport & Tourism",73.8
12,McCann,Melbourne,Creative Agency,Australia,,"Household & Domestic, Non-profit, public sector & education, Toiletries & Cosmetics",72.5
13,AMV BBDO,London,Creative Agency,UK,,"Alcoholic Drinks, Household & Domestic, Media & Publishing, Retail, Toiletries & Cosmetics",67.6
14,AlmapBBDO,São Paulo,Creative Agency,Brazil,,"Alcoholic Drinks, Automotive, Clothing & Accessories, Food, Retail, Soft Drinks, Technology & Electronics, Toiletries & Cosmetics, Transport & Tourism",62.4
15,FP7/CAI,Cairo,Creative Agency,Egypt,,"Business & Industrial, Financial Services, Retail, Soft Drinks, Toiletries & Cosmetics",62.2
16,Mindshare,Istanbul,Media Agency,Turkey,,"Automotive, Business & Industrial, Food, Household & Domestic, Non-profit, public sector & education, Retail, Technology & Electronics, Telecoms & Utilities, Toiletries & Cosmetics",61.7
17,FP7/DXB,Dubai,Creative Agency,United Arab Emirates,,"Business & Industrial, Financial Services, Food, Household & Domestic, Pharma & Healthcare, Retail, Soft Drinks, Telecoms & Utilities, Transport & Tourism",60.7
18,Johannes Leonardo,New York,Creative Agency,USA,,"Clothing & Accessories, Media & Publishing",60.1
19,Manning Gottlieb OMD,London,Media Agency,UK,,"Media & Publishing, Non-profit, public sector & education, Retail, Telecoms & Utilities",59.3
20,McCann,London,Creative Agency,UK,,Toiletries & Cosmetics,58.9
21,Starcom,Chicago,Media Agency,USA,,"Financial Services, Food, Household & Domestic, Pharma & Healthcare, Retail, Technology & Electronics",53.7
22,PHD,London,Media Agency,UK,,"Automotive, Retail, Toiletries & Cosmetics",53.2
23,BBDO,New York,Creative Agency,USA,,"Business & Industrial, Food, Household & Domestic, Non-profit, public sector & education, Toiletries & Cosmetics",52.3
24,Ogilvy,Sydney,Creative Agency,Australia,,"Pharma & Healthcare, Technology & Electronics, Toiletries & Cosmetics",51.5
25,Droga5,New York,Creative Agency,USA,X,"Financial Services, Media & Publishing, Technology & Electronics",50.2
26,Energy BBDO,Chicago,Creative Agency,USA,,"Food, Non-profit, public sector & education, Pharma & Healthcare",50.0
27,Tribeca Antartyca,Lima,Digital/Specialist Agency,Peru,X,"Non-profit, public sector & education, Retail, Telecoms & Utilities",48.8
28,Sancho BBDO,Bogotá,Creative Agency,Colombia,,"Automotive, Business & Industrial, Financial Services, Food, Household & Domestic, Non-profit, public sector & education, Retail, Soft Drinks, Telecoms & Utilities, Toiletries & Cosmetics",48.1
29,DAVID,Buenos Aires,Creative Agency,Argentina,,"Business & Industrial, Retail, Soft Drinks, Technology & Electronics",46.8
30,Mother,London,Creative Agency,UK,X,"Alcoholic Drinks, Retail",46.3
31,Clemenger BBDO,Melbourne,Creative Agency,Australia,,"Automotive, Food, Non-profit, public sector & education, Retail, Transport & Tourism",44.4
32,McCann,Mumbai,Creative Agency,India,,"Financial Services, Food, Household & Domestic, Non-profit, public sector & education, Pharma & Healthcare, Soft Drinks",44.3
33,The Monkeys,Sydney,Creative Agency,Australia,,"Alcoholic Drinks, Food",43.5
34,Vizeum,London,Media Agency,UK,,"Food, Retail",43.0
35,Dentsu Jayme Syfu,Makati,Creative Agency,Philippines,,"Non-profit, public sector & education",42.9
36,Spark Foundry,Lima,Media Agency,Peru,,"Food, Household & Domestic, Retail, Telecoms & Utilities",42.7
37,McCann,Paris,Creative Agency,France,,"Food, Toiletries & Cosmetics",42.6
38,Starcom,Amsterdam,Media Agency,Netherlands,,"Alcoholic Drinks, Technology & Electronics",41.5
39,Salmon,London,Digital/Specialist Agency,UK,,Automotive,41.1
40,McCann,Manchester,Creative Agency,UK,,Retail,41.0
40,Starcom,London,Media Agency,UK,,Retail,41.0
40,TBWA\London,London,Creative Agency,UK,,Retail,41.0
40,UM,Manchester,Media Agency,UK,,Retail,41.0
44,Mindshare,Shanghai,Media Agency,China (Mainland),,Retail,40.9
45,DAVID,Miami,Creative Agency,USA,,Retail,40.0
46,Ogilvy & SocialLab,Brussels,Digital/Specialist Agency,Belgium,,"Non-profit, public sector & education, Transport & Tourism",39.8
47,POKE,London,Creative Agency,UK,,Alcoholic Drinks,39.4
47,Publicis,Milan,Creative Agency,Italy,,Alcoholic Drinks,39.4
47,Publicis,London,Creative Agency,UK,,Alcoholic Drinks,39.4
47,the7stars,London,Media Agency,UK,X,"Automotive, Non-profit, public sector & education",39.4
51,J. Walter Thompson,São Paulo,Creative Agency,Brazil,,"Clothing & Accessories, Food, Soft Drinks, Toiletries & Cosmetics",39.2
52,Publicis,Singapore,Creative Agency,Singapore,,"Alcoholic Drinks, Pharma & Healthcare",39.1
53,OMD,Lima,Media Agency,Peru,,"Financial Services, Non-profit, public sector & education, Toiletries & Cosmetics",39.0
53,Mercado McCann,Buenos Aires,Creative Agency,Argentina,,"Financial Services, Media & Publishing, Non-profit, public sector & education, Retail",39.0
55,Medulla Communications,Mumbai,Digital/Specialist Agency,India,X,"Non-profit, public sector & education",38.0
56,whiteGREY,Sydney,Creative Agency,Australia,,"Non-profit, public sector & education",37.9
57,Ogilvy,São Paulo,Creative Agency,Brazil,,"Food, Pharma & Healthcare, Retail, Soft Drinks, Technology & Electronics, Toiletries & Cosmetics",37.8
58,OMD,New York,Media Agency,USA,,"Food, Media & Publishing, Soft Drinks",37.7
59,PHD,Dubai,Media Agency,United Arab Emirates,,"Food, Household & Domestic",37.6
60,Ensemble Worldwide,Petaling Jaya,Creative Agency,Malaysia,,"Alcoholic Drinks, Financial Services, Household & Domestic, Retail, Telecoms & Utilities, Toiletries & Cosmetics",36.4
61,DDB,Bogotá,Creative Agency,Colombia,,"Financial Services, Media & Publishing, Transport & Tourism",35.7
62,McCann,Lima,Creative Agency,Peru,,"Non-profit, public sector & education, Retail, Soft Drinks, Telecoms & Utilities, Toiletries & Cosmetics",35.6
63,Ogilvy,Bogotá,Creative Agency,Colombia,,"Non-profit, public sector & education, Soft Drinks, Technology & Electronics, Toiletries & Cosmetics",35.2
64,Heimat Werbeagentur,Berlin,Creative Agency,Germany,,"Non-profit, public sector & education, Retail, Telecoms & Utilities",35.1
65,Wavemaker,Warsaw,Media Agency,Poland,,"Food, Retail, Technology & Electronics",35.0
66,Special Group,Auckland,Creative Agency,New Zealand,X,"Alcoholic Drinks, Telecoms & Utilities",34.6
67,McCann,Sydney,Creative Agency,Australia,,Financial Services,34.3
68,Publicis One,Bucharest,Creative Agency,Romania,,"Alcoholic Drinks, Business & Industrial, Financial Services, Retail, Telecoms & Utilities, Toiletries & Cosmetics",34.2
69,Jung von Matt,Hamburg,Creative Agency,Germany,X,"Automotive, Retail, Transport & Tourism",34.0
70,Agenda21,London,Digital/Specialist Agency,UK,X,Financial Services,33.4
70,OLIVER,London,Creative Agency,UK,X,Financial Services,33.4
72,RPA,Los Angeles,Creative Agency,USA,X,"Financial Services, Non-profit, public sector & education",33.1
73,BBDO,Shanghai,Creative Agency,China (Mainland),,Retail,32.9
74,Leo Burnett,Chicago,Creative Agency,USA,,"Food, Leisure & Entertainment, Pharma & Healthcare, Retail",32.6
74,Geometry,Bogotá,Digital/Specialist Agency,Colombia,,"Alcoholic Drinks, Non-profit, public sector & education, Soft Drinks, Telecoms & Utilities",32.6
76,Nomades,Mexico City,Creative Agency,Mexico,X,Alcoholic Drinks,32.3
77,Zulu Alpha Kilo,Toronto,Creative Agency,Canada,X,"Automotive, Financial Services, Leisure & Entertainment, Technology & Electronics",31.4
78,OMD,Bogotá,Media Agency,Colombia,,"Alcoholic Drinks, Financial Services, Food, Non-profit, public sector & education, Retail, Soft Drinks, Toiletries & Cosmetics",30.9
79,BMF,Sydney,Creative Agency,Australia,,"Leisure & Entertainment, Retail",30.7
80,Farenheit DDB,Lima,Creative Agency,Peru,,"Business & Industrial, Non-profit, public sector & education, Retail, Telecoms & Utilities",30.5
81,McCann,Taguig,Creative Agency,Philippines,,Retail,30.4
82,Ogilvy,New York,Creative Agency,USA,,"Alcoholic Drinks, Non-profit, public sector & education, Technology & Electronics",30.1
83,Goodby Silverstein & Partners,San Francisco,Creative Agency,USA,,Food,30.0
83,Starcom,Auckland,Media Agency,New Zealand,,Household & Domestic,30.0
85,CHE Proximity,Melbourne,Creative Agency,Australia,,Financial Services,29.9
85,MullenLowe,London,Creative Agency,UK,,"Food, Media & Publishing, Non-profit, public sector & education",29.9
87,AFFINITY,Sydney,Digital/Specialist Agency,Australia,X,Pharma & Healthcare,29.6
87,Havas Worldwide,London,Creative Agency,UK,,Food,29.6
87,Karmarama,London,Creative Agency,UK,,"Non-profit, public sector & education",29.6
87,krow,London,Creative Agency,UK,X,Retail,29.6
91,ACW Grey,Tel Aviv,Creative Agency,Israel,,"Financial Services, Household & Domestic, Leisure & Entertainment, Retail, Soft Drinks, Telecoms & Utilities, Toiletries & Cosmetics",29.3
92,OMD,Los Angeles,Media Agency,USA,,Technology & Electronics,29.1
92,TBWA\Media Arts Lab,Los Angeles,Creative Agency,USA,,Technology & Electronics,29.1
94,BBDO,Buenos Aires,Creative Agency,Argentina,,"Alcoholic Drinks, Household & Domestic, Toiletries & Cosmetics, Transport & Tourism",28.7
95,Serviceplan,Munich,Creative Agency,Germany,X,"Media & Publishing, Non-profit, public sector & education, Retail",28.3
96,Hearts & Science,New York,Media Agency,USA,,"Household & Domestic, Toiletries & Cosmetics",28.2
97,TBWA\India,Mumbai,Creative Agency,India,,"Automotive, Transport & Tourism",28.1
98,McCann,Bogotá,Creative Agency,Colombia,,"Automotive, Financial Services, Non-profit, public sector & education, Retail",28.0
98,Magna,Dubai,Media Agency,United Arab Emirates,,"Business & Industrial, Household & Domestic, Transport & Tourism",28.0
100,Ogilvy,Singapore,Creative Agency,Singapore,,"Household & Domestic, Retail, Technology & Electronics, Transport & Tourism",27.3
100,BETC,Paris,Creative Agency,France,,"Clothing & Accessories, Food, Non-profit, public sector & education",27.3
102,Carat,Istanbul,Media Agency,Turkey,,"Financial Services, Household & Domestic, Soft Drinks",27.1
102,BRM,Bogotá,Digital/Specialist Agency,Colombia,X,"Media & Publishing, Transport & Tourism",27.1
104,MediaCom,Mexico City,Media Agency,Mexico,,"Alcoholic Drinks, Food, Retail",26.7
105,Asatsu-DK,Tokyo,Creative Agency,Japan,,Toiletries & Cosmetics,26.6
105,Isobar,Kuala Lumpur,Digital/Specialist Agency,Malaysia,,Retail,26.6
107,Cossette,Toronto,Creative Agency,Canada,,"Food, Non-profit, public sector & education",26.4
108,MediaCom,Moscow,Media Agency,Russia,,"Food, Household & Domestic, Pharma & Healthcare",26.2
109,McCann,Quito,Creative Agency,Ecuador,,"Automotive, Soft Drinks, Telecoms & Utilities, Toiletries & Cosmetics",26.1
109,180LA,Los Angeles,Creative Agency,USA,,Telecoms & Utilities,26.1
111,OMD,Dubai,Media Agency,United Arab Emirates,,"Automotive, Retail, Toiletries & Cosmetics, Transport & Tourism",26.0
112,J. Walter Thompson,Buenos Aires,Creative Agency,Argentina,,"Business & Industrial, Financial Services, Toiletries & Cosmetics",25.5
112,22squared,Tampa,Creative Agency,USA,X,"Non-profit, public sector & education",25.5
114,Interaction,San Pedro,Digital/Specialist Agency,Costa Rica,X,"Automotive, Retail",25.2
115,McCann,Shanghai,Creative Agency,China (Mainland),,Soft Drinks,25.1
116,Rafineri,Istanbul,Creative Agency,Turkey,X,"Financial Services, Food, Non-profit, public sector & education, Transport & Tourism",24.7
117,FiRe Advertainment,Lima,Creative Agency,Peru,X,"Food, Household & Domestic",24.2
118,Performics,Montevideo,Digital/Specialist Agency,Uruguay,,"Business & Industrial, Food, Household & Domestic, Soft Drinks, Telecoms & Utilities",23.4
119,BBH,Singapore,Creative Agency,Singapore,,Financial Services,23.3
120,thjnk,Hamburg,Creative Agency,Germany,,"Food, Retail, Transport & Tourism",23.1
121,Grey,Buenos Aires,Creative Agency,Argentina,,Soft Drinks,22.9
121,La América,Buenos Aires,Creative Agency,Argentina,X,"Alcoholic Drinks, Food",22.9
123,Ogilvy,Warsaw,Creative Agency,Poland,,"Alcoholic Drinks, Household & Domestic, Non-profit, public sector & education, Telecoms & Utilities",22.7
124,Grey,São Paulo,Creative Agency,Brazil,,"Automotive, Financial Services, Media & Publishing",22.6
124,J. Walter Thompson,Jeddah,Creative Agency,Saudi Arabia,,Telecoms & Utilities,22.6
126,BBDO,Moscow,Creative Agency,Russia,,"Food, Household & Domestic, Telecoms & Utilities",22.5
126,Instinct,Moscow,Creative Agency,Russia,,"Retail, Telecoms & Utilities",22.5
126,McCann,Moscow,Creative Agency,Russia,,"Telecoms & Utilities, Toiletries & Cosmetics",22.5
129,PHD,New York,Media Agency,USA,,"Pharma & Healthcare, Technology & Electronics, Toiletries & Cosmetics",22.4
130,Suno United Creators,São Paulo,Creative Agency,Brazil,X,Financial Services,22.2
131,Goodstuff Communications,London,Media Agency,UK,X,Soft Drinks,22.0
131,J. Walter Thompson,London,Creative Agency,UK,,"Non-profit, public sector & education, Soft Drinks, Tobacco",22.0
131,Lucky Generals,London,Creative Agency,UK,,Soft Drinks,22.0
131,Brave New World Communications,Bangalore,Creative Agency,India,X,Clothing & Accessories,22.0
135,Wunderman,Dubai,Digital/Specialist Agency,United Arab Emirates,,"Household & Domestic, Technology & Electronics, Toiletries & Cosmetics",21.8
136,Zenith,Paris,Media Agency,France,,"Retail, Toiletries & Cosmetics",21.7
137,Uncle Grey,Copenhagen,Creative Agency,Denmark,,"Non-profit, public sector & education, Retail",21.6
137,FP7/TUN,Tunis,Creative Agency,Tunisia,,Telecoms & Utilities,21.6
139,Zenith,Montevideo,Media Agency,Uruguay,,"Alcoholic Drinks, Business & Industrial, Financial Services, Food, Household & Domestic",21.4
140,McCann,Hong Kong,Creative Agency,Hong Kong,,Transport & Tourism,21.2
140,Grey,London,Creative Agency,UK,,Toiletries & Cosmetics,21.2
140,Leo Burnett,Toronto,Creative Agency,Canada,,Household & Domestic,21.2
140,OMD,Santiago,Media Agency,Chile,,"Financial Services, Leisure & Entertainment, Media & Publishing",21.2
144,Y&R,Buenos Aires,Creative Agency,Argentina,,"Alcoholic Drinks, Food, Non-profit, public sector & education, Soft Drinks",20.9
145,ACHE,Mexico City,Creative Agency,Mexico,X,"Alcoholic Drinks, Automotive, Non-profit, public sector & education",20.7
146,MediaCom,Warsaw,Media Agency,Poland,,"Pharma & Healthcare, Soft Drinks, Telecoms & Utilities, Toiletries & Cosmetics",20.6
146,Open Medya,Istanbul,Media Agency,Turkey,X,"Food, Household & Domestic, Retail",20.6
146,Concept,Istanbul,Creative Agency,Turkey,X,"Financial Services, Household & Domestic, Retail, Soft Drinks",20.6
146,Y&R,Istanbul,Creative Agency,Turkey,,"Business & Industrial, Food, Household & Domestic, Media & Publishing, Retail, Telecoms & Utilities",20.6
146,TBWA\Istanbul,Istanbul,Creative Agency,Turkey,,"Automotive, Clothing & Accessories, Financial Services, Household & Domestic, Non-profit, public sector & education, Toiletries & Cosmetics",20.6
151,Northstar,London,Creative Agency,UK,X,Automotive,20.5
151,We Are Social,London,Creative Agency,UK,,Automotive,20.5
153,Wunderman Phantasia,Lima,Digital/Specialist Agency,Peru,,"Financial Services, Food, Soft Drinks",20.4
153,Grey,New York,Creative Agency,USA,,"Household & Domestic, Pharma & Healthcare, Toiletries & Cosmetics",20.4
155,Ponce,Buenos Aires,Creative Agency,Argentina,,"Media & Publishing, Telecoms & Utilities",20.3
156,Think McCann,Kiev,Creative Agency,Ukraine,,"Alcoholic Drinks, Financial Services, Food, Toiletries & Cosmetics",20.2
156,Y&R,Santiago,Creative Agency,Chile,,"Financial Services, Leisure & Entertainment, Media & Publishing, Retail, Telecoms & Utilities",20.2
156,Noble Graphics,Sofia,Creative Agency,Bulgaria,,"Alcoholic Drinks, Financial Services, Non-profit, public sector & education, Retail",20.2
156,Ogilvy,Athens,Creative Agency,Greece,,"Food, Retail, Soft Drinks, Toiletries & Cosmetics",20.2
156,The Newtons Laboratory,Athens,Creative Agency,Greece,X,"Financial Services, Retail, Telecoms & Utilities",20.2
156,McCann,Athens,Creative Agency,Greece,,"Food, Non-profit, public sector & education, Soft Drinks",20.2
156,DDB,Auckland,Creative Agency,New Zealand,,"Alcoholic Drinks, Financial Services, Leisure & Entertainment, Non-profit, public sector & education",20.2
156,PHD,Auckland,Media Agency,New Zealand,,"Media & Publishing, Telecoms & Utilities",20.2
164,Hasan & Partners,Helsinki,Creative Agency,Finland,X,"Business & Industrial, Non-profit, public sector & education",20.1
164,Bob the Robot,Helsinki,Creative Agency,Finland,X,Alcoholic Drinks,20.1
164,Y&R,Lima,Creative Agency,Peru,,"Alcoholic Drinks, Leisure & Entertainment",20.1
164,Barefoot Proximity,Cincinnati,Creative Agency,USA,,Toiletries & Cosmetics,20.1
164,EGAMI,New York,Creative Agency,USA,X,Toiletries & Cosmetics,20.1
164,MediaCom,Chicago,Media Agency,USA,,"Food, Household & Domestic, Pharma & Healthcare",20.1
164,UM,New York,Media Agency,USA,,"Non-profit, public sector & education",20.1
164,Leo Burnett,Bucharest,Creative Agency,Romania,,"Alcoholic Drinks, Retail, Telecoms & Utilities, Toiletries & Cosmetics",20.1
164,McCann,Bucharest,Creative Agency,Romania,,"Retail, Soft Drinks",20.1
164,Jazz Communication,Bucharest,Creative Agency,Romania,X,"Non-profit, public sector & education, Toiletries & Cosmetics",20.1
164,McCann,Tel Aviv,Creative Agency,Israel,,"Alcoholic Drinks, Financial Services, Food, Media & Publishing, Retail, Toiletries & Cosmetics",20.1
164,Maruri Grey,Guayaquil,Creative Agency,Ecuador,,"Alcoholic Drinks, Business & Industrial, Media & Publishing",20.1
176,BBDO,Zagreb,Creative Agency,Croatia,,Alcoholic Drinks,20.0
176,Degordian,Zagreb,Digital/Specialist Agency,Croatia,X,Alcoholic Drinks,20.0
176,UM,Zagreb,Media Agency,Croatia,,Alcoholic Drinks,20.0
176,Publicis Impetu,Montevideo,Creative Agency,Uruguay,,"Business & Industrial, Financial Services, Food, Household & Domestic, Soft Drinks",20.0
176,OMD,Toronto,Media Agency,Canada,,"Non-profit, public sector & education",20.0
176,We Believers,New York,Creative Agency,USA,X,Alcoholic Drinks,20.0
176,UM,Bogotá,Media Agency,Colombia,,"Business & Industrial, Financial Services, Non-profit, public sector & education",20.0
183,Be On,Copenhagen,Media Agency,Denmark,X,Toiletries & Cosmetics,19.7
183,FCB Inferno,London,Creative Agency,UK,,"Non-profit, public sector & education",19.7
183,Forsman & Bodenfors,Gothenburg,Creative Agency,Sweden,,Toiletries & Cosmetics,19.7
183,SNAP LDN,London,Creative Agency,UK,,Business & Industrial,19.7
183,VCCP,London,Creative Agency,UK,,Financial Services,19.7
183,Wavemaker,London,Media Agency,UK,,Financial Services,19.7
189,Re-mind PHD,Paris,Media Agency,France,,"Automotive, Technology & Electronics",19.5
190,Arena Media,Santiago,Media Agency,Chile,,"Financial Services, Retail",19.4
191,Wunderman,Buenos Aires,Digital/Specialist Agency,Argentina,,"Financial Services, Retail, Telecoms & Utilities",19.3
191,Glue,Bogotá,Digital/Specialist Agency,Colombia,,"Financial Services, Food",19.3
193,J. Walter Thompson,Mumbai,Creative Agency,India,,"Business & Industrial, Financial Services, Pharma & Healthcare, Transport & Tourism",19.2
194,LOLA Mullenlowe,Madrid,Creative Agency,Spain,,"Food, Retail",19.1
195,McCann,Bangkok,Creative Agency,Thailand,,Pharma & Healthcare,19.0
195,BBDO,Mexico City,Creative Agency,Mexico,,"Food, Soft Drinks, Toiletries & Cosmetics",19.0
195,Flock Linked by Isobar,Mexico City,Digital/Specialist Agency,Mexico,,"Alcoholic Drinks, Retail",19.0
195,TERAN TBWA\,Mexico City,Creative Agency,Mexico,,"Financial Services, Food, Telecoms & Utilities",19.0
199,Team One,Los Angeles,Creative Agency,USA,,Automotive,18.9
200,Starcom,Lima,Media Agency,Peru,,"Food, Non-profit, public sector & education, Retail, Soft Drinks, Telecoms & Utilities",18.7
201,Saatchi & Saatchi,Warsaw,Creative Agency,Poland,,"Food, Pharma & Healthcare, Retail, Toiletries & Cosmetics",18.6
201,Starcom,Warsaw,Media Agency,Poland,,"Alcoholic Drinks, Financial Services",18.6
203,72andSunny,Los Angeles,Creative Agency,USA,,"Non-profit, public sector & education",18.5
203,Assembly,Los Angeles,Media Agency,USA,,"Non-profit, public sector & education",18.5
205,Jung von Matt/Limmat,Zurich,Creative Agency,Switzerland,X,"Financial Services, Food, Leisure & Entertainment, Transport & Tourism",18.3
206,FCB MAYO,Santiago,Creative Agency,Chile,,Financial Services,18.2
207,Reuveni Pridan,Tel Aviv,Creative Agency,Israel,,"Automotive, Financial Services, Retail",18.1
208,Friends Moscow,Moscow,Creative Agency,Russia,X,"Business & Industrial, Food, Non-profit, public sector & education",18.0
208,J. Walter Thompson,Moscow,Creative Agency,Russia,,"Food, Pharma & Healthcare, Toiletries & Cosmetics",18.0
210,Publicis,Warsaw,Creative Agency,Poland,,"Financial Services, Food",17.9
211,DPZ&T,São Paulo,Creative Agency,Brazil,,"Financial Services, Toiletries & Cosmetics",17.8
211,Carmichael Lynch,Minneapolis,Creative Agency,USA,,"Automotive, Business & Industrial",17.8
213,BBDO,Jakarta,Creative Agency,Indonesia,,Toiletries & Cosmetics,17.4
213,Golin,Jakarta,Media Agency,Indonesia,,Toiletries & Cosmetics,17.4
213,Tribal Worldwide,Singapore,Creative Agency,Singapore,,Toiletries & Cosmetics,17.4
213,UM,Jakarta,Media Agency,Indonesia,,Toiletries & Cosmetics,17.4
213,DAVID,São Paulo,Creative Agency,Brazil,,"Household & Domestic, Retail, Soft Drinks",17.4
218,DDB,Paris,Creative Agency,France,,"Automotive, Food, Transport & Tourism",17.3
218,KR Wavemaker,Paris,Media Agency,France,,"Food, Retail, Soft Drinks, Transport & Tourism",17.3
218,OMD,Paris,Media Agency,France,,"Alcoholic Drinks, Retail, Transport & Tourism",17.3
218,Romance,Paris,Creative Agency,France,,Retail,17.3
218,TBWA\Paris,Paris,Creative Agency,France,,Retail,17.3
223,HS Ad,Seoul,Creative Agency,South Korea,,"Business & Industrial, Non-profit, public sector & education, Transport & Tourism",17.0
224,Host/Havas,Sydney,Creative Agency,Australia,,"Non-profit, public sector & education",16.9
224,Richards Rose,Sydney,Creative Agency,Australia,X,"Automotive, Retail",16.9
226,MediaCom,Istanbul,Media Agency,Turkey,,"Business & Industrial, Financial Services, Household & Domestic, Retail",16.8
227,J. Walter Thompson,Singapore,Creative Agency,Singapore,,"Financial Services, Technology & Electronics",16.7
228,Momentum,Cairo,Digital/Specialist Agency,Egypt,,"Financial Services, Non-profit, public sector & education, Toiletries & Cosmetics",16.5
228,Wavemaker,Istanbul,Media Agency,Turkey,,"Automotive, Food",16.5
230,Zenith,Kiev,Media Agency,Ukraine,,"Food, Toiletries & Cosmetics",16.2
230,Proximity,Bogotá,Digital/Specialist Agency,Colombia,,"Business & Industrial, Financial Services, Food, Non-profit, public sector & education",16.2
232,TBWA\Singapore,Singapore,Creative Agency,Singapore,,"Technology & Electronics, Transport & Tourism",16.1
232,Saatchi & Saatchi,Sofia,Creative Agency,Bulgaria,,"Media & Publishing, Retail, Telecoms & Utilities",16.1
232,Soho Square,Athens,Creative Agency,Greece,,Alcoholic Drinks,16.1
232,ACG,Budapest,Creative Agency,Hungary,X,"Alcoholic Drinks, Retail",16.1
232,Dentsu,Budapest,Creative Agency,Hungary,,Pharma & Healthcare,16.1
232,Human,Buenos Aires,Creative Agency,Argentina,X,Soft Drinks,16.1
232,IPG Mediabrands,Lima,Media Agency,Peru,,Alcoholic Drinks,16.1
232,J. Walter Thompson,Lima,Creative Agency,Peru,,"Food, Non-profit, public sector & education",16.1
232,SmartClick,Lima,Creative Agency,Peru,X,Alcoholic Drinks,16.1
232,Giant Spoon,New York,Creative Agency,USA,X,Technology & Electronics,16.1
232,Mindshare,Toronto,Media Agency,Canada,,Toiletries & Cosmetics,16.1
232,Ogilvy,Toronto,Creative Agency,Canada,,Toiletries & Cosmetics,16.1
232,Partners + Napier,New York,Creative Agency,USA,X,Financial Services,16.1
232,Tombras,Nashville,Digital/Specialist Agency,USA,X,Food,16.1
232,Santuario,Quito,Creative Agency,Ecuador,X,Business & Industrial,16.1
247,Jotabequ Grey,San José,Creative Agency,Costa Rica,,"Food, Pharma & Healthcare",16.0
247,Punto Ogilvy & Mather,Montevideo,Creative Agency,Uruguay,,"Alcoholic Drinks, Leisure & Entertainment, Non-profit, public sector & education, Telecoms & Utilities",16.0
247,DDB Mudra Group,Mumbai,Creative Agency,India,,"Pharma & Healthcare, Retail, Soft Drinks, Toiletries & Cosmetics",16.0
247,Havas Worldwide,New York,Creative Agency,USA,,"Financial Services, Technology & Electronics",16.0
251,VML,Shanghai,Creative Agency,China (Mainland),,Food,15.9
252,Leo Burnett,Moscow,Creative Agency,Russia,,"Food, Leisure & Entertainment, Retail",15.7
252,McCann Torre Lazur,New York,Creative Agency,USA,,"Non-profit, public sector & education",15.7
252,Dentsu One,Bangkok,Creative Agency,Thailand,,Toiletries & Cosmetics,15.7
252,Grabarz & Partner,Hamburg,Creative Agency,Germany,X,Automotive,15.7
252,PHD,Shanghai,Media Agency,China (Mainland),,Household & Domestic,15.7
252,Radley Yeldar,London,Creative Agency,UK,X,Technology & Electronics,15.7
252,Tonic the Agency,Sydney,Creative Agency,Australia,X,Technology & Electronics,15.7
259,J. Walter Thompson,Hong Kong,Creative Agency,Hong Kong,,"Non-profit, public sector & education",15.5
259,MediaCom,Shanghai,Media Agency,China (Mainland),,Food,15.5
261,MullenLowe,New York,Creative Agency,USA,,Transport & Tourism,15.2
262,People Initiative,Istanbul,Media Agency,Turkey,,"Automotive, Business & Industrial, Food, Media & Publishing",15.1
263,Marcel,Paris,Creative Agency,France,,Soft Drinks,15.0
263,Pidzhiem Eurasia,Moscow,Creative Agency,Russia,,"Food, Household & Domestic",15.0
265,BWM Dentsu,Sydney,Creative Agency,Australia,,"Financial Services, Toiletries & Cosmetics",14.9
266,Y&R,Mexico City,Creative Agency,Mexico,,"Non-profit, public sector & education, Telecoms & Utilities",14.7
266,C-Section,Istanbul,Digital/Specialist Agency,Turkey,,Telecoms & Utilities,14.7
266,Plasenta,Istanbul,Digital/Specialist Agency,Turkey,,Telecoms & Utilities,14.7
269,Ricebowl Strategy,London,Creative Agency,UK,X,Toiletries & Cosmetics,14.6
270,Mindshare,Warsaw,Media Agency,Poland,,Soft Drinks,14.4
