Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
902,DDB Madrid,,Creative Agency,Spain,,Financial Services,6.9
902,DEC BBDO,,Creative Agency,Spain,,Transport & Tourism,6.9
902,Mindshare Madrid,,Media Agency,Spain,,Financial Services,6.9
902,Publips Serviceplan,,Creative Agency,Spain,X,Retail,6.9
902,Starcom Madrid,,Media Agency,Spain,,Alcoholic Drinks,6.9
902,Tango,,Creative Agency,Spain,X,Alcoholic Drinks,6.9
902,Tiempo BBDO,,Creative Agency,Spain,,Food,6.9
902,Tribal Worldwide Madrid,,Digital/Specialist Agency,Spain,,Financial Services,6.9
912,OgilvyOne New York,,Digital/Specialist Agency,USA,,"Business & Industrial, Food, Toiletries & Cosmetics",6.7
912,Mullen Lowe South Africa,,Creative Agency,South Africa,,"Non-profit, public sector & education",6.7
912,JWT Mumbai,,Creative Agency,India,,Household & Domestic,6.7
912,DDB Canada,,Creative Agency,Canada,,Automotive,6.7
912,JWT Canada,,Creative Agency,Canada,,"Pharma & Healthcare, Retail",6.7
917,Iris Worldwide Sydney,,Creative Agency,Australia,X,Technology & Electronics,6.6
917,Carat Los Angeles,,Media Agency,USA,,Alcoholic Drinks,6.6
917,Starcom Mexico City,,Media Agency,Mexico,,"Food, Toiletries & Cosmetics",6.6
917,Iris Worldwide Singapore,,Creative Agency,Singapore,X,Leisure & Entertainment,6.6
917,360 Optimum,,Media Agency,Turkey,X,Retail,6.6
917,FutureBright,,Digital/Specialist Agency,Turkey,X,Telecoms & Utilities,6.6
917,Maxus Medya Ajansı,,Media Agency,Turkey,,Clothing & Accessories,6.6
917,OGOO,,Digital/Specialist Agency,Turkey,X,Automotive,6.6
917,Orange Mind Events,,Digital/Specialist Agency,Turkey,X,Automotive,6.6
917,Saatchi & Saatchi İstanbul,,Creative Agency,Turkey,,"Food, Retail",6.6
917,Team PR,,Digital/Specialist Agency,Turkey,X,Clothing & Accessories,6.6
917,UM Istanbul,,Media Agency,Turkey,,"Financial Services, Food",6.6
917,Wanda Dijital,,Digital/Specialist Agency,Turkey,X,"Food, Telecoms & Utilities, Toiletries & Cosmetics",6.6
917,TRIPLE DOUBLE SPORT MARKETING,,Digital/Specialist Agency,Netherlands,X,"Automotive, Non-profit, public sector & education",6.6
931,Impact BBDO Lahore,,Creative Agency,Pakistan,,"Non-profit, public sector & education",6.5
931,Arena Media Bogotá,,Media Agency,Colombia,,Alcoholic Drinks,6.5
931,Mindshare Bogotá,,Media Agency,Colombia,,"Food, Soft Drinks",6.5
931,PHD Bogotá,,Media Agency,Colombia,,"Financial Services, Media & Publishing",6.5
931,Starcom Bogotá,,Media Agency,Colombia,,"Financial Services, Retail, Soft Drinks",6.5
931,Reservoir Production,,Digital/Specialist Agency,Malaysia,X,Retail,6.5
931,UM Zagreb,,Media Agency,Croatia,,Financial Services,6.5
938,AFRICA,,Creative Agency,Brazil,,Financial Services,6.4
938,AG2 Nurun,,Creative Agency,Brazil,,Automotive,6.4
938,Hands,,Creative Agency,Brazil,X,Alcoholic Drinks,6.4
938,NBS,,Creative Agency,Brazil,,Media & Publishing,6.4
938,CHE Proximity,,Creative Agency,Australia,X,Telecoms & Utilities,6.4
938,Havas Media Sydney,,Media Agency,Australia,,Food,6.4
938,Lavender Sydney,,Creative Agency,Australia,X,Telecoms & Utilities,6.4
938,Match Media,,Media Agency,Australia,X,Transport & Tourism,6.4
938,MediaCom Sydney,,Media Agency,Australia,,Financial Services,6.4
938,Mobiddiction,,Digital/Specialist Agency,Australia,X,"Non-profit, public sector & education",6.4
938,Ogilvy & Mather Sydney,,Creative Agency,Australia,,Retail,6.4
938,Pulse Communications,,Creative Agency,Australia,,Retail,6.4
938,SOCiETY,,Digital/Specialist Agency,Australia,X,Alcoholic Drinks,6.4
938,TKT Sydney,,Creative Agency,Australia,X,Food,6.4
938,Track Melbourne,,Digital/Specialist Agency,Australia,,Financial Services,6.4
938,WiTH Collective,,Digital/Specialist Agency,Australia,X,Telecoms & Utilities,6.4
938,Wunderman-Bienalto,,Digital/Specialist Agency,Australia,,"Non-profit, public sector & education",6.4
955,Earnest,,Creative Agency,UK,X,"Non-profit, public sector & education",6.3
955,Pulse Creative,,Creative Agency,UK,,Media & Publishing,6.3
955,UM London,,Media Agency,UK,,Media & Publishing,6.3
955,180China,,Creative Agency,China (Mainland),X,Transport & Tourism,6.3
955,Beijing Dentsu,,Creative Agency,China (Mainland),,Retail,6.3
955,BlueFocus Digital,,Digital/Specialist Agency,China (Mainland),,Soft Drinks,6.3
955,Maxus China,,Media Agency,China (Mainland),,Financial Services,6.3
955,SapientNitro Shanghai,,Digital/Specialist Agency,China (Mainland),,"Business & Industrial, Food",6.3
955,SHAPE Advertising,,Creative Agency,Taiwan,X,Telecoms & Utilities,6.3
955,Social Touch,,Digital/Specialist Agency,China (Mainland),X,Toiletries & Cosmetics,6.3
955,Uni-Smart Advertising Company,,Media Agency,China (Mainland),,Automotive,6.3
955,W,,Creative Agency,China (Mainland),X,Automotive,6.3
955,WebGene,,Digital/Specialist Agency,Taiwan,X,"Soft Drinks, Transport & Tourism",6.3
955,Abby Priest,,Creative Agency,Sweden,X,Business & Industrial,6.3
955,Bold,,Creative Agency,Sweden,X,Transport & Tourism,6.3
955,Happy F&B,,Creative Agency,Sweden,,Automotive,6.3
955,KING,,Creative Agency,Sweden,X,Retail,6.3
955,Wenderfalck,,Digital/Specialist Agency,Sweden,X,"Non-profit, public sector & education",6.3
955,Cawley Nea\TBWA,,Creative Agency,Ireland,,"Automotive, Financial Services",6.3
955,Chemistry,,Creative Agency,Ireland,X,"Retail, Telecoms & Utilities",6.3
955,Irish International,,Creative Agency,Ireland,,"Soft Drinks, Telecoms & Utilities",6.3
955,OwensDDB,,Creative Agency,Ireland,,Media & Publishing,6.3
977,DDB Dubai,,Creative Agency,United Arab Emirates,,Soft Drinks,6.2
977,FP7/BEY,,Creative Agency,Lebanon,,Financial Services,6.2
977,Grey Dubai,,Creative Agency,United Arab Emirates,,Household & Domestic,6.2
977,Mediavest | Spark Dubai,,Media Agency,United Arab Emirates,,"Non-profit, public sector & education",6.2
977,Memac Ogilvy Algiers,,Creative Agency,Algeria,,Transport & Tourism,6.2
977,Memac Ogilvy Label Tunisia,,Creative Agency,Tunisia,,Transport & Tourism,6.2
977,Mindshare Dubai,,Media Agency,United Arab Emirates,,Toiletries & Cosmetics,6.2
977,Momentum Egypt,,Digital/Specialist Agency,Egypt,,"Non-profit, public sector & education",6.2
977,Starcom Cairo,,Media Agency,Egypt,,Financial Services,6.2
977,Catapault Marketing,,Digital/Specialist Agency,USA,X,Food,6.2
977,Compass Point Media,,Media Agency,USA,,Financial Services,6.2
977,Conill Los Angeles,,Creative Agency,USA,,Automotive,6.2
977,Drake Cooper,,Creative Agency,USA,X,Transport & Tourism,6.2
977,Fleishman-Hillard New York,,Digital/Specialist Agency,USA,,Soft Drinks,6.2
977,Grey San Francisco,,Creative Agency,USA,,Technology & Electronics,6.2
977,GSD&M,,Creative Agency,USA,,Transport & Tourism,6.2
977,Headspace Marketing,,Digital/Specialist Agency,Canada,X,"Non-profit, public sector & education",6.2
977,Humanaut,,Creative Agency,USA,X,Soft Drinks,6.2
977,HungryMan,,Digital/Specialist Agency,USA,,Telecoms & Utilities,6.2
977,Initiative Los Angeles,,Media Agency,USA,,Soft Drinks,6.2
977,Laird+Partners,,Creative Agency,USA,X,Retail,6.2
977,"Marketing Store, The",,Digital/Specialist Agency,USA,X,Retail,6.2
977,MediaCom New York,,Media Agency,USA,,Food,6.2
977,Mekanism,,Creative Agency,USA,X,"Non-profit, public sector & education",6.2
977,Mirum Shopper,,Digital/Specialist Agency,USA,,Toiletries & Cosmetics,6.2
977,MRM//McCann New York,,Digital/Specialist Agency,USA,,"Non-profit, public sector & education",6.2
977,Ogilvy & Mather Chicago,,Creative Agency,USA,,Toiletries & Cosmetics,6.2
977,Olson Engage,,Digital/Specialist Agency,USA,X,Food,6.2
977,Partners + Napier,,Creative Agency,USA,X,Business & Industrial,6.2
977,PHD Toronto,,Media Agency,Canada,,"Non-profit, public sector & education",6.2
977,Skunk,,Digital/Specialist Agency,USA,X,Automotive,6.2
977,Starcom Toronto,,Media Agency,Canada,,Toiletries & Cosmetics,6.2
977,Team Detroit,,Creative Agency,USA,,Automotive,6.2
977,TPN,,Digital/Specialist Agency,USA,,Food,6.2
977,Tribal Worldwide Toronto,,Digital/Specialist Agency,Canada,,Retail,6.2
977,TWINOAKS*,,Digital/Specialist Agency,USA,X,Alcoholic Drinks,6.2
977,Vimby,,Digital/Specialist Agency,USA,X,Household & Domestic,6.2
977,Weber Shandwick Detroit,,Digital/Specialist Agency,USA,,Transport & Tourism,6.2
977,ZenithOptimedia Toronto,,Media Agency,Canada,,"Non-profit, public sector & education",6.2
1016,&Co,,Creative Agency,Denmark,X,"Non-profit, public sector & education",6.0
1016,Brandhouse,,Creative Agency,Denmark,X,Retail,6.0
1016,EnVision,,Creative Agency,Denmark,X,Business & Industrial,6.0
1016,Mensch,,Creative Agency,Denmark,X,Alcoholic Drinks,6.0
1016,PHD Copenhagen,,Media Agency,Denmark,,Alcoholic Drinks,6.0
1016,Umwelt,,Creative Agency,Denmark,X,Business & Industrial,6.0
1016,Starcom Budapest,,Media Agency,Hungary,,"Alcoholic Drinks, Soft Drinks",6.0
1016,BI WORLDWIDE India,,Digital/Specialist Agency,India,X,Automotive,6.0
1016,Celsius Creative Lab,,Creative Agency,Indonesia,X,Retail,6.0
1016,Leo Burnett/Arc Worldwide Kuala Lumpur,,Digital/Specialist Agency,Malaysia,,Financial Services,6.0
1016,MullenLowe Kuala Lumpur,,Creative Agency,Malaysia,,Telecoms & Utilities,6.0
1016,Starcom Pakistan,,Media Agency,Pakistan,,Soft Drinks,6.0
1016,Crossmedia,,Media Agency,Germany,X,"Media & Publishing, Non-profit, public sector & education",6.0
1016,Plej,,Creative Agency,Poland,X,Telecoms & Utilities,6.0
1030,BBDO J West,,Creative Agency,Japan,,Transport & Tourism,5.9
1030,Grey São Paulo,,Creative Agency,Brazil,,Business & Industrial,5.9
1032,JWT Melbourne,,Creative Agency,Australia,,"Non-profit, public sector & education",5.8
1032,Leo Burnett Sydney,,Creative Agency,Australia,,Technology & Electronics,5.8
1032,BBDO Düsseldorf,,Creative Agency,Germany,,Food,5.8
1032,GUD.,,Creative Agency,Germany,X,Telecoms & Utilities,5.8
1032,PHD Frankfurt,,Media Agency,Germany,,Leisure & Entertainment,5.8
1032,Philosophy Brands,,Digital/Specialist Agency,Germany,X,Toiletries & Cosmetics,5.8
1032,Publicis Pixelpark Frankfurt,,Creative Agency,Germany,,Toiletries & Cosmetics,5.8
1039,BEING,,Creative Agency,France,,Telecoms & Utilities,5.7
1039,Insign Paris,,Digital/Specialist Agency,France,X,"Non-profit, public sector & education",5.7
1039,My Media Group,,Media Agency,France,X,Telecoms & Utilities,5.7
1039,TBWA\Paris,,Creative Agency,France,,Retail,5.7
1043,Fisheye Creative Solutions,,Creative Agency,India,X,Soft Drinks,5.6
1043,Glitch Advertising,,Creative Agency,India,X,Food,5.6
1043,Madison Media,,Media Agency,India,X,Retail,5.6
1043,Mirum Mumbai,,Digital/Specialist Agency,India,,"Non-profit, public sector & education",5.6
1043,Plus One Design & Communication Mumbai,,Digital/Specialist Agency,India,X,Retail,5.6
1043,Rediffusion Y&R,,Creative Agency,India,,Automotive,5.6
1043,TBWA\India,,Creative Agency,India,,"Non-profit, public sector & education",5.6
1043,Wieden + Kennedy Delhi,,Creative Agency,India,X,Clothing & Accessories,5.6
1051,Generator Media,,Media Agency,USA,X,"Alcoholic Drinks, Food",5.5
1051,Lost Boys,,Creative Agency,UK,,"Retail, Technology & Electronics",5.5
1051,Carat Media,,Media Agency,UK,,"Telecoms & Utilities, Toiletries & Cosmetics",5.5
1051,Planet Films,,Digital/Specialist Agency,Malaysia,X,"Leisure & Entertainment, Toiletries & Cosmetics",5.5
1055,Uth Creative Group Limited,,Creative Agency,Hong Kong,X,"Automotive, Financial Services",5.4
1055,UM Santiago,,Media Agency,Chile,,"Financial Services, Food, Retail, Soft Drinks",5.4
1055,Little Giant,,Digital/Specialist Agency,New Zealand,X,"Non-profit, public sector & education",5.4
1055,Ogilvy & Mather Auckland,,Creative Agency,New Zealand,,"Food, Soft Drinks",5.4
1055,Saatchi & Saatchi Auckland,,Creative Agency,New Zealand,,Financial Services,5.4
1055,Socialites,,Digital/Specialist Agency,New Zealand,X,"Non-profit, public sector & education",5.4
1055,TBWA Auckland,,Creative Agency,New Zealand,,Financial Services,5.4
1055,ZenithOptimedia Auckland,,Media Agency,New Zealand,,Soft Drinks,5.4
1055,Asset Ogilvy Public Relations,,Digital/Specialist Agency,Greece,,Food,5.4
1055,JWT Athens,,Creative Agency,Greece,,Telecoms & Utilities,5.4
1055,Soho Square Athens,,Creative Agency,Greece,,Alcoholic Drinks,5.4
1055,Downtown Partners,,Creative Agency,USA,,Leisure & Entertainment,5.4
1055,Hall & Partners,,Digital/Specialist Agency,USA,,Leisure & Entertainment,5.4
1068,BBDO Russia Group (Proximity Russia),,Creative Agency,Russia,,Financial Services,5.3
1068,Havas Sports & Entertainment Moscow,,Digital/Specialist Agency,Russia,,Telecoms & Utilities,5.3
1068,Media Arts Group,,Creative Agency,Russia,X,"Non-profit, public sector & education",5.3
1068,MOSAIC,,Digital/Specialist Agency,Russia,X,"Financial Services, Telecoms & Utilities",5.3
1068,PHD Moscow,,Media Agency,Russia,X,Household & Domestic,5.3
1068,Y&R FMS,,Creative Agency,Russia,,"Non-profit, public sector & education",5.3
1068,Cheil Seoul,,Creative Agency,South Korea,X,Technology & Electronics,5.3
1068,DARK SIDE,,Creative Agency,Czech Republic,X,Transport & Tourism,5.3
1068,Haygarth Group,,Digital/Specialist Agency,UK,,Leisure & Entertainment,5.3
1068,The Big Now﻿,,Creative Agency,Italy,X,Retail,5.3
1068,TRUE COMPANY﻿,,Creative Agency,Italy,X,Alcoholic Drinks,5.3
1068,whynot! Thinkpeople﻿,,Digital/Specialist Agency,UK,X,Food,5.3
1068,All Seasons Media Company,,Media Agency,Nigeria,,Soft Drinks,5.3
1068,DigitasLBi London,,Digital/Specialist Agency,UK,,Technology & Electronics,5.3
1068,Forward Media,,Digital/Specialist Agency,UK,,"Non-profit, public sector & education",5.3
1068,Tullo Marshall Warren,,Creative Agency,UK,X,Financial Services,5.3
1068,Geometry Global Buenos Aires,,Digital/Specialist Agency,Argentina,,Automotive,5.3
1068,Kepel & Mata Buenos Aires,,Creative Agency,Argentina,X,Soft Drinks,5.3
1068,La Niña Buenos Aires,,Digital/Specialist Agency,Argentina,X,Automotive,5.3
1068,Lado C,,Creative Agency,Argentina,X,Technology & Electronics,5.3
1068,Ponce,,Creative Agency,Argentina,,Telecoms & Utilities,5.3
1068,Woonky,,Creative Agency,Argentina,X,Alcoholic Drinks,5.3
1068,Catorcedias,,Creative Agency,Mexico,X,Food,5.3
1068,esferacc,,Creative Agency,Mexico,X,Retail,5.3
1068,Havas Media Mexico City,,Media Agency,Mexico,,Food,5.3
1068,La DobleVida,,Creative Agency,Mexico,X,Food,5.3
1068,Publicidad Ferrer y Asociados,,Creative Agency,Mexico,X,Automotive,5.3
1068,VML Colombia,,Digital/Specialist Agency,Colombia,,Household & Domestic,5.3
1096,Groundhouse Media Sdn Bhd,,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,5.2
1096,Ignite,,Creative Agency,Malaysia,,Toiletries & Cosmetics,5.2
1096,Mojo Films Sdn Bhd,,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,5.2
1096,Superwonderful Films,,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,5.2
1096,180heartbeats + Jung v Matt,,Creative Agency,Poland,X,"Non-profit, public sector & education",5.2
1096,Closbrothers,,Creative Agency,Poland,X,Automotive,5.2
1096,GoldenSubmarine,,Digital/Specialist Agency,Poland,X,Financial Services,5.2
1096,Havas PR Warsaw,,Digital/Specialist Agency,Poland,,Automotive,5.2
1096,Leo Burnett Warsaw,,Creative Agency,Poland,,Technology & Electronics,5.2
1096,MAB,,Creative Agency,Poland,,Automotive,5.2
1096,Performance Media,,Digital/Specialist Agency,Poland,X,Retail,5.2
1096,PHD Media Direction Poland,,Media Agency,Poland,,Automotive,5.2
1096,Posterscope Warsaw,,Media Agency,Poland,,Media & Publishing,5.2
1096,Walk Creative,,Creative Agency,Poland,X,Food,5.2
1096,ZenithOptimedia Warsaw,,Media Agency,Poland,,"Leisure & Entertainment, Retail",5.2
1096,Carat Istanbul,,Media Agency,Turkey,,"Household & Domestic, Soft Drinks",5.2
1096,Havas Media Istanbul,,Media Agency,Turkey,,"Non-profit, public sector & education, Soft Drinks",5.2
1096,Propaganda Turkey,,Creative Agency,Turkey,X,Food,5.2
1096,Rabarba,,Creative Agency,Turkey,X,Food,5.2
1096,Shortcut,,Digital/Specialist Agency,Turkey,X,Retail,5.2
1096,Being There,,Creative Agency,Netherlands,X,Alcoholic Drinks,5.2
1096,BIJL PR,,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education",5.2
1096,Etcetera,,Creative Agency,Netherlands,X,Food,5.2
1096,JWT Amsterdam,,Creative Agency,Netherlands,,"Automotive, Financial Services",5.2
1096,Starcom Amsterdam,,Media Agency,Netherlands,,Alcoholic Drinks,5.2
1096,WE ARE BLOSSOM,,Digital/Specialist Agency,Netherlands,,"Non-profit, public sector & education",5.2
1096,Carat Vienna,,Media Agency,Austria,,Automotive,5.2
1096,Jung von Matt Donau,,Creative Agency,Austria,X,Financial Services,5.2
1096,MEC Vienna,,Media Agency,Austria,,Financial Services,5.2
1096,SelectNY Hamburg,,Creative Agency,Germany,X,Pharma & Healthcare,5.2
1096,Vizeum Vienna,,Media Agency,Austria,,Pharma & Healthcare,5.2
1096,Famous,,Creative Agency,Belgium,X,"Non-profit, public sector & education",5.2
1096,Flexus,,Creative Agency,Belgium,X,Media & Publishing,5.2
1096,LDV United,,Creative Agency,Belgium,,Transport & Tourism,5.2
1096,Jung von Matt/Limmat AG,,Creative Agency,Switzerland,X,"Financial Services, Telecoms & Utilities",5.2
1096,Barbara & Frick,,Creative Agency,Colombia,X,"Clothing & Accessories, Toiletries & Cosmetics",5.2
1096,Feeling Company,,Creative Agency,Colombia,X,Food,5.2
1096,180 MullenLowe,,Creative Agency,Chile,,Soft Drinks,5.2
1096,Animal,,Creative Agency,Chile,X,Alcoholic Drinks,5.2
1096,Groenlandia,,Creative Agency,Chile,X,"Non-profit, public sector & education",5.2
1096,Inbrax,,Creative Agency,Chile,X,Business & Industrial,5.2
1096,Initiative Santiago,,Media Agency,Chile,,"Household & Domestic, Soft Drinks, Toiletries & Cosmetics",5.2
1096,Play Latam,,Creative Agency,Chile,X,Media & Publishing,5.2
1096,Simple,,Creative Agency,Chile,X,Business & Industrial,5.2
1096,Woki Toki,,Digital/Specialist Agency,Chile,X,Soft Drinks,5.2
1096,Dorland,,Creative Agency,Czech Republic,X,"Non-profit, public sector & education",5.2
1096,Peppermint Digital,,Digital/Specialist Agency,Czech Republic,X,Telecoms & Utilities,5.2
1096,Saatchi & Saatchi Prague,,Creative Agency,Czech Republic,,Telecoms & Utilities,5.2
1096,Hashtag,,Digital/Specialist Agency,Ukraine,X,Toiletries & Cosmetics,5.2
1096,ISD Group,,Digital/Specialist Agency,Ukraine,X,Toiletries & Cosmetics,5.2
1096,OMD Kiev,,Media Agency,Ukraine,,Retail,5.2
1096,Scholz & Friends Kiev,,Creative Agency,Ukraine,X,Telecoms & Utilities,5.2
1096,TBWA\Kiev,,Creative Agency,Ukraine,,Retail,5.2
1096,BBDO Sofia,,Creative Agency,Bulgaria,,"Alcoholic Drinks, Financial Services",5.2
1096,Mindshare Sofia,,Media Agency,Bulgaria,,"Food, Retail",5.2
1096,Noble Graphics,,Creative Agency,Bulgaria,X,Alcoholic Drinks,5.2
1096,Publicis Red Lion,,Creative Agency,Peru,,Food,5.2
1096,QUORUM,,Creative Agency,Peru,,Food,5.2
1096,Graffiti BBDO Bucharest,,Creative Agency,Romania,,"Automotive, Financial Services",5.2
1096,Initiative Bucharest,,Media Agency,Romania,,Telecoms & Utilities,5.2
1096,MSL Group The Practice,,Digital/Specialist Agency,Romania,,"Alcoholic Drinks, Financial Services",5.2
1096,C,,Digital/Specialist Agency,Israel,X,Food,5.2
1096,Ogilvy & Mather Tel Aviv,,Creative Agency,Israel,,Automotive,5.2
1096,Full Picture,,Media Agency,USA,X,"Business & Industrial, Financial Services",5.2
1096,Central,,Creative Agency,Ecuador,X,"Non-profit, public sector & education",5.2
1096,Paradais,,Creative Agency,Ecuador,X,Food,5.2
1096,Busha 360,,Creative Agency,Costa Rica,X,Alcoholic Drinks,5.2
1096,House Rapp Costa Rica,,Digital/Specialist Agency,Costa Rica,,Food,5.2
1096,LaTres,,Creative Agency,Costa Rica,X,"Non-profit, public sector & education",5.2
1096,Leo Burnett Costa Rica,,Creative Agency,Costa Rica,,"Non-profit, public sector & education",5.2
1096,Nexo PR,,Digital/Specialist Agency,Costa Rica,X,"Non-profit, public sector & education",5.2
1096,Orson Costa Rica,,Creative Agency,Costa Rica,X,Leisure & Entertainment,5.2
1096,Grey Zagreb,,Creative Agency,Croatia,,Financial Services,5.2
1096,Adcolony Singapore,,Digital/Specialist Agency,Singapore,X,"Leisure & Entertainment, Toiletries & Cosmetics",5.2
1096,Agência3,,Creative Agency,Brazil,X,"Non-profit, public sector & education",5.2
1096,CircusMarketing Los Angeles,,Creative Agency,USA,X,Media & Publishing,5.2
1096,DigitasLBi Atlanta,,Digital/Specialist Agency,USA,,"Non-profit, public sector & education",5.2
1096,Initiative New York,,Media Agency,USA,,Business & Industrial,5.2
1096,MUV Sao Paulo,,Digital/Specialist Agency,Brazil,,Retail,5.2
1096,Nexus Interactive Arts,,Digital/Specialist Agency,UK,X,Business & Industrial,5.2
1096,PHD Shanghai,,Media Agency,China (Mainland),,Food,5.2
1096,Red & Co,,Creative Agency,USA,X,Business & Industrial,5.2
1096,Swift,,Digital/Specialist Agency,USA,,Business & Industrial,5.2
1096,Adelphic,,Digital/Specialist Agency,USA,X,Technology & Electronics,5.2
1096,Adshel,,Digital/Specialist Agency,Australia,X,Financial Services,5.2
1096,AnalogFolk London,,Digital/Specialist Agency,UK,X,Retail,5.2
1096,Dish,,Digital/Specialist Agency,Mexico,X,Automotive,5.2
1096,Factual,,Digital/Specialist Agency,USA,X,Technology & Electronics,5.2
1096,Fulwell 73 Production,,Digital/Specialist Agency,UK,X,Retail,5.2
1096,JWT Kiev,,Creative Agency,Ukraine,,Pharma & Healthcare,5.2
1096,Men At Work,,Creative Agency,Poland,X,Technology & Electronics,5.2
1096,MXM,,Digital/Specialist Agency,USA,X,Financial Services,5.2
1096,Newsfront PR Agency Ukraine,,Digital/Specialist Agency,Ukraine,,Pharma & Healthcare,5.2
1096,Ninth Decimal,,Digital/Specialist Agency,USA,X,Technology & Electronics,5.2
1096,OMG Ethnic,,Digital/Specialist Agency,UK,,Retail,5.2
1096,Placed,,Digital/Specialist Agency,USA,X,Technology & Electronics,5.2
1096,SMARTCLICK SAC,,Digital/Specialist Agency,Peru,X,Soft Drinks,5.2
1096,Stern Ariely Communications,,Digital/Specialist Agency,Israel,,Toiletries & Cosmetics,5.2
1096,Talan Communications,,Digital/Specialist Agency,Ukraine,X,Pharma & Healthcare,5.2
1195,BBH Shanghai,,Creative Agency,China (Mainland),,Toiletries & Cosmetics,5.1
1195,DigitasLBi Nordics,,Digital/Specialist Agency,Sweden,,Automotive,5.1
1195,Hill + Knowlton Strategies Toronto,,Digital/Specialist Agency,Canada,X,Alcoholic Drinks,5.1
1195,SapientNitro India,,Digital/Specialist Agency,India,,Financial Services,5.1
1195,SapientNitro USA,,Digital/Specialist Agency,USA,,Household & Domestic,5.1
1200,Key Publicidad,,Creative Agency,Uruguay,X,Food,5.0
1201,Arc Chicago,,Digital/Specialist Agency,USA,,Retail,4.9
1201,Fleishman Hillard Tokyo,,Digital/Specialist Agency,Japan,,Transport & Tourism,4.9
1201,George P Johnson,,Digital/Specialist Agency,USA,,Automotive,4.9
1201,Ideas Collide,,Creative Agency,USA,X,Leisure & Entertainment,4.9
1201,JWT Tokyo,,Creative Agency,Japan,,Transport & Tourism,4.9
1201,OMD Budapest,,Media Agency,Hungary,,"Financial Services, Retail",4.9
1201,Agencia Smash!,,Digital/Specialist Agency,Brazil,,Retail,4.9
1201,AKQA London,,Creative Agency,UK,,Clothing & Accessories,4.9
1201,BlackWing Creative,,Creative Agency,USA,X,Technology & Electronics,4.9
1201,Collectively,,Digital/Specialist Agency,USA,X,Business & Industrial,4.9
1201,DDB Toronto,,Creative Agency,Canada,,Automotive,4.9
1201,Imagency,,Creative Agency,Russia,X,Alcoholic Drinks,4.9
1201,Kitchen Creative Agency,,Creative Agency,Norway,,Telecoms & Utilities,4.9
1201,Mediabroker,,Media Agency,Denmark,,Media & Publishing,4.9
1201,OgilvyOne Toronto,,Digital/Specialist Agency,Canada,,Retail,4.9
1201,RICG,,Creative Agency,USA,X,"Non-profit, public sector & education",4.9
1201,Slingshot,,Creative Agency,USA,X,Financial Services,4.9
1201,Spark44,,Creative Agency,USA,X,Automotive,4.9
1201,Volontaire,,Creative Agency,Sweden,X,"Non-profit, public sector & education",4.9
1220,LiquidThread,,Digital/Specialist Agency,Poland,,Soft Drinks,4.8
1220,MPR,,Digital/Specialist Agency,Turkey,X,"Non-profit, public sector & education, Retail",4.8
1222,Blue Hive Melbourne,,Creative Agency,Australia,,Automotive,4.7
1222,Grey Singapore,,Creative Agency,Singapore,,"Non-profit, public sector & education",4.7
1222,McCann Health India,,Digital/Specialist Agency,India,,Business & Industrial,4.7
1222,Ogilvy & Mather Japan,,Creative Agency,Japan,,Business & Industrial,4.7
1222,Ogilvy & Mather Melbourne,,Creative Agency,Australia,,Retail,4.7
1222,PHD Hong Kong,,Media Agency,Hong Kong,,Financial Services,4.7
1222,"Works, The",,Creative Agency,Australia,X,Alcoholic Drinks,4.7
1222,Y&R Indonesia / VML,,Creative Agency,Indonesia,,Soft Drinks,4.7
1222,Critical Mass,,Digital/Specialist Agency,USA,,"Automotive, Technology & Electronics",4.7
1231,Mediatica Comunicaciones / Santachava,,Digital/Specialist Agency,Colombia,X,"Non-profit, public sector & education",4.6
1231,Rhayuela Films,,Digital/Specialist Agency,Colombia,X,"Non-profit, public sector & education",4.6
1231,Narkoz,,Digital/Specialist Agency,Turkey,X,"Food, Soft Drinks",4.6
1231,DDB South Africa,,Creative Agency,South Africa,,"Non-profit, public sector & education",4.6
1231,Joe Public Ignite,,Creative Agency,South Africa,X,Pharma & Healthcare,4.6
1231,Mediology,,Media Agency,South Africa,X,"Non-profit, public sector & education",4.6
1231,OMD Madrid,,Media Agency,Spain,,Financial Services,4.6
1231,UM Madrid,,Media Agency,Spain,,Clothing & Accessories,4.6
1239,Cheil Brasil,,Creative Agency,Brazil,X,"Non-profit, public sector & education",4.5
1239,Newlink Group Colombia,,Media Agency,Colombia,X,Media & Publishing,4.5
1239,FoxP2,,Creative Agency,South Africa,X,Alcoholic Drinks,4.5
1242,BBDO Toronto,,Creative Agency,Canada,,Food,4.4
1242,Bensimon Byrne,,Creative Agency,Canada,X,Alcoholic Drinks,4.4
1242,Blue Ant Media,,Media Agency,Canada,X,Toiletries & Cosmetics,4.4
1242,Grip Limited,,Creative Agency,Canada,X,"Alcoholic Drinks, Food",4.4
1242,Marshall Fenn,,Creative Agency,Canada,X,Leisure & Entertainment,4.4
1242,Saatchi & Saatchi Toronto,,Creative Agency,Canada,,"Non-profit, public sector & education",4.4
1242,Saint Jacques Vallée Y&R,,Creative Agency,Canada,,"Food, Non-profit, public sector & education",4.4
