Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
867,LiquidThread,London,Digital/Specialist Agency,UK,,Financial Services,6.4
867,Medialab Group,London,Media Agency,UK,X,"Non-profit, public sector & education",6.4
867,OLIVER,London,Creative Agency,UK,X,"Alcoholic Drinks, Media & Publishing",6.4
867,Open Creates,London,Creative Agency,UK,X,"Non-profit, public sector & education",6.4
867,Posterscope,London,Media Agency,UK,,Retail,6.4
867,PSONA,London,Digital/Specialist Agency,UK,X,Financial Services,6.4
893,Brandhouse,Copenhagen,Creative Agency,Denmark,X,Retail,6.3
893,MediaCom,Copenhagen,Media Agency,Denmark,,Retail,6.3
893,Orchestra,Copenhagen,Creative Agency,Denmark,X,"Non-profit, public sector & education",6.3
893,Wavemaker,Aarhus,Media Agency,Denmark,,Business & Industrial,6.3
893,"Wibroe, Duckert & Partners",Copenhagen,Creative Agency,Denmark,X,Alcoholic Drinks,6.3
898,Access Brand Communications,New York,Creative Agency,USA,,Retail,6.1
898,ARGONAUT,San Francisco,Creative Agency,USA,,Technology & Electronics,6.1
898,Carat,Detroit,Media Agency,USA,,Automotive,6.1
898,Carmichael Lynch,Minneapolis,Creative Agency,USA,,Automotive,6.1
898,Cinco,Toronto,Digital/Specialist Agency,Canada,X,Retail,6.1
898,Cleansheet communications,Toronto,Creative Agency,Canada,X,Retail,6.1
898,Commonwealth // McCann,Detroit,Creative Agency,USA,,Automotive,6.1
898,Conhill,Los Angeles,Digital/Specialist Agency,USA,,Household & Domestic,6.1
898,Deutsch,Los Angeles,Creative Agency,USA,,Retail,6.1
898,FCB,New York,Creative Agency,USA,,"Non-profit, public sector & education",6.1
898,FCB/RED,Chicago,Digital/Specialist Agency,USA,,Business & Industrial,6.1
898,Harbinger,Toronto,Digital/Specialist Agency,Canada,X,Food,6.1
898,Haworth Marketing + Media,Los Angeles,Media Agency,USA,X,Retail,6.1
898,Hearts & Science,Toronto,Creative Agency,Canada,X,Household & Domestic,6.1
898,Ketchum,New York,Digital/Specialist Agency,USA,,Toiletries & Cosmetics,6.1
898,Ogilvy & Mather,Paris,Creative Agency,France,,Toiletries & Cosmetics,6.1
898,OMD,Chicago,Media Agency,USA,,Retail,6.1
898,Publicis,New York,Creative Agency,USA,,Financial Services,6.1
898,Touche!,Toronto,Media Agency,Canada,,Retail,6.1
898,VML,Chicago,Digital/Specialist Agency,USA,,Food,6.1
898,VML,Kansas City,Digital/Specialist Agency,USA,,Soft Drinks,6.1
898,Weber Shandwick,Chicago,Digital/Specialist Agency,USA,,Business & Industrial,6.1
898,BBDO,Singapore,Creative Agency,Singapore,,"Alcoholic Drinks, Soft Drinks",6.1
921,George P. Johnson,Shanghai,Digital/Specialist Agency,China (Mainland),X,Pharma & Healthcare,6.0
921,Hungama Digital Services,Mumbai,Digital/Specialist Agency,India,,Leisure & Entertainment,6.0
921,JUXT,Beijing,Digital/Specialist Agency,China (Mainland),X,Pharma & Healthcare,6.0
921,Mindshare,Mumbai,Media Agency,India,,Toiletries & Cosmetics,6.0
921,MSLGroup,Shanghai,Digital/Specialist Agency,China (Mainland),,Clothing & Accessories,6.0
921,OMD,Hong Kong,Media Agency,Hong Kong,,Pharma & Healthcare,6.0
921,Performics,Mumbai,Digital/Specialist Agency,India,,Food,6.0
921,Wizcraft India,Mumbai,Digital/Specialist Agency,India,X,Toiletries & Cosmetics,6.0
921,Wunderman,Guangzhou,Digital/Specialist Agency,China (Mainland),,Retail,6.0
921,Wunderman,Shanghai,Digital/Specialist Agency,China (Mainland),,"Non-profit, public sector & education",6.0
921,Element,Mexico City,Digital/Specialist Agency,Mexico,X,Alcoholic Drinks,6.0
921,Saatchi & Saatchi,Buenos Aires,Creative Agency,Argentina,,Soft Drinks,6.0
921,d-SIRE,Cologne,Digital/Specialist Agency,Germany,X,"Non-profit, public sector & education",6.0
921,elbkind,Hamburg,Creative Agency,Germany,X,Food,6.0
921,Grabarz & Partner,Hamburg,Creative Agency,Germany,X,Automotive,6.0
921,Jahns and Friends,Dusseldorf,Digital/Specialist Agency,Germany,X,"Non-profit, public sector & education",6.0
921,Jung von Matt,Berlin,Creative Agency,Germany,X,"Financial Services, Telecoms & Utilities",6.0
921,Kolle Rebbe,Hamburg,Creative Agency,Germany,X,"Non-profit, public sector & education",6.0
921,OMD,Hamburg,Media Agency,Germany,,Alcoholic Drinks,6.0
921,Serviceplan,Hamburg,Creative Agency,Germany,X,Technology & Electronics,6.0
941,Publicis,São Paulo,Creative Agency,Brazil,,"Alcoholic Drinks, Food",5.9
942,Milklab ad-tech agency,Istanbul,Digital/Specialist Agency,Turkey,X,Telecoms & Utilities,5.8
942,Pure New Media,Istanbul,Digital/Specialist Agency,Turkey,X,Financial Services,5.8
942,Starcom,Istanbul,Media Agency,Turkey,,"Retail, Technology & Electronics",5.8
945,Magna,Dubai,Media Agency,United Arab Emirates,,Transport & Tourism,5.7
945,PHD,Dubai,Media Agency,United Arab Emirates,,Food,5.7
947,Ailove,Moscow,Digital/Specialist Agency,Russia,X,Food,5.6
947,Mosaic,Moscow,Digital/Specialist Agency,Russia,X,Telecoms & Utilities,5.6
947,Pichesky,Moscow,Digital/Specialist Agency,Russia,,Technology & Electronics,5.6
947,Pimod,Montevideo,Media Agency,Uruguay,X,Technology & Electronics,5.6
947,POSSIBLE,Moscow,Creative Agency,Russia,,Business & Industrial,5.6
947,Segmento,Moscow,Digital/Specialist Agency,Russia,X,Financial Services,5.6
947,SLAVA,Moscow,Creative Agency,Russia,X,Technology & Electronics,5.6
947,Saatchi & Saatchi,Auckland,Creative Agency,New Zealand,,Technology & Electronics,5.6
947,True,Auckland,Creative Agency,New Zealand,X,Transport & Tourism,5.6
947,Burrell,Chicago,Digital/Specialist Agency,USA,,Soft Drinks,5.6
947,DDB,Chicago,Creative Agency,USA,,Soft Drinks,5.6
947,HelloWorld,Chicago,Digital/Specialist Agency,USA,,Soft Drinks,5.6
947,Liquid Advertising,El Segundo,Creative Agency,USA,X,Leisure & Entertainment,5.6
947,Brune,Paris,Creative Agency,France,X,Leisure & Entertainment,5.6
947,FRED & FARID,Paris,Digital/Specialist Agency,France,X,Media & Publishing,5.6
947,Gloryparis,Paris,Creative Agency,France,X,"Non-profit, public sector & education",5.6
947,MediaCom,Paris,Media Agency,France,,Retail,5.6
947,Publicis Consultants,Paris,Digital/Specialist Agency,France,,Business & Industrial,5.6
947,Publicis Media,Paris,Media Agency,France,,Business & Industrial,5.6
947,We Are Social,Paris,Digital/Specialist Agency,France,X,"Non-profit, public sector & education",5.6
947,Y&R,Paris,Creative Agency,France,,Soft Drinks,5.6
968,Cheil Worldwide,Seoul,Creative Agency,South Korea,X,Leisure & Entertainment,5.5
968,Daehong,Seoul,Creative Agency,South Korea,X,"Non-profit, public sector & education",5.5
968,Foo Studio,Mexico City,Digital/Specialist Agency,Mexico,X,Alcoholic Drinks,5.5
968,Ganem Group,Mexico City,Creative Agency,Mexico,X,Business & Industrial,5.5
968,Grey,Mexico City,Creative Agency,Mexico,,"Non-profit, public sector & education",5.5
968,MISHTECH,Guadalajara,Digital/Specialist Agency,Mexico,X,Food,5.5
968,361º Argentina,Buenos Aires,Creative Agency,Argentina,X,Toiletries & Cosmetics,5.5
968,Havas Worldwide,Buenos Aires,Creative Agency,Argentina,,Pharma & Healthcare,5.5
968,INDIE,Buenos Aires,Creative Agency,Argentina,X,Household & Domestic,5.5
968,J3,New York,Media Agency,USA,,Toiletries & Cosmetics,5.5
968,Mindshare,Buenos Aires,Media Agency,Argentina,,"Leisure & Entertainment, Media & Publishing",5.5
968,The Community,Buenos Aires,Creative Agency,Argentina,X,Business & Industrial,5.5
968,Urban Grupo de Comunicación,Buenos Aires,Digital/Specialist Agency,Argentina,X,"Non-profit, public sector & education",5.5
968,Webar Interactive,Buenos Aires,Creative Agency,Argentina,X,Food,5.5
968,ADHD,Warsaw,Digital/Specialist Agency,Poland,X,Financial Services,5.5
968,BBDO,Warsaw,Creative Agency,Poland,,"Non-profit, public sector & education",5.5
968,Bridge2fun,Warsaw,Creative Agency,Poland,X,Leisure & Entertainment,5.5
968,Change Serviceplan,Warsaw,Creative Agency,Poland,,Leisure & Entertainment,5.5
968,DDB & Tribal,Warsaw,Creative Agency,Poland,,Telecoms & Utilities,5.5
968,FCB,Warsaw,Creative Agency,Poland,,Toiletries & Cosmetics,5.5
968,GPD Advertising,Poznan,Creative Agency,Poland,X,Food,5.5
968,Hand Made,Krakow,Creative Agency,Poland,X,Automotive,5.5
968,Hill & Knowlton Strategies,Warsaw,Digital/Specialist Agency,Poland,,Telecoms & Utilities,5.5
968,iProspect,Warsaw,Digital/Specialist Agency,Poland,,Household & Domestic,5.5
968,Lubię to,Warsaw,Digital/Specialist Agency,Poland,,Financial Services,5.5
968,OS3,Warsaw,Creative Agency,Poland,X,Media & Publishing,5.5
968,Performics,Paris,Digital/Specialist Agency,France,,"Clothing & Accessories, Retail",5.5
968,PHD,Warsaw,Media Agency,Poland,,Leisure & Entertainment,5.5
968,Point of View,Warsaw,Creative Agency,Poland,X,Alcoholic Drinks,5.5
968,Red8 Advertising,Warsaw,Creative Agency,Poland,X,Food,5.5
968,Resolution,Warsaw,Digital/Specialist Agency,Poland,,Leisure & Entertainment,5.5
968,Scholz & Friends,Warsaw,Creative Agency,Poland,X,Technology & Electronics,5.5
968,TalentMedia,Warsaw,Digital/Specialist Agency,Poland,X,Food,5.5
968,Value Media,Warsaw,Media Agency,Poland,X,"Financial Services, Media & Publishing",5.5
968,APD,Kuala Lumpur,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,5.5
968,180 Kingsday,Amsterdam,Creative Agency,Netherlands,,"Non-profit, public sector & education",5.5
968,Joe Public,Amsterdam,Creative Agency,Netherlands,X,"Business & Industrial, Telecoms & Utilities",5.5
968,We are Blossom,Eindhoven,Creative Agency,Netherlands,X,"Non-profit, public sector & education",5.5
968,Findasense,Santiago,Creative Agency,Chile,X,Soft Drinks,5.5
968,GGK MullenLowe,Vienna,Creative Agency,Austria,,"Non-profit, public sector & education",5.5
968,MediaCom,Vienna,Media Agency,Austria,,"Technology & Electronics, Telecoms & Utilities",5.5
968,Mindshare,Vienna,Media Agency,Austria,,"Non-profit, public sector & education",5.5
968,FamousGrey,Brussels,Creative Agency,Belgium,,Media & Publishing,5.5
968,Artisan Marketing,Budapest,Digital/Specialist Agency,Hungary,X,Transport & Tourism,5.5
968,Bold Ideas,Budapest,Digital/Specialist Agency,Hungary,X,Food,5.5
968,Café Communications,Budapest,Creative Agency,Hungary,X,"Business & Industrial, Financial Services",5.5
968,Human Dialog,Budapest,Creative Agency,Hungary,X,"Non-profit, public sector & education",5.5
968,MediaCom,Budapest,Media Agency,Hungary,,Pharma & Healthcare,5.5
968,Mito,Budapest,Digital/Specialist Agency,Hungary,X,Transport & Tourism,5.5
968,Progressive,Budapest,Creative Agency,Hungary,X,Pharma & Healthcare,5.5
968,Publicis,Budapest,Creative Agency,Hungary,,"Household & Domestic, Pharma & Healthcare",5.5
968,Publicis One,Budapest,Creative Agency,Hungary,,"Household & Domestic, Pharma & Healthcare",5.5
968,Boomerang Communication,Prague,Digital/Specialist Agency,Czech Republic,X,Financial Services,5.5
968,Soho Square,Singapore,Creative Agency,Singapore,,Business & Industrial,5.5
968,Arena Media,Bogotá,Media Agency,Colombia,,Alcoholic Drinks,5.5
968,Initiative,Bogotá,Media Agency,Colombia,,Pharma & Healthcare,5.5
968,Los Goodfellas,Bogotá,Creative Agency,Colombia,X,Food,5.5
968,MediaCom,Bogotá,Media Agency,Colombia,,Food,5.5
968,Vizeum,Bogotá,Media Agency,Colombia,,Food,5.5
968,BPN,Santiago,Media Agency,Chile,,Soft Drinks,5.5
968,DDB,Santiago,Creative Agency,Chile,,"Automotive, Financial Services",5.5
968,Digital Lab,Santiago,Creative Agency,Chile,,Soft Drinks,5.5
968,Global Interactive,Santiago,Creative Agency,Chile,X,Business & Industrial,5.5
968,Modo,Santiago,Digital/Specialist Agency,Chile,X,Retail,5.5
968,RedOn,Santiago,Digital/Specialist Agency,Chile,X,Media & Publishing,5.5
968,Zenith,Santiago,Media Agency,Chile,,Food,5.5
1034,Hoshva DGTL,Kiev,Digital/Specialist Agency,Ukraine,X,"Pharma & Healthcare, Toiletries & Cosmetics",5.4
1034,Liquid 7,Kiev,Digital/Specialist Agency,Ukraine,X,"Non-profit, public sector & education",5.4
1034,Talan Communications,Kiev,Creative Agency,Ukraine,,"Non-profit, public sector & education",5.4
1034,VisageDDB,Kiev,Creative Agency,Ukraine,,Food,5.4
1034,All Channels Communication,Sofia,Digital/Specialist Agency,Bulgaria,X,Alcoholic Drinks,5.4
1034,MediaCom,Sofia,Media Agency,Bulgaria,,Alcoholic Drinks,5.4
1034,Saatchi & Saatchi,Sofia,Creative Agency,Bulgaria,,Media & Publishing,5.4
1034,MUW Saatchi & Saatchi,Bratislava,Creative Agency,Slovakia,,Telecoms & Utilities,5.4
1034,Forward,Lima,Media Agency,Peru,,Telecoms & Utilities,5.4
1034,Volver D6,Lima,Creative Agency,Peru,X,Financial Services,5.4
1034,Bob the Robot,Helsinki,Creative Agency,Finland,X,Telecoms & Utilities,5.4
1034,MARKKINOINTITOIMISTO CASSIUS,Helsinki,Creative Agency,Finland,X,Leisure & Entertainment,5.4
1034,SEK,Helsinki,Creative Agency,Finland,X,Food,5.4
1034,AfakTrio,Haifa,Creative Agency,Israel,X,Pharma & Healthcare,5.4
1034,First Content Studio,Bucharest,Digital/Specialist Agency,Romania,X,Alcoholic Drinks,5.4
1034,Kaleidscope Proximity,Bucharest,Digital/Specialist Agency,Romania,,Soft Drinks,5.4
1034,Propaganda,Bucharest,Creative Agency,Romania,X,Media & Publishing,5.4
1034,Skepsis,Bucharest,Creative Agency,Romania,X,Financial Services,5.4
1034,Tribal Worldwide,Bucharest,Digital/Specialist Agency,Romania,,Soft Drinks,5.4
1034,WOPA,Bucharest,Creative Agency,Romania,X,Media & Publishing,5.4
1034,McCann,Zagreb,Creative Agency,Croatia,,"Business & Industrial, Soft Drinks",5.4
1034,Projektil,Zagreb,Digital/Specialist Agency,Croatia,X,Media & Publishing,5.4
1034,Burson-Marsteller,Montevideo,Digital/Specialist Agency,Uruguay,,Soft Drinks,5.4
1034,Quatromanos,Montevideo,Digital/Specialist Agency,Uruguay,X,Alcoholic Drinks,5.4
1034,Agencia RE,Guayaquil,Creative Agency,Ecuador,X,Food,5.4
1034,Ariadna,Guayaquil,Digital/Specialist Agency,Ecuador,X,Automotive,5.4
1034,Initiative,Guayaquil,Media Agency,Ecuador,,Food,5.4
1034,Rivas Herrera Y&R,Guayaquil,Creative Agency,Ecuador,,Telecoms & Utilities,5.4
1062,J. Walter Thompson,Casablanca,Creative Agency,Morocco,,Media & Publishing,5.3
1063,cdm,Milan,Digital/Specialist Agency,Italy,,"Business & Industrial, Pharma & Healthcare",5.2
1063,Garp Integrated,Prague,Creative Agency,Czech Republic,X,Food,5.2
1063,Guns or Knives,Dublin,Creative Agency,Ireland,X,Soft Drinks,5.2
1063,LiveXtension,Milan,Digital/Specialist Agency,Italy,,Business & Industrial,5.2
1063,RPM,London,Creative Agency,UK,X,Alcoholic Drinks,5.2
1063,TLC Marketing,London,Digital/Specialist Agency,UK,X,Food,5.2
1063,Underline,Prague,Creative Agency,Czech Republic,X,Technology & Electronics,5.2
1063,WELLEN,Prague,Digital/Specialist Agency,Czech Republic,X,Food,5.2
1071,R/GA,San Francisco,Digital/Specialist Agency,USA,,Technology & Electronics,5.1
1071,Trilia Media,Boston,Media Agency,USA,,Retail,5.1
1073,Cspace,Mexico City,Digital/Specialist Agency,Mexico,X,Food,5.0
1073,DDB,New York,Creative Agency,USA,,Business & Industrial,5.0
1073,Fizz,Atlanta,Digital/Specialist Agency,USA,X,Pharma & Healthcare,5.0
1073,Pathway,New York,Media Agency,USA,,Pharma & Healthcare,5.0
1073,Starcom,Sydney,Media Agency,Australia,,Transport & Tourism,5.0
1073,the7stars,London,Media Agency,UK,X,"Non-profit, public sector & education",5.0
1073,W2O Group,New York,Digital/Specialist Agency,USA,X,Pharma & Healthcare,5.0
1073,McCann,Mumbai,Creative Agency,India,,Food,5.0
1073,Medulla Communications,Mumbai,Digital/Specialist Agency,India,X,"Non-profit, public sector & education",5.0
1073,Pulse Communications,Sydney,Digital/Specialist Agency,Australia,,Retail,5.0
1073,ZAC,Sofia,Media Agency,Bulgaria,X,Soft Drinks,5.0
1084,Biuro Podrozy Reklamy,Warsaw,Digital/Specialist Agency,Poland,X,"Non-profit, public sector & education",4.9
1084,Dentsu,Bangkok,Creative Agency,Thailand,,Financial Services,4.9
1084,Jones Knowles Ritchie,London,Creative Agency,UK,X,Soft Drinks,4.9
1084,Krema Worldwide,Seoul,Creative Agency,South Korea,X,Technology & Electronics,4.9
1084,LRXD,Denver,Creative Agency,USA,X,Leisure & Entertainment,4.9
1084,Master for You,Barcelona,Digital/Specialist Agency,Spain,X,Business & Industrial,4.9
1084,TBWA,Kuala Lumpur,Creative Agency,Malaysia,,Telecoms & Utilities,4.9
1084,Team One,Dallas,Creative Agency,USA,,Automotive,4.9
1084,thjnk,Hamburg,Creative Agency,Germany,X,Automotive,4.9
1084,Zenith,Hamburg,Media Agency,Germany,,Automotive,4.9
1094,Brand Experience Designers,Istanbul,Creative Agency,Turkey,X,Soft Drinks,4.8
1095,Momentum,London,Digital/Specialist Agency,UK,,Alcoholic Drinks,4.7
1095,The Marketing Arm,Chicago,Digital/Specialist Agency,USA,,Financial Services,4.7
1095,Zeno,New York,Digital/Specialist Agency,USA,X,Technology & Electronics,4.7
1095,blk-Ops,Los Angeles,Creative Agency,USA,X,Technology & Electronics,4.7
1095,Empower Media Team,New York,Media Agency,USA,,Technology & Electronics,4.7
1095,McCann,Detroit,Creative Agency,USA,,Transport & Tourism,4.7
1095,Mediaworks,Dublin,Media Agency,Ireland,X,Retail,4.7
1095,UM,Detroit,Media Agency,USA,,Transport & Tourism,4.7
1095,Weber Shandwick,Detroit,Digital/Specialist Agency,USA,,Transport & Tourism,4.7
1095,Benchmark Marketing International,California,Creative Agency,USA,X,Food,4.7
1095,Carat,Barcelona,Media Agency,Spain,,Soft Drinks,4.7
1095,La Mujer Del Presidente,Valencia,Creative Agency,Spain,X,Food,4.7
1095,McCann,Berlin,Creative Agency,Germany,,Retail,4.7
1095,McCann,Barcelona,Creative Agency,Spain,,Soft Drinks,4.7
1095,Mindshare,Madrid,Media Agency,Spain,,Financial Services,4.7
1095,Pinguino Torreblanca,Madrid,Creative Agency,Spain,X,Retail,4.7
1095,Tribal Worldwide,Barcelona,Digital/Specialist Agency,Spain,,Financial Services,4.7
1095,UM,Berlin,Media Agency,Germany,,Retail,4.7
1095,ymedia,Madrid,Media Agency,Spain,,Telecoms & Utilities,4.7
1095,Big Monocle,San Francisco,Creative Agency,USA,X,Technology & Electronics,4.7
1095,Dream Factory,Rio de Janeiro,Digital/Specialist Agency,Brazil,,Media & Publishing,4.7
1095,emfluence,Kansas City,Digital/Specialist Agency,USA,X,Food,4.7
1095,ibs,Mumbai,Digital/Specialist Agency,India,X,Retail,4.7
1095,Javelin,Irving,Digital/Specialist Agency,USA,,Financial Services,4.7
1095,Jotacom,São Paulo,Creative Agency,Brazil,X,Retail,4.7
1095,Mirum,Ho Chi Minh City,Digital/Specialist Agency,Vietnam,,Food,4.7
1095,MRM//McCann,Stockholm,Digital/Specialist Agency,Sweden,,Telecoms & Utilities,4.7
1095,OgilvyOne,Mumbai,Digital/Specialist Agency,India,,Transport & Tourism,4.7
1095,SapientRazorfish,Atlanta,Digital/Specialist Agency,USA,,Retail,4.7
1095,Shackleton,Barcelona,Creative Agency,Spain,X,Pharma & Healthcare,4.7
1095,Wavemaker,Bangkok,Media Agency,Thailand,,Retail,4.7
1126,Cossette Media,Toronto,Media Agency,Canada,,"Food, Telecoms & Utilities",4.6
1126,DDB,Toronto,Creative Agency,Canada,,Toiletries & Cosmetics,4.6
1126,SID LEE,Toronto,Creative Agency,Canada,X,Leisure & Entertainment,4.6
1126,TAXI 2,Montreal,Creative Agency,Canada,,Business & Industrial,4.6
1126,UNION,Toronto,Creative Agency,Canada,X,"Business & Industrial, Financial Services",4.6
1126,Plan B,Dubai,Digital/Specialist Agency,United Arab Emirates,X,Media & Publishing,4.6
1132,Geometry Global,Johannesburg,Digital/Specialist Agency,South Africa,,Automotive,4.5
1132,Net#work BBDO,Johannesburg,Creative Agency,South Africa,,Business & Industrial,4.5
1132,OMD,Johannesburg,Media Agency,South Africa,,Automotive,4.5
1132,TBWA\Hunt Lascaris,Johannesburg,Creative Agency,South Africa,,Automotive,4.5
1132,Havas Media,Lima,Media Agency,Peru,,Toiletries & Cosmetics,4.5
1132,Media Investment,Bucharest,Media Agency,Romania,X,Food,4.5
1132,Geometry Global,Melbourne,Digital/Specialist Agency,Australia,,Pharma & Healthcare,4.5
1132,Geometry Global,Kuala Lumpur,Digital/Specialist Agency,Malaysia,,Food,4.5
1132,Geometry Global,Singapore,Digital/Specialist Agency,Singapore,,Toiletries & Cosmetics,4.5
1132,Muchnik,Buenos Aires,Digital/Specialist Agency,Argentina,X,Household & Domestic,4.5
1142,Allenby Concept House,Tel Aviv,Creative Agency,Israel,X,Soft Drinks,4.4
1142,Mediaplus,Zurich,Media Agency,Switzerland,X,Food,4.4
1142,Serviceplan,Zurich,Creative Agency,Switzerland,X,Food,4.4
1142,Alma DDB,Miami,Creative Agency,USA,,"Non-profit, public sector & education",4.4
1142,Fuel,Lisbon,Digital/Specialist Agency,Portugal,,"Non-profit, public sector & education",4.4
1142,Hakuhodo DY Digital,Tokyo,Digital/Specialist Agency,Japan,,Pharma & Healthcare,4.4
1142,Hakuhodo Media Partners,Tokyo,Media Agency,Japan,,Pharma & Healthcare,4.4
1149,Bold,Stockholm,Digital/Specialist Agency,Sweden,X,Food,4.3
1149,Great Works,Stockholm,Creative Agency,Sweden,X,"Non-profit, public sector & education",4.3
1149,Hilanders,Stockholm,Creative Agency,Sweden,,Telecoms & Utilities,4.3
1149,Volontaire,Stockholm,Creative Agency,Sweden,X,Toiletries & Cosmetics,4.3
1149,Mindshare,Bangalore,Media Agency,India,,Clothing & Accessories,4.3
1154,Accord Marketing,London,Digital/Specialist Agency,UK,,"Non-profit, public sector & education",4.2
1154,Acxiom,London,Digital/Specialist Agency,UK,X,Transport & Tourism,4.2
1154,Altair Media,London,Media Agency,UK,X,Leisure & Entertainment,4.2
1154,Partners Andrews Aldridge,London,Digital/Specialist Agency,UK,X,Financial Services,4.2
1154,Pulse Creative,London,Creative Agency,UK,,"Leisure & Entertainment, Media & Publishing",4.2
1154,Sigma Digital,London,Digital/Specialist Agency,UK,X,Business & Industrial,4.2
1154,Table19,London,Digital/Specialist Agency,UK,X,Business & Industrial,4.2
1161,Ogilvy & Mather,Bangalore,Creative Agency,India,,Telecoms & Utilities,4.1
1162,Ogilvy & Mather,Tokyo,Creative Agency,Japan,,Soft Drinks,3.8
1163,Mint,Moscow,Digital/Specialist Agency,Russia,,Household & Domestic,3.7
1164,BPN,Istanbul,Media Agency,Turkey,,Financial Services,3.5
1164,Sr Burns,Lima,Digital/Specialist Agency,Peru,X,Financial Services,3.5
1166,Mongoose,London,Digital/Specialist Agency,UK,X,"Non-profit, public sector & education",3.4
1166,Y&R,London,Creative Agency,UK,,"Non-profit, public sector & education",3.4
1166,Initiative,Jakarta,Media Agency,Indonesia,,Automotive,3.4
1169,Redhanded,Melbourne,Creative Agency,Australia,X,Business & Industrial,3.2
1169,The Works,Sydney,Creative Agency,Australia,X,Financial Services,3.2
1169,PHD,Chicago,Media Agency,USA,,Household & Domestic,3.2
1169,Hakuhodo,Jakarta,Creative Agency,Indonesia,,Telecoms & Utilities,3.2
1169,Lotus:H,Jakarta,Creative Agency,Indonesia,,Telecoms & Utilities,3.2
1169,Commonwealth // McCann,São Paulo,Creative Agency,Brazil,,Automotive,3.2
1169,AdColony,Los Angeles,Digital/Specialist Agency,USA,X,Toiletries & Cosmetics,3.2
1169,Mindshare,Jakarta,Media Agency,Indonesia,,Toiletries & Cosmetics,3.2
1169,Amber Communications Dubai,Dubai,Creative Agency,United Arab Emirates,X,Food,3.2
1169,Cheil Worldwide,Dubai,Creative Agency,United Arab Emirates,X,Technology & Electronics,3.2
1169,Commonwealth // McCann,Dubai,Creative Agency,United Arab Emirates,,Automotive,3.2
1169,Digital Republic Linked By Isobar,Cairo,Digital/Specialist Agency,Egypt,,Toiletries & Cosmetics,3.2
1169,Mindshare,Dubai,Media Agency,United Arab Emirates,,Transport & Tourism,3.2
1169,OMD,Cairo,Media Agency,Egypt,,Soft Drinks,3.2
1169,TBWA\Media Arts Lab,London,Creative Agency,UK,,Technology & Electronics,3.2
1169,Wunderman,Dubai,Digital/Specialist Agency,United Arab Emirates,,Pharma & Healthcare,3.2
1185,Serviceplan,Paris,Creative Agency,France,X,Business & Industrial,3.1
1186,Alpha 245 Communications,Kuala Lumpur,Creative Agency,Malaysia,,Soft Drinks,3.0
1186,BI Worldwide,Bangalore,Digital/Specialist Agency,India,X,Automotive,3.0
1186,Digital Arts Network,Singapore,Digital/Specialist Agency,Singapore,,Financial Services,3.0
1186,Initiative,Moscow,Media Agency,Russia,,Toiletries & Cosmetics,3.0
1186,Jagran Solutions,Delhi,Digital/Specialist Agency,India,X,Clothing & Accessories,3.0
1186,Ruder Finn Asia,Hong Kong,Digital/Specialist Agency,Hong Kong,X,Financial Services,3.0
1186,Vibgyor Brand Services,New Delhi,Digital/Specialist Agency,India,X,Telecoms & Utilities,3.0
1186,El Taier/DDBCentro,Guatemala City,Creative Agency,Guatemala,,Financial Services,3.0
1186,I-Cherry,São Paulo,Digital/Specialist Agency,Brazil,,Toiletries & Cosmetics,3.0
1186,Publicis,Buenos Aires,Creative Agency,Argentina,,Food,3.0
1186,BBDO,Dusseldorf,Creative Agency,Germany,,Food,3.0
1186,DDB,Dusseldorf,Creative Agency,Germany,,Telecoms & Utilities,3.0
1186,Glück,Berlin,Creative Agency,Germany,X,Retail,3.0
1186,Leo Burnett,Frankfurt,Creative Agency,Germany,,Retail,3.0
1186,loved,Hamburg,Creative Agency,Germany,X,"Non-profit, public sector & education",3.0
1186,Mediaplus,Munich,Media Agency,Germany,X,Technology & Electronics,3.0
1186,Ogilvy & Mather,Frankfurt,Creative Agency,Germany,,Transport & Tourism,3.0
1186,OMD,Dusseldorf,Media Agency,Germany,,Food,3.0
1186,OMD,Munich,Media Agency,Germany,,Retail,3.0
1186,Philipp und Keuntje,Hamburg,Creative Agency,Germany,X,Retail,3.0
1186,Salt Works,Munich,Digital/Specialist Agency,Germany,,Retail,3.0
1186,Scholz & Friends,Berlin,Creative Agency,Germany,X,Telecoms & Utilities,3.0
1186,Wavemaker,Dusseldorf,Media Agency,Germany,,Clothing & Accessories,3.0
1209,DDB,Hong Kong,Creative Agency,Hong Kong,,Retail,2.9
1209,IPG Mediabrands,Hong Kong,Media Agency,Hong Kong,,Financial Services,2.9
1209,Alametifarika,Istanbul,Creative Agency,Turkey,X,Financial Services,2.9
1209,Alice BBDO,Istanbul,Creative Agency,Turkey,,Technology & Electronics,2.9
1209,BLAB,Istanbul,Creative Agency,Turkey,X,Retail,2.9
1209,Cheil Worldwide,Istanbul,Creative Agency,Turkey,X,Technology & Electronics,2.9
1209,Lamba Dijital,Istanbul,Digital/Specialist Agency,Turkey,X,Retail,2.9
1209,Leo Burnett,Istanbul,Creative Agency,Turkey,,Automotive,2.9
1209,Propaganda,Istanbul,Creative Agency,Turkey,X,Food,2.9
1209,Puck,Istanbul,Creative Agency,Turkey,X,Food,2.9
1209,Standby,Istanbul,Digital/Specialist Agency,Turkey,X,Household & Domestic,2.9
